H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.055	0.039	0.048	0.042	0.015	0.027	0.038	0.003	0.008	0	0.086	0	0.318	0.051	0.055
0.039	0.04	0.039	0.029	0.015	0.024	0.03	0.002	0.004	0	0.481	0	0.33	0.051	0
0.045	0.039	0.034	0.029	0.018	0.041	0.013	0.002	0.009	0	0.033	0	0.322	0.081	0.055
0.042	0.039	0.041	0.067	0.015	0.024	0.029	0	0.009	0	0.07	0	0.29	0	0.055
0.039	0.039	0.035	0.022	0.023	0.021	0.006	0	0.009	0	0.215	0	0.346	0.051	0.055
0.039	0.055	0.04	0.036	0.015	0.03	0.026	0	0.011	0	0.07	0	0.37	0	0.062
0.039	0.044	0.039	0.036	0.011	0.018	0.006	0.003	0.006	0	0.116	0	0.31	0.051	0.055
0.039	0.039	0.042	0.044	0.004	0.028	0.034	0.004	0.01	0	0.059	0	0.344	0.051	0.057
0.039	0.046	0.032	0.042	0.011	0	0.04	0	0.007	0	0.07	0	0.292	0.051	0.071
0.039	0.042	0.057	0	0.022	0.018	0.037	0.01	0.009	0	0.177	0	0.302	0.051	0.068
0.039	0.046	0.037	0.031	0.004	0.042	0.02	0.002	0.013	0.056	0.107	0	0.422	0.069	0.055
0.061	0.048	0.032	0.1	0.011	0.024	0.02	1	0.017	0.056	0.739	0	0.394	0.051	0.059
0.059	0.046	0.04	0.032	0.023	0.028	0.026	0.002	0.008	0	0.063	0	0.36	0	0.063
0.048	0.044	0.034	0.062	0.015	0.04	0.054	0	0.005	0	0.076	0	0.33	0.051	0
0.039	0.039	0.051	0.089	0.018	0.029	0.015	0	0.008	0	0.893	0	0.374	0.054	0.087
0.039	0	0.032	0.022	0.011	0.018	0.007	0.004	0.003	0	0.618	0	0.392	0.051	0.112
0.039	0	0.039	0.022	0.018	0.035	0.006	0.002	0.006	0	0.614	0	0.258	0.051	0.055
0.039	0.039	0.032	0.056	0.018	0.048	0.021	0.003	0.008	0	0.053	0	0.346	0.051	0.086
0.041	0.039	0.043	0.022	0.004	0.04	0.005	0	0.006	0	0.302	0	0.294	0.051	0.07
0.044	0	0.034	0.03	0.007	0.038	0.017	0	0.009	0	0.078	0	0.356	0.051	0
0.07	0.039	0.046	0.043	0.007	0.028	0.022	0	0.007	0	0.242	0	0.318	0.051	0.055
0.039	0.039	0.036	0.039	0.018	0.018	0.03	0	0.005	0	0.643	0	0.308	0.051	0.062
0.054	0	0.037	0.054	0.032	0.024	0.031	0	0.011	0	0.127	0	0.336	0.051	0.055
0.047	0.041	0.032	0.028	0.011	0.026	0.016	0	0.008	0	0.069	0	0.292	0.051	0.06
0.065	0.041	0.037	0.056	0.007	0.037	0.028	0	0.007	0	0.085	0	0.336	0.063	0
0.043	0.039	0.038	0.035	0.032	0.038	0.018	0	0.007	0	0.048	0	0.344	0	0.055
0.039	0	0.032	0.022	0.022	0.05	0.006	0.002	0.004	0	1.26	0	0.236	0	0.068
0.043	0.039	0.037	0.022	0.011	0	0.027	0	0.007	0	0.118	0	0.314	0.051	0.055
0.039	0	0.032	0.032	0.015	0	0.006	0	0.009	0	0.205	0	0.29	0	0
0.051	0.041	0.048	0.062	0.018	0.034	0.036	0.097	0.046	0	0.285	0	0.354	0.064	0
0.042	0.039	0.037	0.087	0.015	0.029	0.027	0.037	0.012	0	0.334	0	0.324	0.051	0.066
0.055	0.039	0.038	0.039	0.031	0.024	0.017	0.008	0.011	0	0.375	0	0.304	0	0.075
0.039	0.039	0.04	0.074	0.068	0.022	0.032	0.002	0.018	0	0.063	0	0.42	0.051	0.067
0.042	0.039	0.036	0.022	0.011	0.023	0.053	0.004	0.005	0	0.1	0	0.282	0.051	0.055
0.058	0.041	0.034	0.042	0.015	0.021	0.031	0.04	0.01	0.056	0.032	0	0.388	0.055	0.067
0.059	0.046	0.042	0.056	0.042	0.042	0.021	0.003	0.01	0	0.1	0	0.392	0.068	0.055
0.055	0.039	0.041	0.095	0.011	0.037	0.006	0.002	0.01	0	0.037	0	0.358	0.051	0.063
0.043	0.042	0.04	0.064	0.043	0.036	0.017	0.008	0.011	0.344	0.477	0	0.354	0.081	0.055
0.054	0.039	0.041	0.047	0.011	0.028	0.03	0.14	0.007	0.056	0.1	0	0.282	0	0.055
0.039	0.039	0.032	0.022	0.022	0.027	0.024	0.002	0.008	0	0.016	0	0.322	0.051	0.063
0.039	0.039	0.044	0.047	0.027	0.021	0.052	0.002	0.008	0	0.046	0	0.33	0.051	0.055
0.039	0	0.043	0.022	0.004	0.027	0.013	0.002	0.007	0	0.092	0	0.31	0	0.055
0.051	0.039	0.044	0.057	0.011	0.052	0.046	0.002	0.012	0	0.158	0	0.432	0.073	0.069
0.043	0.046	0.048	0.08	0.023	0.025	0.028	1.06	0.01	0	0.251	0	0.334	0	0
0.039	0.039	0.039	0.09	0.011	0.047	0.006	0	0.007	0	0.03	0	0.284	0	0.055
0.042	0.042	0.038	0.022	0.018	0.028	0.013	0	0.008	0.056	0.316	0	0.318	0	0.066
0.043	0.039	0.038	0.022	0.043	0.03	0.046	0	0.008	0	1.67	1	0.47	0.051	0.064
0.039	0.039	0.036	0.029	0.032	0.039	0.011	0	0.011	0	0.215	0	0.36	0.054	0.067
0.041	0.043	0.039	0.071	0.011	0.03	0.014	0	0.01	0	0.197	0	0.408	0.068	0.068
0.046	0.039	0.044	0.022	0.028	0.031	0.077	0	0.005	0	0.078	0	0.326	0.051	0.055
0.039	0	0.034	0.056	0.023	0.034	0.035	0.004	0.012	0	0.069	0	0.32	0.051	0.056
0.039	0.055	0.047	0.039	0.015	0.045	0.008	0	0.01	0.056	0.144	0	0.394	0.058	0.055
0.039	0.041	0.05	0.03	0.011	0.027	0.005	0.003	0.01	0	0.092	0	0.292	0.051	0.112
0.07	0.039	0.045	0.039	0.007	0.024	0.022	0	0.014	0	0.059	0	0.402	0.051	0.055
0.039	0.039	0.051	0.03	0.004	0.02	0.029	0	0.008	0	0.712	0	0.31	0.051	0.085
0.039	0.039	0.039	0.047	0.018	0.018	0.005	0.003	0.015	0.056	0.089	0	0.374	0.058	0.061
0	0	0.045	0.032	0.011	0.044	0.064	0	0.007	0	0.043	0	0.33	0.051	0.07
0.054	0.056	0.064	0.031	0.007	0.039	0.005	0.004	0.017	0	0.09	0	0.47	0.051	0.055
0.039	0.044	0.039	0.056	0.004	0.031	0.007	0	0.009	0	0.79	0	0.432	0.051	0.06
0.039	0.055	0.035	0.029	0.018	0.05	0.01	0.43	0.007	0	0.641	0	0.28	0.051	0.055
0.039	0.065	0.034	0.027	0.018	0.028	0.047	0.545	0.009	0.056	0.09	0	0.332	0.051	0.08
0	0.041	0.061	0.045	0.011	0.028	0.028	0.002	0.01	0	0.959	0	0.398	0.061	0.055
0.039	0.041	0.032	0.022	0.004	0.018	0	0.004	0.006	0	0.606	0	0.354	0.051	0.077
0.081	0.039	0.039	0.095	0.015	0.05	0.078	0.016	0.01	0	0.392	0	0.306	0.051	0.065
0.045	0.039	0.042	0.022	0.019	0.029	0.026	0	0.009	0	0.56	0	0.362	0	0.072
0.039	0.039	0.032	0.028	0.015	0.028	0.014	0	0.012	0	0.179	0	0.364	0.051	0.055
0.045	0.046	0.042	0.135	0.007	0.032	0.013	0	0.009	0	0.141	0	0.312	0.051	0.062
0.041	0.039	0.032	0.022	0.011	0.035	0.016	0	0.013	0	0.78	0	0.438	0.051	0.068
0.061	0.045	0.045	0.022	0.015	0.031	0.033	0	0.012	0	0.071	0	0.27	0.062	0.062
0.045	0.039	0.04	0.057	0.007	0.035	0.02	0	0.011	0	0.096	0	0.376	0.054	0.055
0.046	0.039	0.048	0.034	0.033	0.042	0.072	0	0.014	0	0.134	0	0.408	0.081	0.081
0.041	0.041	0.039	0.046	0.011	0.03	0.016	0	0.007	0	0.079	0	0.332	0.055	0.068
0.068	0.053	0.04	0.039	0.018	0.03	0.025	0	0.008	0	0.203	0	0.328	0.051	0.058
0.045	0.042	0.032	0.033	0.011	0.04	0.011	0	0.013	0.056	0.853	0	0.362	0.051	0
0.045	0.041	0.044	0.028	0.015	0.031	0	0.003	0.007	0	0.131	0	0.308	0.051	0.062
0.039	0.039	0.032	0.022	0.011	0.022	0.005	0	0.007	0	0.417	0	0.336	0.051	0.084
0.051	0.044	0.079	0.069	0.007	0.031	0.071	0.009	0.015	0	0.238	0	0.404	0.051	0.07
0.059	0.039	0.032	0.022	0.007	0.023	0.016	0	0.007	0	0.122	0	0.296	0.051	0.055
0.039	0	0.036	0.022	0.011	0.024	0.044	0.002	0.006	0	0.302	0	0.244	0	0.055
0.039	0.039	0.032	0.037	0.011	0.032	0.006	0.002	0.005	0	0.034	0	0.268	0.051	0.055
0.039	0.039	0.034	0.028	0.004	0.023	0.039	0.002	0.007	0	0.032	0	0.328	0.072	0.056
0.039	0	0.038	0.033	0.018	0.033	0.02	0.002	0.009	0	1.13	0	0.392	0.051	0.07
0.039	0.039	0.034	0.033	0.011	0.032	0	0.002	0.007	0	0.04	0	0.258	0.051	0.06
0.039	0.045	0.037	0.039	0.015	0	0.032	0.341	0.009	0.056	0.614	0	0.322	0.051	0.055
0.039	0.044	0.038	0.029	0.057	0.029	0.026	0	0.011	0.056	0.389	0	0.4	0.056	0.083
0.039	0.059	0	0.022	0.015	0.018	0.042	0.357	0.014	0.056	0.679	0	0.402	0.051	0.055
0.039	0.045	0.042	0.034	0.023	0.041	0.031	0.002	0.014	0	0.232	0	0.45	0.059	0
0.039	0.044	0.051	0.022	0.011	0.024	0.024	0	0.01	0.056	0.652	0	0.384	0.051	0.055
0.045	0.045	0.041	0.022	0.015	0.034	0.036	0.002	0.006	0	0.335	0	0.35	0.051	0.055
0.039	0.041	0.034	0.039	0.03	0.029	0.013	0	0.012	0	0.231	0	0.392	0.055	0.13
0.042	0.045	0.041	0.073	0.004	0.025	0.016	0	0.013	0	0.434	0	0.38	0.051	0.056
0.051	0.042	0.041	0.033	0.011	0.044	0.007	0	0.008	0	0.066	0	0.382	0.051	0.09
0.043	0.044	0.039	0.039	0.019	0.018	0.007	0	0.008	0	0.027	0	0.356	0	0.055
0.039	0	0.042	0.022	0.004	0	0.007	0.042	0.008	0	0.186	0	0.282	0.051	0
0.039	0.039	0.032	0.036	0.038	0.024	0.025	0.013	0.01	0.056	0.256	0	0.332	0.055	0.055
0.048	0.039	0.032	0.035	0.011	0.025	0.02	0.002	0.017	0	0.19	0	0.358	0.051	0.071
0.042	0.039	0.049	0.034	0.011	0.023	0.017	0	0.012	0	0.095	0	0.45	0.055	0.055
0.039	0.039	0.035	0.042	0.007	0.022	0.017	0	0.006	0	0.111	0	0.262	0.062	0
0.039	0.039	0.039	0.022	0.004	0.028	0.029	0.002	0.009	0	0.877	0	0.326	0.051	0.062
0.039	0.039	0.04	0.022	0.015	0.029	0.007	0.002	0.008	0	0.064	0	0.316	0.051	0.055
0.046	0.048	0.037	0.032	0.018	0.02	0.016	0.034	0.008	0	0.197	0	0.358	0.063	0.055
0	0.045	0.034	0.022	0.004	0.049	0.024	0	0.014	0	0.118	0	0.406	0.051	0.055
0.054	0.043	0.038	0.072	0.043	0.03	0.057	0.016	0.009	0	0.059	0	0.31	0.051	0.062
0.039	0.039	0.044	0	0.011	0.039	0.034	0	0.013	0	0.662	0	0.668	0	0.087
0.039	0.039	0.037	0.028	0.011	0.038	0.027	0	0.015	0	0.192	0	0.41	0.051	0.061
0	0.041	0.119	0.022	0.011	0.04	0.034	0	0.013	0	0.364	0	0.442	0.051	0.07
0.039	0.039	0.037	0.03	0.011	0.036	0.007	0.008	0.006	0	0.215	0	0.368	0.051	0.078
0.039	0.039	0.04	0.064	0.015	0.024	0.011	0.008	0.008	0	0.151	0	0.332	0	0.076
0.039	0	0.036	0.043	0.022	0.028	0.064	0.003	0.01	0	0.108	0	0.456	0.051	0.055
0.049	0	0.05	0.03	0.018	0.032	0.018	0	0.005	0	0.024	0	0.378	0	0
0.059	0.039	0.035	0.03	0.015	0.027	0.018	0	0.006	0	0.177	0	0.31	0.051	0.071
0.039	0	0.032	0.033	0.004	0.05	0	0	0.006	0	0.081	0	0.274	0	0.07
0	0	0.043	0.022	0.018	0.018	0.01	0	0.006	0	0.527	0	0.244	0	0.071
0.039	0.044	0.036	0.022	0.007	0.03	0.032	0	0.004	0	0.625	0	0.338	0.051	0.087
0.039	0.044	0.037	0.022	0.015	0.029	0.052	0	0.007	0	0.114	0	0.436	0.051	0.07
0	0	0.036	0.022	0.018	0.031	0.026	0	0.007	0.181	0.417	0	0.354	0	0.055
0.039	0.039	0.041	0.022	0.015	0.027	0.036	0.005	0.008	0	0.102	0	0.32	0.051	0
0	0.045	0.032	0.035	0.011	0.029	0.012	0.002	0.009	0	0.045	0	0.366	0.051	0
0.07	0	0.032	0.056	0.004	0.025	0.005	0	0.007	0	0.282	0	0.346	0	0
0	0.039	0.034	0.053	0.018	0.018	0.016	0.002	0.005	0	0.163	0	0.326	0.051	0.055
0.039	0.039	0.041	0.039	0.015	0.025	0.018	0	0.009	0	0.137	0	0.434	0.051	0.055
0.085	0.054	0.034	0.022	0.018	0.028	0.007	0.135	0.006	0.208	0.112	0	0.326	0.051	0.07
0.055	0.039	0.032	0.033	0.018	0.024	0.033	0.105	0.008	0	0.594	0	0.386	0.051	0.07
0.039	0	0.037	0.022	0.023	0.018	0.021	0.004	0.006	0.056	0.89	0	0.42	0	0.062
0.039	0	0.032	0.022	0.022	0.029	0.006	0.008	0.004	0	0.874	0	0.272	0	0.055
0.049	0.039	0.043	0.022	0.011	0.027	0.007	0.003	0.007	0	0.061	0	0.372	0.051	0
0.039	0.044	0.04	0.043	0.015	0.041	0.019	0.104	0.008	0	0.39	0	0.364	0.079	0.061
0.039	0	0.032	0.028	0.011	0.03	0.023	0.011	0.009	0	0.353	0	0.386	0.054	0.055
0.039	0	0.043	0.022	0.023	0.03	0.044	0	0.005	0	0.304	0	0.32	0.051	0.055
0.039	0.039	0.035	0.028	0.004	0.018	0.005	0	0.006	0	0.685	0	0.314	0	0.055
0.039	0.039	0.032	0.037	0.018	0.027	0.005	0	0.007	0	0.41	0	0.324	0	0.07
0.039	0	0.038	0.022	0.018	0.025	0.036	0	0.009	0	0.103	0	0.34	0.051	0.055
0	0.039	0.032	0.022	0.007	0.029	0.038	0	0.005	0	0.241	0	0.284	0	0.055
0.039	0.047	0.043	0.04	0.015	0.034	0.022	0.008	0.008	0	0.219	0	0.344	0.051	0.055
0.039	0.039	0.037	0.022	0.011	0.036	0.013	0.009	0.003	0	0.113	0	0.26	0	0.087
0.039	0	0.038	0.028	0.015	0.044	0.026	0.002	0.007	0	0.109	0	0.316	0.051	0.061
0.039	0.039	0.034	0.022	0.018	0.044	0.031	0	0.007	0	0.132	0	0.362	0.051	0.055
0.039	0.039	0.034	0.035	0.004	0.027	0.034	0	0.009	0	0.046	0	0.32	0	0.064
0.039	0.039	0.034	0.022	0.022	0.031	0.022	0	0.008	0	0.049	0	0.344	0.051	0.055
0.069	0.041	0.034	0.022	0.004	0.021	0	0.059	0.007	0	0.137	0	0.326	0.051	0.056
0.045	0.039	0.032	0.022	0.015	0.025	0.016	0.002	0.006	0	0.082	0	0.292	0.051	0.101
0.039	0	0.034	0.029	0.015	0.043	0.011	0	0.01	0	0.16	0	0.362	0.051	0.06
0.048	0.039	0.046	0.033	0.004	0.05	0.011	0	0.005	0	0.171	0	0.33	0.051	0.076
0.039	0.039	0.034	0.027	0.026	0.031	0.034	0.002	0.035	0	0.121	0	0.324	0	0.057
0	0.039	0.032	0.088	0.051	0.025	0.005	0.004	0.007	0	0.271	0	0.356	0.051	0.07
0.039	0.039	0.042	0.026	0.023	0.027	0.033	0	0.01	0	0.046	0	0.316	0.051	0.055
0.039	0.039	0.037	0.029	0.015	0.034	0.006	0	0.007	0	0.546	0	0.38	0.051	0
0.039	0.041	0.034	0.03	0.004	0.042	0.034	0	0.01	0	0.217	0	0.378	0.051	0.081
0.039	0	0.036	0.03	0.015	0.018	0.04	0.009	0.006	0.056	0.265	0	0.306	0.051	0.055
0.039	0.068	0.037	0.105	0.032	0.018	0.054	0.543	0.014	0.056	0.495	0	0.354	0	0.055
0.039	0.044	0.036	0.022	0.011	0.018	0.014	0.008	0.006	0	0.378	0	0.29	0.051	0.055
0.039	0.039	0.032	0.033	0.004	0.029	0.007	0	0.011	0	0.09	0	0.474	0.051	0.058
0.039	0.039	0.038	0.022	0.011	0.028	0.05	0	0.015	0.056	0.683	0	0.476	0.061	0.058
0.07	0	0.049	0.034	0.011	0.018	0.025	0	0.006	0	0.846	0	0.342	0.051	0.055
0.039	0.039	0.038	0.039	0.015	0.037	0.006	0.003	0.01	0	0.351	0	0.37	0.051	0
0.069	0.064	0.04	0.039	0.018	0.025	0.031	0.197	0.012	0	0.353	0	0.428	0.051	0.055
0.039	0	0.032	0.022	0.015	0.018	0.005	0	0.003	0	1.64	0	0.308	0.051	0
0.039	0.039	0.036	0.022	0.011	0.034	0.04	0	0.009	0	0.19	0	0.398	0.051	0.055
0.039	0.046	0.034	0.022	0.011	0.042	0.049	0	0.011	0	0.342	0	0.398	0.062	0
0.059	0.039	0.032	0.022	0.023	0.036	0.005	0	0.012	0	0.193	0	0.416	0.051	0
0.048	0.039	0.036	0.022	0.011	0.072	0.006	0	0.007	0	0.13	0	0.46	0	0
0.043	0.039	0.034	0.046	0.015	0.022	0.054	0.095	0.007	0.056	0.097	0	0.376	0.051	0
0.039	0.041	0.043	0.03	0.022	0.024	0.02	0.406	0.009	0	0.389	0	0.36	0	0.062
0.039	0.041	0.034	0.047	0.022	0.025	0.006	0.054	0.007	0.056	1.06	0	0.408	0.051	0.055
0	0.045	0.045	0.039	0.011	0.029	0.013	0.003	0.007	0	0.039	0	0.334	0.051	0
0	0.039	0.041	0.033	0.007	0.036	0.041	0.003	0.007	0	0.157	0	0.294	0.051	0.06
0.039	0.039	0.036	0.072	0.004	0.028	0.007	0.002	0.007	0	0.296	0	0.346	0.051	0.068
0.049	0.047	0.035	0.036	0.015	0.026	0.02	0.07	0.01	0	0.171	0	0.476	0.071	0
0.039	0.039	0.032	0.022	0.018	0.018	0.022	0.004	0.004	0	0.272	0	0.342	0	0
0.039	0.039	0.041	0.022	0.004	0.037	0.036	0.004	0.007	0	0.873	0	0.346	0	0.055
0.039	0	0.032	0.079	0.007	0.023	0.018	0	0.006	0	0.095	0	0.334	0	0.055
0.039	0.039	0.057	0.03	0.016	0.024	0.011	0	0.008	0	0.068	0	0.35	0.051	0.055
0.057	0.039	0.032	0.022	0.007	0.018	0.005	0.055	0.005	0	0.487	0	0.364	0.051	0.066
0.039	0.039	0.041	0.022	0.007	0.027	0.057	0	0.01	0	0.123	0	0.384	0	0.061
0.043	0.045	0.039	0.022	0.022	0.053	0.013	0.003	0.018	0	0.141	0	0.508	0.057	0.072
0.039	0.039	0.032	0.047	0.011	0.032	0.034	0	0.007	0.056	1.36	0	0.452	0	0.055
0.039	0.039	0.042	0.032	0.022	0.022	0.032	0	0.011	0	0.073	0	0.422	0.058	0.062
0.049	0.039	0.032	0.049	0.015	0.046	0.031	0.002	0.011	0	0.082	0	0.432	0.054	0.083
0.059	0.039	0.043	0.03	0.015	0.018	0.007	0	0.008	0	0.291	0	0.37	0.051	0.087
0	0	0.035	0.039	0.022	0.041	0.021	0	0.005	0	1.24	0	0.442	0.056	0.055
0.039	0.039	0.032	0.022	0.011	0.058	0.026	0	0.012	0	0.129	0	0.436	0.054	0.064
0.039	0.039	0.032	0.044	0.024	0.024	0.048	0.003	0.008	0	0.355	0	0.414	0.058	0.06
0	0	0.032	0.022	0.007	0.018	0.025	0	0.005	0.056	0.59	0	0.27	0	0.055
0.039	0.039	0.038	0.029	0.022	0.03	0.038	0.009	0.009	0	0.074	0	0.422	0.051	0.055
0.039	0.039	0.039	0.042	0.018	0.035	0.019	0	0.008	0	0.581	0	0.368	0.051	0
0.039	0.039	0.041	0.058	0.004	0.037	0.016	0	0.004	0	0.611	0	0.368	0.071	0
0	0	0.032	0.022	0.03	0.034	0.038	0	0.012	0	0.228	0	0.468	0.051	0.055
0.054	0.039	0.045	0.022	0.011	0.021	0.007	0	0.008	0	0.093	0	0.45	0.051	0.06
0.039	0.039	0.032	0.046	0.022	0.032	0.033	0	0.007	0.208	0.083	0	0.39	0.051	0.062
0.039	0	0.032	0.022	0.007	0.033	0.081	0	0.007	0	0.416	0	0.372	0.071	0.07
0.039	0.039	0.032	0.028	0.007	0.025	0.005	0	0.012	0	0.175	0	0.432	0.051	0.08
0	0	0.032	0.022	0.004	0.049	0.038	0	0.009	0	0.505	0	0.45	0.081	0.058
0.039	0	0.035	0.022	0.004	0.018	0.043	0	0.004	0	0.224	0	0.278	0.051	0.06
0.039	0	0.046	0	0.015	0.058	0.008	0	0.011	0	0.189	0	0.49	0.051	0.055
0.039	0.039	0.038	0.022	0.004	0.036	0.024	0	0.01	0	0.099	0	0.45	0.051	0.055
0	0	0.035	0.022	0.026	0.03	0.021	0	0.003	0	0.515	0	0.326	0.051	0.062
0.039	0	0.039	0.039	0.004	0.046	0.035	0	0.005	0	0.081	0	0.31	0	0
0.039	0.039	0.034	0.022	0.027	0.034	0.012	0	0.006	0	0.191	0	0.452	0.051	0.055
0.042	0.039	0.042	0.026	0.015	0.035	0.028	0	0.012	0	0.072	0	0.42	0	0.065
0.039	0.039	0.032	0.022	0.007	0.018	0.005	0	0.005	0	1.02	0	0.374	0.051	0.055
0.043	0	0.039	0.028	0.004	0.052	0.046	0	0.007	0	0.08	0	0.322	0	0.055
0.039	0.039	0.037	0.028	0.019	0.029	0.009	0	0.006	0	0.18	0	0.282	0.051	0
0.039	0	0.032	0.022	0.004	0.036	0.018	0.002	0.008	0	0.717	0	0.276	0	0.06
0	0.048	0.032	0.022	0.018	0.043	0.012	0.088	0.006	0.056	0.179	0	0.336	0	0
0.039	0	0.032	0	0.011	0.036	0.014	0	0.006	0	0.414	0	0.28	0	0.062
0.039	0	0.034	0.022	0.007	0.03	0	0	0.006	0	0.428	0	0.302	0.051	0.062
0.043	0.039	0.04	0.022	0.03	0.037	0.032	0.002	0.009	0	0.19	0	0.416	0.073	0.072
0.039	0	0.037	0.039	0.022	0.034	0.038	0.002	0.006	0	0.11	0	0.322	0.051	0
0.046	0.039	0.039	0.022	0.019	0.036	0.037	0	0.01	0	0.058	0	0.434	0.055	0.055
0.039	0.039	0	0.022	0.011	0	0.007	0	0.004	0	0.17	0	0.23	0.051	0.086
0	0.039	0.032	0.033	0.015	0.02	0.016	0	0.012	0	0.494	0	0.482	0.051	0.055
0	0	0.033	0.022	0.004	0.018	0.038	0.002	0.009	0.056	1.16	0	0.464	0.065	0.063
0.039	0	0.034	0.033	0.007	0.037	0.017	0.004	0.009	0	0.061	0	0.418	0.051	0.055
0.039	0	0.034	0.056	0.007	0.018	0.039	0	0.008	0.056	1.18	0	0.398	0.051	0.06
0.039	0	0.034	0.028	0.011	0.034	0.033	0	0.009	0	0.282	0	0.486	0.056	0.06
0.046	0.041	0.035	0.052	0.03	0.042	0.045	0.081	0.013	0.056	0.051	0	0.458	0.068	0.066
0.039	0.039	0.032	0.059	0.011	0.034	0.009	0	0.01	0	0.229	0	0.336	0	0
0.039	0.039	0.032	0.082	0.019	0.03	0.022	0.032	0.014	0	0.878	0	0.43	0.051	0.055
0	0.039	0.043	0.022	0.015	0.048	0.015	0.016	0.009	0	0.188	0	0.466	0.051	0.087
0.039	0.039	0.039	0.022	0.004	0	0.02	0.031	0.003	0.056	0.945	0	0.38	0.051	0.058
0.039	0.039	0.036	0.022	0.016	0.018	0.042	0	0.007	0	0.227	0	0.446	0.051	0.068
0.039	0	0.032	0.022	0.011	0	0.025	0.035	0.003	0	0.511	0	0.436	0.051	0
0.042	0.039	0.055	0.022	0.016	0.018	0.034	0.038	0.006	0.056	1.28	0	0.44	0.058	0.055
0.039	0.045	0.032	0.022	0.004	0.036	0.032	0.248	0.006	0.056	0.187	0	0.27	0.051	0
0	0.039	0.032	0	0.004	0.046	0.01	0.003	0.006	0	0.156	0	0.426	0.051	0
0.047	0.039	0.036	0.056	0.022	0.046	0.013	0.003	0.01	0	0.25	0	0.424	0	0.062
0.07	0	0.044	0.022	0.011	0.05	0.005	0	0.008	0	0.782	0	0.458	0	0.055
0.039	0.039	0.05	0.039	0.032	0.036	0.005	0	0.009	0	0.361	0	0.426	0.051	0.062
0.039	0.039	0	0.043	0.011	0.044	0.021	0	0.013	0.056	0.914	0	0.502	0.051	0.061
0.041	0.039	0.04	0.028	0.011	0.034	0.028	0.054	0.01	0.065	0.235	0	0.318	0	0.062
0.045	0.041	0.043	0.022	0.03	0.045	0.033	0.056	0.007	0.056	0.351	0	0.334	0.051	0.062
0	0.039	0.032	0.022	0.004	0.038	0.005	0	0.006	0	0.454	0	0.3	0	0.071
0.039	0	0.038	0.033	0.007	0.018	0	0.68	0.012	0	0.038	0	0.406	0	0.055
0.042	0.054	0.032	0.027	0.007	0.038	0.005	0.069	0.01	0	0.981	0	0.392	0.061	0
0.039	0	0.032	0.03	0.023	0.025	0.005	0.009	0.008	0	0.119	0	0.344	0.051	0.07
0.039	0	0.05	0.03	0.004	0.027	0.039	0	0.011	0.056	0.728	0	0.412	0.058	0.055
0.039	0	0.042	0.035	0.015	0.018	0.005	0.002	0.007	0	0.235	0	0.382	0.051	0
0.039	0.039	0.036	0.022	0.019	0.026	0.011	0.003	0.008	0	0.027	0	0.314	0.051	0.055
0.039	0	0.035	0.022	0.022	0.05	0.023	0.003	0.009	0	0.046	0	0.366	0.051	0.055
0.039	0.039	0.032	0.079	0.004	0.037	0.062	0	0.011	0	0.037	0	0.3	0	0.055
0.039	0	0.04	0.022	0.032	0.023	0.015	0	0.007	0.056	0.91	0	0.468	0.051	0.055
0.054	0.039	0.037	0.043	0.007	0.022	0.021	0.003	0.005	0	0.062	0	0.288	0	0.055
0.039	0.039	0.04	0.028	0.018	0.025	0.015	0.002	0.008	0	0.703	0	0.416	0	0.055
0.039	0.039	0.044	0.029	0.019	0.018	0.012	0	0.008	0	0.502	0	0.31	0.051	0
0.039	0.043	0.032	0.022	0.015	0.023	0.005	0.01	0.004	0.056	0.078	0	0.34	0	0.07
0	0.039	0.032	0.022	0.004	0.044	0.021	0	0.005	0.056	0.058	0	0.288	0.051	0.057
0.039	0.043	0.036	0.06	0.007	0	0.028	0	0.008	0	0.073	0	0.366	0.051	0.062
0.039	0.039	0.039	0.056	0.026	0.022	0.007	0.082	0.01	0	0.065	0	0.348	0.051	0.07
0	0	0.036	0.051	0.015	0.018	0.005	0	0.007	0	0.095	0	0.358	0	0.055
0.069	0.039	0.041	0.022	0.004	0	0.011	0.002	0.007	0	0.19	0	0.332	0	0.055
0.039	0.041	0.05	0.072	0.019	0.026	0.027	0.066	0.008	0.056	0.615	0	0.438	0.051	0.064
0.039	0	0.037	0.041	0.018	0.04	0.006	0	0.008	0	0.279	0	0.308	0	0.07
0.039	0.042	0.041	0.034	0.028	0.022	0.005	0	0.006	0	0.101	0	0.354	0	0.061
0.039	0	0.032	0.022	0.015	0.049	0.021	0	0.004	0	0.018	0	0.236	0.051	0.064
0	0	0.032	0.036	0.015	0	0.007	0	0.004	0	0.026	0	0.254	0	0.055
0.039	0	0.038	0.039	0.022	0.018	0.015	0	0.007	0	0.291	0	0.33	0.051	0.071
0.054	0.039	0.032	0.035	0.011	0.024	0.01	0	0.009	0	0.079	0	0.374	0.051	0.066
0	0.039	0.034	0.033	0.007	0.018	0.046	0.116	0.005	0	0.136	0	0.332	0	0.056
0.039	0.039	0.042	0.041	0.025	0.021	0.036	0	0.003	0	0.101	0	0.31	0	0.07
