H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.039	0.039	0.032	0.229	0.084	0.025	0.036	0.342	0.043	0.087	0.638	0	0.452	0.054	0.063
0.039	0.096	0.032	0.096	0.004	0.034	0.02	0.492	0.023	0.095	1.18	0	0.42	0.051	0.055
0.039	0.086	0.043	0.022	0.031	0.023	0	0.669	0.01	0.099	1.3	0	0.36	0	0.065
0.039	0.049	0.032	0	0.014	0.028	0.044	0.527	0.003	0.056	1.72	0	0.432	0.051	0.07
0.039	0.061	0.034	0.047	0.034	0.034	0.011	0.612	0.045	0.056	0.312	0	0.38	0.051	0.056
1.06	0.039	0.032	0	0.762	0.024	0.691	0.105	0.971	0.506	0.498	0	0.548	0.061	0.086
0.039	0.057	0.037	0.027	0.007	0.025	0.03	0.435	0.012	0	0.438	0	0.348	0.051	0.069
0.039	0.066	0.033	0.035	0.024	0.034	0	0.451	0.012	0	0.315	0	0.434	0.051	0.075
0.045	0.056	0.037	0.022	0.007	0.022	0.025	0.426	0.01	0.056	0.599	0	0.396	0.051	0
0.039	0.044	0.032	0.022	0.017	0.036	0.015	0	0.02	0.056	0.406	2	0.428	0.051	0.064
0.331	0.039	0.032	0.043	0.357	0.035	0.301	0.01	0.78	0.114	0.199	3	0.698	0.597	0.616
0.341	0.039	0.035	0.097	0.225	0.03	0.529	0.008	0.422	0.185	0.208	0	0.586	0.058	0.141
0.07	0.057	0.039	0.022	0.014	0.03	0.037	0.558	0.006	0.093	1.33	0	0.55	0.051	0.098
0.039	0.053	0.04	0.022	0.017	0.03	0.036	1.2	0.014	0.073	0.152	0	0.434	0.051	0.056
0.059	0.054	0.036	0.031	0.014	0.049	0.076	0.002	0.395	0	0.171	0	0.5	0.496	0.459
0.039	0.049	0.043	0.022	0.024	0.038	0.005	0.124	0.005	0.056	0.793	0	0.382	0.051	0.065
0.149	0.055	0.032	0.175	0.049	0.028	0.107	0.481	0.039	0.113	0.504	0	0.39	0.051	0.071
0.039	0.064	0.032	0.03	0.017	0.026	0.017	0.627	0.019	0.067	1.18	0	0.412	0.056	0.055
0.039	0.05	0.035	0.049	0.014	0.028	0.043	0.334	0.013	0.056	1.22	0	0.326	0.054	0.055
0.422	0.042	0.032	0.062	0.042	0.038	0.379	0.036	0.531	0.17	0.217	2	0.632	0.054	0.239
0.315	0	0.036	0.057	0.014	0.04	0.323	0.418	0.246	0.158	0.412	1	0.68	0.283	0.124
0.039	0.076	0.044	0.054	0.031	0.032	0.039	0.005	0.02	0	0.065	0	0.4	0	0.062
0.039	0.092	0.032	0.029	0.014	0.052	0.019	0.006	0.03	0.056	0.084	0	0.504	0.067	0.055
0.039	0.05	0.035	0.029	0.01	0.028	0.034	0.149	0.004	0.056	2.69	0	0.452	0.051	0.055
0.067	0.087	0.038	0.087	0.021	0.036	0.08	0.529	0.014	0.07	0.282	0	0.324	0.051	0.056
0.054	0.047	0.037	0.043	0.056	0.018	0.066	0.107	0.016	0.056	1.85	0	0.472	0.051	0.064
0.046	0.061	0.034	0.074	0.021	0.028	0.046	0.255	0.011	0.084	0.065	0	0.358	0.065	0.065
0.079	0.043	0.032	0.056	0.021	0.034	0.035	0.037	0.031	0.056	0.186	0	0.446	0.058	0.056
1.22	0.046	0.036	0.022	0.184	0.03	0.691	1.54	0.834	0.335	0.186	0	0.59	0.066	0.115
0.039	0.086	0.037	0.022	0.031	0.024	0.042	2.33	0.009	0.056	1.69	0	0.364	0.051	0.055
0.801	0.044	0.034	0.022	0.318	0.026	0.392	0.351	1.2	0.31	0.213	0	0.592	0.063	0.182
0.967	0.046	0.038	0.022	0.418	0.032	0.526	0.572	0.321	0.221	0.249	0	0.524	0.073	0.139
0.039	0	0.032	0.022	0.017	0.034	0.005	0	0.004	0	1.39	0	0.476	0.051	0.055
0.661	0.041	0.041	0.047	0.042	0.031	0.251	0.201	1.4	0.401	0.079	0	0.584	0.051	0.174
0.664	0.042	0.045	0.022	0.074	0.026	0.341	0.291	1.16	0.226	0.075	0	0.514	0.051	0.14
0.039	0.145	0.054	0.022	0.007	0.038	0.026	0.434	0.016	0.07	2.41	0	0.44	0.051	0
0.039	0.072	0.041	0.022	0.01	0.025	0.006	0.26	0.01	0.056	1.6	0	0.45	0.051	0.055
0	0.087	0.032	0.022	0.01	0.027	0.044	0.27	0.014	0.056	1.75	0	0.462	0.051	0.055
0.039	0.039	0.032	0.022	0.018	0.044	0.006	0.024	0.011	0	0.412	0	0.374	0.051	0.055
1.18	0.041	0.032	0.072	0.251	0.024	0.661	0.926	0.614	0.489	0.112	0	0.568	0.081	0.162
0.039	0.054	0.032	0.039	0.014	0.028	0.025	0.013	0.02	0.056	0.316	0	0.404	0.051	0.055
0.039	0.058	0.034	0.022	0.02	0.04	0.019	0.676	0.01	0.096	1.11	0	0.366	0.051	0.055
0.048	0.179	0.032	0.022	0.029	0.027	0.022	0.754	0.024	0.078	1.53	0	0.39	0.079	0.075
0.043	0.048	0.032	0.049	0.017	0.04	0.037	1.29	0.009	0.056	0.79	0	0.378	0.051	0.06
0.059	0.063	0.037	0.022	0.004	0.021	0.043	0.638	0.015	0.085	2.25	0	0.45	0.051	0.055
0.048	0.048	0.037	0.076	0.024	0.034	0.006	0.455	0.004	0.056	0.315	0	0.326	0	0.058
0.676	0.039	0.032	0.039	1.25	0.018	0.597	0.271	0.759	0.239	0.301	0	0.634	0.067	0.17
0.176	0.106	0.038	0.129	0.036	0.029	0.087	0.603	0.017	0.128	0.848	0	0.366	0.063	0.071
0.043	0.071	0.032	0.022	0.014	0.036	0.03	0.175	0.011	0.086	0.581	0	0.358	0.051	0.06
0.039	0.076	0.046	0.029	0.021	0.043	0.012	2.04	0.009	0.056	0.758	0	0.344	0.051	0.056
0.039	0.039	0.049	0.047	0.021	0.045	0.013	0.544	0.009	0.073	1.92	0	0.442	0.051	0.055
0.059	0.054	0.034	0.075	0.054	0.047	0.021	0.914	0.011	0.074	2.29	0	0.422	0	0.056
0.039	0.048	0.036	0.042	0.01	0.028	0.006	1.91	0.005	0.056	0.98	0	0.286	0.051	0.062
0.039	0.071	0.037	0.072	0.11	0.046	0.019	2.19	0.007	0.078	1.52	0	0.492	0.058	0.071
0.061	0.078	0.041	0.142	0.101	0.02	0.033	2.21	0.019	0.068	0.573	0	0.436	0.061	0.063
0.039	0.073	0.036	0.026	0.029	0.034	0.032	0.005	0.015	0.3	0.911	0	0.416	0.051	0
0.039	0.047	0.035	0.022	0.01	0.027	0.04	0.004	0.005	0.056	0.795	0	0.412	0.051	0.055
0.048	0.062	0.032	0.069	0.021	0.029	0.058	0.873	0.014	0.103	2.45	0	0.488	0.118	0.079
0.039	0.081	0.032	0.022	0.024	0.018	0.029	0.002	0.01	0.056	0.657	0	0.432	0.051	0.055
0.039	0.057	0.032	0.068	0.01	0.018	0.039	0.101	0.007	0.056	1.22	0	0.406	0.051	0.055
0.039	0.059	0.043	0.022	0.014	0.03	0.041	0.123	0.015	0.072	0.617	0	0.49	0.054	0.062
0.046	0.069	0.037	0.022	0.01	0.029	0.016	0.123	0.022	0.056	0.586	0	0.464	0.051	0.055
0.043	0.058	0.043	0.03	0.02	0.035	0.037	0.37	0.008	0	0.63	0	0.346	0	0.055
0.039	0.046	0.038	0.032	0.015	0.03	0.007	0.344	0.011	0.056	0.523	0	0.428	0.051	0.068
0.039	0.047	0.032	0.044	0.01	0.018	0.051	0.539	0.011	0.056	1.33	0	0.338	0.051	0.055
0.039	0.054	0.043	0.106	0.027	0.034	0.042	0.458	0.016	0.056	1.31	0	0.4	0.051	0.066
0.348	0.054	0.032	0.071	0.456	0.05	0.151	0.074	1.25	0.406	0.354	2	0.608	0.069	0.088
0.039	0.1	0.05	0.06	0.028	0.027	0.038	2.2	0.01	0.081	0.87	0	0.358	0	0.078
1.17	0.046	0.032	0	0.917	0.022	0.786	0.199	0.691	0.569	0.23	2	0.71	0.124	0.17
1.18	0.05	0.033	0	0.27	0.026	1.06	0.146	0.387	0.211	0.233	0	0.642	0.055	0.15
0.043	0.107	0.034	0.027	0.02	0.026	0.024	0.813	0.012	0.056	1.48	0	0.392	0.051	0.06
0.057	0.053	0.032	0.022	0.01	0.05	0.006	0.962	0.006	0.065	2.2	0	0.572	0.078	0.057
0.039	0.111	0.038	0.056	0.007	0.026	0.06	0.584	0.005	0.085	0.835	0	0.386	0	0
0.039	0.061	0.037	0.022	0.004	0.018	0.005	0.2	0.01	0.078	1.27	0	0.386	0.051	0
0.039	0.065	0.037	0.022	0.004	0.018	0.005	0.197	0.01	0.084	1.23	0	0.394	0.051	0
0.049	0.135	0.042	0.022	0.024	0.023	0.036	1.48	0.005	0.082	0.592	0	0.362	0.051	0.055
0.041	0.049	0.044	0.067	0.02	0.028	0.006	0.331	0.01	0.056	1.9	0	0.33	0	0.069
0.039	0.081	0.032	0.022	0.017	0.027	0.042	0.148	0.008	0	0.369	0	0.3	0.051	0.071
0.039	0.072	0	0.022	0.017	0.028	0.038	1.2	0.007	0.24	0.946	0	0.366	0.051	0.055
0.039	0.043	0.032	0.03	0.02	0.038	0.049	0.01	0.012	0.056	2.54	0	0.416	0.051	0.07
0.572	0.039	0.032	0.029	0.314	0.024	0.236	0.015	0.926	0.372	0.216	2	0.68	0.053	0.221
0.039	0.095	0.043	0.037	0.007	0.043	0.031	0.585	0.062	0.078	0.675	0	0.36	0.19	0.152
0.039	0.059	0.036	0.039	0.02	0.018	0.031	1.54	0.018	0.065	1.2	0	0.368	0.068	0.061
0.042	0.075	0.038	0.043	0.035	0.039	0.038	0.693	0.009	0.081	1.2	0	0.33	0.051	0.064
0.039	0.098	0.037	0.029	0.024	0.018	0.022	0.858	0.024	0.056	1.5	0	0.45	0.051	0.055
0.814	0.039	0	0.022	0.211	0.029	0.878	0.476	0.383	0.109	0.18	4	0.786	0.059	0.35
0.039	0.054	0.04	0.03	0.02	0.04	0.019	0.543	0.016	0.056	1.08	0	0.422	0.051	0.055
0.039	0.04	0.032	0.022	0.01	0.027	0	0	0.013	0	1.27	0	0.44	0.051	0.06
0.041	0.04	0.057	0.056	0.014	0.079	0.024	0	0.012	0	0.126	0	0.43	0.051	0.066
0.039	0.042	0.032	0.03	0.004	0.023	0.006	0.151	0.007	0.056	0.181	0	0.314	0.051	0.055
1.05	0.039	0.036	0.033	0.364	0.021	0.726	0.241	0.657	0.412	0.177	5	0.712	0.053	0.162
1.14	0.039	0.038	0.029	0.46	0.025	0.678	0.289	0.644	0.423	0.205	5	0.704	0.053	0.17
0.048	0.067	0.032	0.046	0.01	0.024	0.02	0.028	0.012	0.061	0.529	0	0.412	0	0.055
0.046	0.062	0.038	0.034	0.014	0.037	0.012	0.006	0.014	0.06	0.421	0	0.444	0.051	0.07
0.041	0.078	0.039	0	0.01	0.028	0.035	0.211	0.007	0.084	0.349	0	0.504	0.051	0.063
0.043	0.046	0.037	0.083	0.022	0.053	0.028	0.299	0.012	0	2.17	0	0.434	0.051	0.064
0.059	0.088	0.032	0.053	0.04	0.026	0.023	0.604	0.012	0.056	1.25	0	0.412	0.051	0.055
1.02	0.049	0.032	0.022	0.228	0.025	0.347	0.197	0.974	0.318	0.387	0	0.56	0.09	0.134
1.44	0.046	0.035	0.022	0.947	0.04	0.794	1.34	0.346	0.391	0.412	1	0.614	0.058	0.116
0.039	0.039	0.049	0.022	0.032	0.046	0.067	0.004	0.013	0.064	3.02	0	0.456	0.055	0.055
0.046	0.039	0.032	0.03	0.007	0.028	0.012	0.003	0.033	0	0.216	2	0.65	0.054	0.064
0.041	0.039	0.036	0.022	0.037	0.022	0.065	0.004	0.018	0	1.58	1	0.48	0.051	0.091
0.041	0.041	0.037	0.025	0.032	0.039	0.038	0.045	0.012	0	0.801	0	0.446	0.051	0.075
0.039	0.052	0.034	0.157	0.018	0.018	0.015	0.072	0.014	0.056	2.74	0	0.42	0	0.055
0.044	0.039	0.042	0.254	0.03	0.021	0.018	0.074	0.018	0.056	1.24	0	0.39	0.051	0.061
0.039	0.048	0.05	0.032	0.042	0.018	0.014	0.054	0.01	0	1.41	0	0.382	0.062	0.068
0.039	0.054	0.038	0.03	0.021	0.028	0.006	0.068	0.011	0.056	0.955	0	0.536	0.054	0.07
0.039	0.07	0.038	0.027	0.017	0.033	0.032	0.152	0.01	0.07	1.17	0	0.366	0.051	0.074
0.564	0.039	0.032	0.052	0.014	0.041	0.193	0.038	0.244	0.065	0.291	1	0.682	0.122	0.101
1.35	0.056	0.043	0.03	1.05	0.023	0.946	2.02	0.494	0.462	0.333	0	0.602	0.063	0.19
0.039	0.149	0.037	0.047	0.014	0.022	0.042	0.484	0.008	0.105	1.11	0	0.454	0.058	0
0.049	0.063	0.046	0.031	0.026	0.018	0.006	0.368	0.014	0.056	1.25	0	0.436	0.061	0
0.039	0.153	0.034	0.022	0.01	0.036	0.009	0.133	0.024	0.078	0.247	0	0.55	0.054	0.055
0	0.046	0.052	0.112	0.046	0.022	0.051	0.446	0.011	0.056	0.746	0	0.41	0.051	0.059
0.053	0.069	0.038	0.162	0.026	0.033	0.059	0.647	0.019	0.063	1.51	0	0.4	0.056	0.061
0.046	0.137	0.032	0.075	0.02	0.027	0.045	1.18	0.011	0.098	0.622	0	0.434	0.051	0.056
0.067	0.042	0.034	0.108	0.066	0.023	0.078	0.01	0.353	0.056	0.196	0	0.574	0.583	0.967
0.072	0.052	0.042	0.052	0.01	0.037	0.041	0.491	0.016	0.056	0.84	0	0.434	0.051	0.056
0.152	0.05	0.041	0.116	0.028	0.028	0.147	0.151	0.039	0.094	0.375	0	0.546	0.07	0.071
0.039	0.066	0.039	0.053	0.007	0.018	0.043	0.936	0.009	0	0.741	0	0.402	0.051	0.07
0.039	0.099	0.042	0.022	0.027	0.026	0.057	0.919	0.01	0	0.546	0	0.352	0.051	0.07
0.039	0.041	0.035	0.03	0.017	0.033	0.046	0.02	0.01	0.063	0.114	0	0.348	0.051	0.087
0.039	0.044	0.045	0.022	0.031	0	0.02	0.196	0.013	0	1.34	0	0.476	0.062	0.064
0.039	0.057	0.036	0.034	0.014	0.018	0.012	0.108	0.008	0.084	0.699	0	0.338	0.051	0.055
0.045	0.117	0.033	0.022	0.067	0.018	0.026	1.44	0.184	0.116	0.496	0	0.442	0.664	0.567
0.438	0.039	0.032	0.022	0.413	0	0.25	0.411	0.1	1.45	0.268	0	0.55	0.054	0.098
0.625	0	0.032	0.022	0.125	0	0.286	0.272	0.495	0.285	0.637	3	0.706	0.051	0
0.244	0.044	0.032	0	0.334	0.043	0.049	7.38	0.301	2.54	25	0	0.52	0.058	0.106
0.788	0.039	0.032	0	0.042	0	0.227	2.99	0.367	0.457	0.691	0	0.686	0.051	0.058
0.788	0.039	0.032	0	0.038	0	0.226	3.01	0.367	0.412	0.692	1	0.676	0.051	0.058
0.135	0.041	0.032	0.051	0.024	0.035	0.141	2.51	0.424	0.056	0.351	2	0.66	0.675	1.29
0.049	0.061	0.032	0.022	0.031	0.028	0.031	2.85	0.008	0.084	1.58	0	0.426	0	0.07
0.045	0.133	0.041	0.042	0.01	0.031	0.006	2.82	0.011	0.102	4.1	0	0.48	0.057	0.072
0.559	0.039	0.039	0.029	0.282	0.03	0.301	2.92	0.14	2.11	1.51	0	0.468	0.062	0.218
0.639	0.039	0.032	0.022	0.394	0.023	0.266	2.89	0.254	1.24	1.42	0	0.514	0.059	0.173
0.83	0.046	0.039	0.022	0.516	0.028	0.58	2.95	0.248	1.99	2.21	0	0.498	0.152	0.181
0.061	0.141	0.032	0.042	0.01	0.02	0.012	0.851	0.011	0.254	1.22	0	0.438	0	0.055
0.879	0.044	0.039	0.022	0.633	0.031	0.652	0.089	0.17	0.144	0.832	4	0.604	0.053	0.182
0.039	0.08	0.034	0.026	0.007	0.045	0.026	0.072	0.008	0.063	0.943	0	0.388	0.051	0.056
0.049	0.043	0.056	0.032	0.017	0.03	0.093	0.003	0.049	0	0.308	0	0.498	0.144	0.18
0.654	0.039	0	0.022	0.163	0	0.442	0.493	0.508	0.352	0.706	0	0.694	0	0.069
0.66	0.039	0	0.022	0.152	0	0.432	0.561	0.501	0.326	0.742	1	0.676	0	0.073
0.323	0.039	0.036	0.054	1.48	0.093	0.427	5.26	0.291	6.34	10.2	2	0.528	0.051	0.085
0.466	0.039	0.044	0.044	0.552	0	0.354	3.9	0.182	0.137	19	2	0.594	0.081	0.107
0.039	0.08	0.039	0.022	0.004	0	0	0.958	0.012	0.118	0.512	0	0.472	0	0
0.039	0.06	0.036	0.047	0.01	0.018	0.045	0.371	0.01	0.078	0.574	0	0.35	0	0.055
0.069	0.045	0.039	0.026	0.017	0.024	0.037	0.042	0.009	0.067	0.598	0	0.316	0	0.065
0.918	0.039	0.035	0.038	1.04	0.025	0.584	0.289	0.602	0.372	0.174	0	0.594	0.158	0.2
0.039	0.067	0.032	0.064	0.014	0.034	0.029	0.134	0.01	0.072	0.809	0	0.416	0.051	0.055
0.039	0.042	0.034	0.107	0.024	0.026	0.098	0.007	0.019	0	0.55	0	0.496	0.051	0.063
0.048	0.042	0.037	0.039	0.004	0.027	0.006	0.297	0	0.056	3.71	0	0.502	0.051	0.082
0.974	0.044	0.045	0.022	0.148	0.023	0.729	0.36	1.15	0.283	0.31	0	0.54	0.12	0.12
0.039	0.044	0.048	0.055	0.036	0.038	0.033	0.01	0.006	0.056	1.39	0	0.478	0.051	0.055
0.039	0.091	0.032	0.052	0.086	0.018	0.041	0.127	0.013	0.174	1.62	0	0.424	0.062	0
0.049	0.099	0.035	0.088	0.02	0.018	0.043	0.17	0.114	0.21	1.14	0	0.456	0.251	0.153
0.042	0.096	0.034	0.029	0.092	0.027	0.042	0.436	0.015	0.056	0.522	0	0.356	0.051	0.062
0.054	0.044	0.032	0.076	0.02	0.037	0.027	0.017	0.026	0.056	1.78	0	0.464	0.056	0.058
0.039	0.051	0.032	0.022	0.017	0.028	0.014	0.14	0.01	0.056	1.13	0	0.472	0.051	0
0.048	0.115	0.032	0.022	0.015	0.025	0.058	0.583	0.011	0.056	1.98	0	0.458	0.051	0
0.079	0.047	0.032	0.022	0.007	0.034	0.046	0.042	0.02	0.08	0.858	0	0.494	0.058	0.112
0.039	0.077	0.045	0.044	0.039	0.049	0.068	0.073	0.019	0.08	1.32	2	0.512	0.059	0.065
0.039	0.183	0.035	0.022	0.028	0.052	0.048	0.872	0.015	0.294	0.705	0	0.51	0.051	0.083
0.939	0.039	0.032	0	0.696	0.038	0.705	0.416	0.587	0.345	0.78	1	0.62	0.051	0.124
0.045	0.045	0.032	0.093	0.027	0.025	0.057	0.158	0.036	0.084	0.449	0	0.588	0.051	0.057
0.063	0.039	0.038	0.255	0.212	0.029	0.195	0.206	0.139	0.088	0.334	0	0.57	0.055	0.083
0.045	0.071	0.046	0.035	0.042	0.02	0.028	0.171	0.013	0.083	0.979	0	0.448	0.051	0
0.045	0.096	0.034	0.022	0.024	0.048	0.05	0.329	0.018	0.056	0.502	0	0.412	0.051	0.063
0.778	0.039	0.032	0.09	0.043	0.038	0.41	0.018	0.174	0.077	0.332	2	0.536	0.056	0.101
0.043	0.039	0.036	0.037	0.024	0.036	0.033	0.003	0.022	0	0.874	2	0.608	0.051	0.057
0.043	0.039	0.039	0.033	0.033	0.022	0.032	0.003	0.021	0	1.2	3	0.558	0.054	0.058
0.039	0.046	0.032	0.022	0.004	0.03	0.034	0.004	0.026	0	0.645	1	0.62	0.054	0.059
0.039	0.066	0.039	0.027	0.032	0.045	0.032	0.158	0.015	0.056	0.692	0	0.42	0.051	0.055
0.039	0.039	0.032	0.028	0.014	0.04	0.023	0.004	0.044	0.056	0.384	1	0.504	0.094	0.055
0.222	0.047	0.036	0.105	0.007	0.051	0.155	0.005	0.098	0.056	1.33	2	0.652	0.138	0.258
0.556	0.039	0.032	0.081	0.299	0.028	0.493	0.08	1.34	0.154	0.719	2	0.69	0.098	0.1
0.196	0.045	0.037	0.147	0.146	0.034	0.229	0.37	0.089	0.115	0.605	0	0.464	0.051	0.069
0	0.041	0.032	0.063	0.082	0.036	0.029	0.342	0.007	0.157	1.79	0	0.518	0.051	0
0.047	0.064	0.038	0.039	0.062	0.043	0.079	0.373	0.032	0.061	1.49	0	0.498	0.055	0.059
0.151	0.048	0.032	0.141	0.096	0.021	0.126	0.053	0.02	0.087	0.983	0	0.496	0.053	0.085
0.052	0.093	0.036	0.133	0.027	0.036	0.084	0.518	0.013	0.079	0.761	0	0.38	0.051	0.081
0.046	0.258	0.044	0.085	0.031	0.027	0.06	1.7	0.01	0.179	1.42	0	0.412	0.051	0.06
0.039	0.051	0.038	0.099	0.044	0.044	0.047	0.005	0.045	0.103	0.516	0	0.51	0.096	0.066
0.125	0.059	0.046	0.036	0.074	0.032	0.204	0.407	0.027	0.139	1.51	0	0.472	0.051	0.074
0.039	0.052	0.038	0.025	0.074	0.036	0.059	0.015	0.035	0.056	0.834	2	0.54	0.054	0.057
0.774	0.042	0.032	0.022	0.113	0.033	0.347	0.067	0.376	0.073	0.604	4	0.73	0.06	0.135
0.186	0.049	0.032	0.083	0.045	0.028	0.177	0.225	0.144	0.1	11.6	0	0.406	0.178	0.134
0.833	0.04	0.032	0.06	0.071	0.053	0.49	0.075	0.164	0.084	0.326	0	0.638	0.089	0.17
0.051	0.045	0.032	0.022	0.018	0.028	0.005	0.003	0.016	0	2.64	4	0.544	0.062	0.06
0.039	0.052	0.036	0.096	0.007	0.018	0.033	0.538	0.008	0.069	1.29	0	0.426	0.051	0.055
0.039	0.041	0.034	0.127	0.01	0.018	0.042	0.512	0.011	0.056	1.11	0	0.448	0.051	0.06
0.045	0.074	0.042	0.076	0.004	0.028	0.025	1.11	0.019	0.072	1.12	0	0.516	0	0.075
0.039	0.046	0.036	0.06	0.043	0.021	0.024	0.301	0.008	0.075	1.87	0	0.382	0.051	0.061
0.039	0.041	0.032	0.042	0.022	0.018	0.04	0.292	0.013	0.092	2.57	0	0.452	0.051	0.055
0	0.133	0.032	0.03	0.024	0.018	0.03	4.1	0.009	0.149	0.927	0	0.45	0.051	0
1.18	0.045	0.045	0.022	0.205	0.036	0.644	0.277	0.63	0.181	0.683	1	0.598	0.066	0.078
0.045	0.437	0.032	0.022	0.069	0.025	0.024	1.67	0.02	1.58	0.88	0	0.414	0	0.056
0.356	0.041	0.041	0.081	0.619	0.036	0.269	0.088	0.06	0.165	1.01	0	0.452	0.054	0.094
0.062	0.05	0.032	0.022	0.028	0.032	0.049	0.038	0.369	0.056	0.421	1	0.594	0.992	1.34
0.039	0.04	0.032	0.147	0.015	0.046	0.025	0.027	0.027	0.177	1.08	0	0.336	0.051	0.06
0.039	0.216	0.032	0.022	0.024	0.022	0.019	3.47	0.013	0.174	0.273	0	0.352	0	0.055
0.845	0.045	0.032	0	0.402	0.028	0.601	1.74	1.72	0.802	0.596	0	0.612	0.077	0.064
0.156	0.039	0.032	0.088	0.035	0.028	0.137	0.594	0.352	0.123	0.522	4	0.694	0.051	0.078
0.148	0.039	0.032	0.058	0.05	0.029	0.125	0.309	0.89	0.155	0.386	4	0.694	0.073	0.077
0.039	0.142	0.05	0.034	0.011	0.028	0.041	0.636	0.027	0.082	0.639	0	0.514	0.051	0.065
0.054	0.104	0.032	0.064	0.043	0.037	0.082	1.37	0.007	0.072	1.64	0	0.462	0.051	0.062
0.061	0.155	0.044	0.103	0.043	0.046	0.037	0.224	0.015	0.135	3.08	0	0.504	0.075	0.057
0.046	0.116	0.04	0.073	0.018	0.024	0.012	0.195	0.031	0.087	0.79	0	0.4	0.116	0.057
0.053	0.079	0.04	0.114	0.028	0.044	0.036	0.227	0.016	0.101	0.622	0	0.36	0.051	0.065
0.07	0.041	0.032	0.031	0.024	0.022	0.03	0.016	0.035	0	0.268	0	0.616	0.061	0.065
0.039	0.046	0.032	0.032	0.035	0.051	0.07	0.028	0.068	0	0.484	0	0.618	0.068	0.068
0.048	0.113	0.036	0.032	0.014	0.026	0.024	0.3	0.032	0.084	0.49	0	0.494	0.061	0.071
0.088	0.049	0.032	0.099	0.014	0.04	0.029	0.003	0.009	0.196	2.5	0	0.446	0	0
0.055	0.064	0.032	0.022	0.024	0.044	0.013	0.161	0.024	0.078	0.218	0	0.594	0.061	0.061
0.49	0.039	0.034	0.067	0.075	0.035	0.493	0.152	0.116	0.081	0.283	0	0.648	0.056	0.084
0.501	0.039	0	0.042	0.026	0.029	0.408	0.045	0.713	0.267	0.247	16	0.746	0.051	0.096
1.08	0.039	0.032	0.086	0.259	0.039	0.376	0.38	0.258	0.087	0.32	0	0.618	0.286	0.114
0.039	0.168	0	0.072	0.027	0.018	0.04	0.654	0.01	0.082	1.06	0	0.478	0.051	0.055
0.198	0.039	0	0.039	0.338	0.036	0.134	0.29	0.454	1.07	0.319	0	0.474	0.071	0.169
0.048	0.051	0.043	0.033	0.01	0.026	0.021	0.855	0.007	0	1.33	0	0.36	0	0.062
0.039	0.062	0.034	0.028	0.02	0.018	0.01	1.06	0.011	0.174	0.919	0	0.346	0	0.055
0.039	0.042	0.032	0.042	0.034	0.034	0.043	0.003	0.026	0.056	1.44	1	0.512	0.051	0.058
0.872	0.044	0.034	0.039	0.224	0.038	0.71	0.085	0.29	0.079	0.385	2	0.742	0.087	0.4
0.039	0.044	0.038	0.022	0.004	0.019	0.005	0.028	0.009	0.056	1.59	0	0.36	0.051	0.067
0.039	0.039	0.032	0.053	0.01	0.029	0.019	0.002	0.026	0	0.381	0	0.566	0.061	0.081
0.045	0.055	0.036	0.043	0.086	0.027	0.041	0.118	0.009	0.056	0.301	0	0.396	0.051	0
0.132	0.039	0	0.09	0.871	0.03	0.218	0.228	0.107	0.097	1.11	0	0.532	0.06	0.081
0.063	0.039	0.041	0.206	0.089	0.039	0.119	0.24	0.013	0.06	0.726	0	0.344	0.051	0.072
0.042	0.041	0.037	0.035	0.026	0.029	0.043	0.275	0.018	0.083	1.12	0	0.478	0.063	0.073
0.043	0.039	0.036	0.062	0.047	0.028	0.007	0.23	0.01	0.056	1.31	0	0.458	0.051	0.09
0.062	0.043	0.035	0.119	0.04	0.028	0.028	0.233	0.019	0.084	0.726	0	0.506	0.088	0.071
0.26	0.039	0.04	0.081	0.014	0.073	0.075	0.045	0.062	0.056	0.64	0	0.478	0.051	0.08
0.039	0.039	0.032	0.022	0.004	0.018	0	0.286	0.082	0.056	3.18	0	0.43	0.292	0.171
0.63	0	0.042	0.06	0.294	0.023	0.56	0.027	0.304	0.101	0.754	3	0.608	0.062	0.191
0.044	0.045	0.032	0.176	0.057	0.031	0.085	0.765	0.066	0.112	1.22	0	0.508	0.058	0.065
0.039	0.065	0.038	0.041	0.017	0.02	0.007	0.28	0.015	0.103	3.57	0	0.416	0.051	0.061
0	0.049	0.039	0.022	0.01	0.024	0.011	0.009	0.012	0	0.804	0	0.446	0.066	0.056
0.049	0.043	0.032	0.022	0.017	0.035	0.052	0.007	0.014	0.056	0.575	1	0.478	0.051	0
0.181	0.041	0.034	0.098	0.01	0.019	0.076	0.129	0.026	0.056	2.98	0	0.41	0.051	0.061
0.161	0.039	0.04	0.047	0.02	0.038	0.087	0	0.067	0.09	2.42	1	0.448	0.274	0.21
0.039	0.055	0.032	0.022	0.029	0.032	0.018	0.004	0.01	0.056	0.242	0	0.448	0.071	0
1.08	0.045	0.037	0.022	0.501	0.028	0.565	0.267	0.488	0.358	0.158	0	0.584	0.061	0.108
0.039	0.057	0.034	0	0.02	0	0.006	0.178	0.008	0.056	2	0	0.472	0.051	0
0.039	0.103	0.038	0	0.017	0.018	0.013	0.086	0.009	0.072	2.89	0	0.468	0.051	0.059
0.039	0.039	0.04	0.085	0.004	0.03	0.029	0.077	0.08	0.056	0.095	0	0.378	0.051	0.058
