H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.197	0.018	0.043	0.046	0.088	0.088	0.082	0.244	0.036	0.00723
0	0.029	0.034	0.046	0.123	0.063	0	0.105	0.042	0.00239
0.255	0.037	0.052	0.074	0	0.063	0	0.157	0.036	0.00225
0.296	0.007	0.016	0.053	0.205	0.063	0.082	1.85	0.034	0.0339
0.293	0.019	0.016	0.086	0.11	0.063	0	1.49	0.042	0.0374
0.422	0.026	0.016	0.128	0.097	0.129	0.089	2.88	0.057	0.0659
0.203	0.024	0.042	0.045	0.071	0.113	0.082	7.85	0.034	0.0692
0.185	0.017	0.033	0.09	0.071	0	0.106	0.188	0.055	0.064
0.881	0.025	0.05	1.38	0.071	0.874	0.082	0.556	0.701	0.449
0.342	0.021	0.036	0.068	0.147	0.063	0.082	0.577	0.046	0.187
0	0.017	0.041	0.061	0.131	0.189	0.154	0.612	0.039	0.219
0.328	0.034	0.04	0.059	0.081	0.063	0	0.296	0.038	0.0181
0.141	0.027	0.041	0.237	0.071	0.204	0.132	0.069	0.077	0.00918
0.141	0.031	0.031	0.048	0.142	0.063	0	0.36	0.043	0.00741
0.188	0.031	0.034	0.092	0	0.063	0.082	0.24	0.032	0.016
0.282	0.028	0.016	0.043	0.101	0.138	0	0.708	0.032	0.0546
0.318	0.036	0.048	0.494	0.071	0.506	0.095	0.115	0.457	0.286
0	0.042	0.074	0.082	0.114	0.063	0.082	0.06	0	0.0257
0	0.028	0.03	0.038	0.253	0.097	0.082	0.06	0.061	0.0283
0.324	0.036	0.05	0.906	0	0.654	0.082	0.121	0.617	0.125
0	0.022	0.022	0.086	0.091	0.063	0	0.883	0.046	0.0734
0.17	0.031	0.027	0.048	0.13	0.097	0.094	1.51	0.226	0.067
0.176	0.025	0.025	0.059	0.126	0.316	0.082	0.383	0.056	0.0863
0.206	0.045	0.07	0.084	0.228	0.114	0.082	0.309	0.032	0.0968
0	0.012	0.029	0.103	0.174	0.114	0.082	0.22	0.034	0.229
1.1	0.028	0.038	0.207	0.308	0.255	0.177	7.09	0.157	0.465
0	0.03	0.037	0.057	0.071	0	0.082	0.004	0.042	0.00392
0.266	0.013	0.05	0.174	0.117	0.268	0.124	0.381	0.113	0.0518
0.612	0.02	0.064	0.099	0.071	0.124	0.162	0.07	0.055	0.00832
0.2	0.03	0.047	0.118	0.071	0.097	0.171	0.202	0.037	0.00505
0.105	0.034	0.021	0.136	0.113	0.063	0.082	0.87	0.045	0.0101
0.282	0.022	0.046	0.063	0.118	0.1	0	0.724	0.032	0.0847
0.43	0.017	0.03	0.276	0.155	0.374	0.255	0.43	0.078	0.0932
0.255	0.046	0.033	0.08	0.12	0	0.082	2.01	0.04	0.0181
0.14	0.026	0.036	0.062	0.321	0.063	0.106	0.109	0.039	0.0335
0	0.025	0.028	0.05	0.137	0.1	0	0.496	0.034	0.0818
0.931	0.016	0.04	0.509	0.071	0.306	0.157	4.81	0.257	0.332
0	0.011	0.02	0.589	0.101	0.282	0.183	28.7	0.079	0.163
0.296	0.03	0.034	0.476	0.071	0.295	0.102	0.171	0.312	0.0829
0.342	0.03	0.035	0.073	0.087	0.063	0.082	0.416	0.04	0.0276
0	0.024	0.025	0.038	0.089	0.226	0.082	0.088	0.032	0.015
0	0.029	0.05	0.038	0	0.063	0.09	0.211	0.048	0.00509
0.04	0.007	0.016	0.038	0.345	0.18	0.122	2.02	0.035	0.0376
0	0.013	0.058	0.076	0.293	0.063	0.082	0.609	0.032	0.22
0.123	0.025	0.016	0.056	0.198	0.197	0.082	2.77	0.045	0.0335
0.105	0.081	0.048	0.066	0.071	0.078	0.082	0.093	0.035	0.128
0.222	0.02	0.035	0.067	0.155	0.063	0	0.181	0.036	0.0355
0.262	0.028	0.029	0.061	0.141	0.175	0.082	0.39	0.032	0.202
0.206	0.013	0.034	0.407	0.113	0.309	0.236	12.7	0.062	0.0025
0.322	0.007	0.025	0.074	0.109	0.097	0.082	0.564	0.16	0.0152
0.04	0.025	0.052	0.064	0.133	0.146	0.106	0.451	0.043	0.0156
0.2	0.016	0.019	0.091	0.12	0.063	0.125	2.19	0.032	0.0515
0.706	0.026	0.046	0.767	0.097	0.42	0.082	0.31	0.082	0.248
0.084	0.037	0.039	0.08	0.198	0.063	0.082	0.052	0.033	0.142
0.64	0.044	0.056	1.14	0.148	0.626	0.082	7.51	0.054	0.444
0.166	0.025	0.044	0.061	0.116	0.144	0.082	1.64	0.032	0.933
0.198	0.022	0.068	0.062	0.071	0.202	0.159	0.085	0.189	0.112
0.282	0.017	0.059	0.656	0	0.53	0.117	0.094	0.248	0.0315
0	0.071	0.051	0.082	0.304	0.063	0.082	0.771	0.043	0.0443
0.04	0.011	0.044	0.044	0.088	0.088	0.098	0.187	0.032	0.0122
0	0.024	0.016	0.074	0.112	0.097	0.082	0.239	0.042	0.0147
0.444	0.007	0.041	0.106	0.206	0.097	0.082	0.376	0.049	0.0231
0.17	0.026	0.033	0.16	0.071	0.164	0.09	0.548	0.037	0.078
0	0.038	0.05	0.048	0.088	0.063	0.112	0.031	0.062	0.0013
0	0.037	0.061	0.08	0.165	0.063	0.082	0.506	0.056	0.0055
0.759	0.018	0.045	0.062	0.11	0.088	0.13	0.101	0.058	0.0108
0.278	0	0.048	0.076	0.084	0.13	0.114	3.68	0.198	0.0878
0.452	0	0.034	0.738	0.359	0.913	0.082	0.098	1.76	0.156
0	0.011	0.036	0.078	0.172	0.063	0.082	0.597	0.034	0.0365
0.123	0.019	0.03	0.063	0.119	0	0.082	0.706	0.038	0.0486
0	0.018	0.016	0.057	0.087	0.134	0.082	0.346	0.049	0.0594
0.212	0.036	0.03	0.042	0.071	0.063	0.082	0.089	0.07	0
0	0.025	0.043	0.072	0.111	0.063	0.082	0.071	0.033	0.0274
0.235	0.022	0.016	0.084	0.135	0.063	0.135	1.48	0.082	0.0756
0	0.022	0.032	0.107	0.082	0.063	0.082	1.22	0.042	0.0909
0.141	0.026	0.039	0.08	0.122	0.063	0.082	0.933	0.034	0.0555
0.252	0.031	0.016	0.06	0.124	0.063	0.096	0.932	0.032	0.0657
0	0.021	0.041	0.077	0.152	0.063	0.082	0.03	0.039	0.0274
0	0.026	0.062	0.076	0.15	0.133	0.17	0.037	0.037	0.0161
0	0.007	0.032	0	0.168	0.063	0	0.379	0.032	0.099
0.255	0.012	0.036	0.084	0.102	0.063	0.094	0.723	0.033	0.106
0	0.025	0.05	0.056	0.088	0.063	0.094	0.213	0.036	0.034
0	0.065	0.036	0.038	0.078	0.114	0	0.258	0.06	0.0263
0	0.018	0.038	0.087	0.084	0.163	0.157	0.282	0.043	0.0493
0.212	0.007	0.04	0.108	0.071	0.194	0.17	0.016	0.16	0.0749
0.244	0.042	0.047	0.047	0.132	0.063	0.082	0.004	0.045	0.16
0	0.01	0.024	0.062	0.109	0.126	0.082	0.43	0.032	0.0222
0	0.025	0.032	0.038	0.155	0.063	0	0.232	0.036	0.0548
0	0.023	0.03	0.073	0.216	0.138	0.082	2.5	0.038	0.0824
0.35	0.024	0.036	0.445	0.071	0.621	0.148	0.1	0.34	0.156
0.322	0.038	0.052	0.206	0.177	0.063	0.082	2.01	0.051	0.0765
0	0.028	0.047	0.059	0.113	0.063	0.082	0.135	0.046	0.0229
0.188	0.018	0.036	0.054	0.071	0.163	0.082	3.63	0.032	0.0377
0	0.025	0.048	0.054	0.084	0.063	0	3.14	0.032	0.0661
1.35	0.03	0.058	0.056	0.078	0.063	0.082	0.096	0.068	0.0303
0	0.021	0.04	0.052	0.329	0.271	0.082	0.125	0.032	0.0315
0	0.014	0.083	0.058	0.123	0.063	0.082	0.105	0.032	0.0555
0.04	0.023	0.016	0.044	0	0.063	0	0.29	0	5e-04
0.112	0.007	0.036	0	0.204	0.083	0.082	0.953	0.034	0.106
0	0.015	0.053	0	0.11	0.063	0	0.994	0.032	0.0682
0	0.025	0.038	0.043	0.106	0.063	0.082	0.053	0.032	0.0015
0.206	0.031	0.055	0.081	0.113	0.063	0	0.114	0.038	0.0169
1.93	0.032	0.043	0.082	0.161	0.063	0.118	0.152	0.049	0.00818
0.197	0.02	0.033	0.056	0.115	0.063	0.082	0.286	0.039	0.0466
0.159	0.015	0.038	0.214	0.071	0.203	0.115	0.078	0.097	0.153
0.105	0.007	0.016	0.056	0.081	0.063	0	0.428	0.032	0.0156
0.506	0.007	0.035	0.522	0.15	0.402	0.135	0.153	0.44	0.129
0	0.036	0.026	0.059	0.179	0.063	0.11	1.13	0.041	0.0478
0.369	0.007	0.046	0.054	0.098	0.083	0.082	0.238	0.101	0.0479
0.368	0.026	0.041	0.057	0.123	0.08	0.15	0.523	0.035	0.0311
0.141	0.039	0.047	0.06	0.114	0.063	0.082	0.234	0.032	0.00213
0	0.027	0.048	0.082	0.118	0.097	0.105	0.038	0.033	0.0149
0.29	0.031	0.016	0.681	0.084	0.83	0.17	1.24	0.053	0.248
0.123	0.007	0.04	0.077	0.104	0.063	0.082	0.249	0.035	0.0353
0.206	0.026	0.046	0.064	0.101	0	0.082	0.086	0.037	0.232
0.246	0.032	0.029	0.073	0.323	0.063	0	0.794	0.051	0.107
0.113	0.03	0.026	0.055	0.139	0.063	0	5.4	0.036	0.0341
0.066	0.031	0.023	0.078	0.167	0.308	0.184	34.9	0.706	0.159
0.237	0.014	0.038	0.113	0.071	0.219	0.112	0.544	0.034	0.0972
0.114	0.034	0.039	0.068	0.108	0.126	0	0.434	0.034	0.0244
0.16	0.03	0.029	0.052	0.071	0.063	0.092	0.299	0.032	0.0879
0	0.029	0.03	0	0.443	0.126	0.103	0.144	0.047	0.352
0	0.04	0.027	0.042	0.094	0.063	0.082	0.254	0.032	0.0269
0	0.012	0.04	0.041	0.145	0.138	0	0.321	0	0
0.17	0.039	0.019	0.054	0.145	0.155	0.154	0.244	0.046	0.018
0.803	0.014	0.025	0.997	0.152	1.46	0.082	0.257	0.079	0.245
0.322	0.04	0.02	0.038	0.101	0.063	0.082	4.81	0.032	0.0588
0.313	0.025	0.044	0.55	0.071	2.21	0.236	0.29	0.167	0.244
0.248	0.017	0.016	0.058	0.084	0.063	0.089	0.195	0	0.0439
0	0.034	0.045	0.088	0.071	0.302	0.226	0.186	0.045	0.0604
0.084	0.054	0.05	0.056	0.279	0.125	0.14	0.246	0.036	0.0641
0	0.016	0.05	0.048	0.071	0.113	0.092	0.244	0.036	0.0304
0	0.081	0.04	0.122	0.071	0.063	0.082	0.292	0.043	0.0579
0	0.021	0.024	0.038	0.162	0.08	0.124	0.288	0.058	0.0204
0	0.034	0.059	0.052	0.071	0.163	0.131	0.004	0.043	0.0122
0	0.025	0.029	0.059	0.097	0.063	0	0.505	0.052	0.116
0	0.007	0.031	0.038	0.077	0.063	0.082	1.3	0.036	0.0869
0.04	0.017	0.058	0.08	0.091	0.063	0.082	1.11	0.035	0.0403
0.04	0.025	0.016	0.038	0.155	0	0.082	1.59	0.036	0.0367
0.283	0.024	0.021	0.038	0.11	0.063	0.103	1.81	0.061	0.0511
0.242	0.013	0.016	0.038	0.177	0.088	0.139	1.05	0.046	0.0932
0	0.007	0.033	0.038	0.148	0.063	0.082	1.01	0.032	0.0624
0.04	0.035	0.033	0.049	0.228	0.063	0.082	0.618	0.043	0.0915
0.592	0.011	0.028	0.129	0.148	0.352	0.082	0.599	0.048	0.0639
0.059	0.016	0.044	0.049	0.124	0.063	0.094	6.27	0.038	0.0332
0	0.033	0.025	0.044	0.096	0.063	0.082	0.095	0.035	0.0312
0	0.019	0.033	0.062	0.104	0.063	0.082	0.11	0.042	0.115
0.04	0.016	0.032	0.057	0.11	0.063	0.082	0.721	0.032	0.0245
0.264	0.036	0.041	0.059	0.123	0.063	0	0.111	0.032	0.0343
0.17	0.045	0.016	0.08	0.099	0.063	0.082	0.989	0.048	0.0484
0	0.02	0.072	0.054	0.071	0	0.082	0.042	0.036	0.00577
0.074	0.007	0.033	0.098	0.126	0.187	0.092	0.276	0.048	0.401
0.637	0.007	0.05	0.7	0.071	1.14	0.082	0.608	0.51	0.0552
0	0.035	0.032	0	0.151	0.063	0.105	0.713	0.039	0.0474
0	0.027	0.033	0.096	0.071	0.126	0.082	0.032	0.042	0.00291
0	0.029	0.016	0.038	0.1	0.126	0.082	0.092	0.032	0.0655
0	0.029	0	0.038	0.139	0	0.082	1.99	0	0.0579
0	0.064	0.031	0.049	0.133	0.221	0.192	0.374	0.042	0.043
0.17	0.042	0.057	0.061	0.095	0.151	0.135	0.061	0.034	0.023
0.248	0.007	0.029	0.43	0.096	0.562	0	0.185	0.288	0.0314
0.219	0	0.03	0.291	0.071	2.92	0.082	0.049	0.088	0.331
0.206	0.027	0.034	0.08	0.127	0.231	0.095	0.26	0.036	0.0163
0	0.03	0.022	0	0.278	0.063	0.082	0.255	0.039	0.014
0.053	0.01	0.05	0.078	0.123	0.063	0.082	0.531	0.032	0.002
0	0.021	0.016	0.108	0.234	0.084	0.082	0.118	0.046	0.00641
0	0.016	0.04	0.049	0.071	0.078	0.089	0.099	0.032	0.112
0	0.024	0.033	0.056	0.071	0	0.082	0.089	0	0.161
0.307	0.025	0.016	0.099	0.132	0.063	0.102	0.085	0.032	0.122
0.322	0	0.016	0.055	0.143	0.135	0	1.06	0.034	0.2
0	0.026	0.062	0.038	0.262	0.063	0.082	0.042	0.035	0.0578
0	0.029	0.022	0.058	0.211	0.063	0.106	0.028	0.032	0.0741
0	0.037	0.022	0.038	0.139	0.063	0.12	0.028	0.032	0.0788
0.196	0.03	0.044	0.51	0.071	0.387	0	0.07	0.347	0.0605
0.279	0.007	0.042	0	0.251	0	0.082	0.298	0.032	0.199
0.679	0.032	0.016	0.833	0.071	0.644	0	1.99	0.296	0.103
0	0.025	0.053	0.103	0.071	0.078	0.113	1.29	0.038	0.0382
0	0.017	0.016	0.047	0.084	0.063	0.082	0.131	0.038	0.0132
0.324	0.007	0.026	0.124	0	0.123	0.11	0.102	0.04	0.0769
0	0.018	0	0.038	0.091	0.063	0.082	0.047	0.032	0.0318
0.154	0.007	0.026	0.077	0.071	0.771	0.137	0.008	0.279	0.631
0.606	0.018	0.016	0.069	0.085	0.138	0.13	2.21	0.037	0.101
0.084	0.022	0	0.059	0.081	0.172	0.082	0.004	0.046	0.095
0	0.007	0.016	0.038	0.215	0.274	0.082	0.188	0.043	0.151
0	0.033	0.016	0.07	0.292	0.063	0.103	0.178	0.067	0.147
0	0.018	0.044	0.038	0.107	0.063	0.082	0.191	0.033	0.00433
0	0.028	0.016	0.065	0.128	0.099	0.098	15.1	0.032	0.324
0.143	0.02	0.016	0	0.218	0.1	0.082	0.226	0.051	0.0692
1.13	0.022	0.016	0.259	0.071	0.632	0.082	0.073	0.24	0.239
0.578	0.023	0.016	0.048	0.142	0.063	0.143	0.561	0.037	0.0352
0	0.027	0.048	0.104	0.117	0.063	0	1.74	0.034	0.0266
0	0	0.016	0.07	0.135	0.13	0.082	2.32	0.032	0.314
0.789	0.035	0.016	0	0.251	0.1	0.082	2.68	0.036	0.533
0	0.007	0.051	0.064	0.125	0.063	0.112	1.49	0.042	0.468
0	0.024	0.042	0.038	0.214	0.063	0	2.39	0.036	0.362
0.255	0.035	0.04	0.051	0.107	0.147	0.082	0.473	0.032	0.0853
0	0.033	0.016	0.05	0.134	0.063	0.082	0.484	0.038	0.0595
0.328	0.022	0.016	0.085	0.117	0.177	0.121	0.789	0.06	0.0923
0	0.007	0.016	0.056	0.178	0.063	0.094	0.416	0.032	0.115
0.74	0.023	0.016	0.038	0.201	0.316	0.082	0.703	0.032	0.125
0	0.007	0.032	0.069	0.109	0.063	0.142	0.444	0	0.105
0.127	0.032	0.016	0.044	0.209	0.113	0.172	7.98	0.032	0.15
0.174	0.073	0.063	0.126	0.534	0.183	0.168	0.447	0.085	0.00482
0.536	0.151	0.164	0.659	0.572	0.384	0.363	1.59	0.188	0.0299
0.04	0.007	0.026	0.038	0.071	0.063	0.082	0.026	0.032	0.0235
0	0.007	0.052	0	0.097	0.063	0	0.862	0.039	0.168
0.04	0.049	0.025	0.045	0	0.063	0.082	0.044	0.042	0.00461
0.271	0.031	0.016	0.094	0.078	0.712	0.128	0.384	0.841	0.128
0	0.036	0.027	0.038	0.109	0.063	0.082	0.355	0.032	0.013
0	0.022	0.037	0.08	0.084	0.063	0.082	0.291	0.043	0.0126
0	0.007	0.016	0.118	0.142	0.083	0.082	0.295	0.033	0.012
0.146	0.007	0.016	0.053	0.102	0	0.082	0.142	0.034	0.061
0	0.057	0.016	0.056	0.077	0.225	0.103	0.153	0.045	0.039
0.166	0.007	0.03	0.056	0.071	0.297	0.09	1.53	0.066	0.107
0	0.037	0.016	0.085	0.189	0.223	0.082	0.086	0.037	0.113
0.123	0.026	0.016	0.066	0.145	0.063	0.082	0.2	0.032	0.0596
0.066	0.007	0.026	0.047	0.115	0.126	0.106	5.02	0.065	0
0.127	0.011	0.016	0.157	0.071	0.687	0.092	0.925	0	0
0.962	0.025	0.016	0.047	0	0.063	0.082	0.33	0.042	0.00573
0.092	0.202	0.061	0.088	0.255	0.358	0.399	0.028	0.035	0
0	0.007	0.037	0.048	0.091	0	0	0.615	0.051	0.0557
0.606	0.018	0.039	0.084	0.148	0.063	0.135	0.447	0.054	0.0692
0	0.034	0.039	0.103	0.105	0	0.082	0.316	0.036	0.0489
0.321	0.043	0.016	0.146	0.071	0.164	0.094	0.034	0.06	0.0127
0	0.023	0.016	0.069	0.071	0.063	0.082	0.141	0.032	0.0175
0.148	0.034	0.029	0.077	0.071	0	0.082	0.135	0.046	0.00482
0	0.007	0.047	0.06	0.114	0.063	0	0.099	0.032	0.0401
0.04	0.022	0.047	0.044	0.114	0	0.082	0.159	0	0.00831
0.123	0.025	0.038	0.062	0.094	0.178	0.148	0.121	0.037	0.0271
0.21	0.033	0.032	0.078	0.071	0.198	0.168	0.139	0.071	0.0906
0	0.095	0.044	0.063	0.158	0.063	0.098	0.166	0.032	0.0767
0	0.042	0.038	0.057	0.081	0.113	0.094	0.097	0.143	0.0645
0.262	0.024	0.044	0.075	0.087	0.063	0.082	1.3	0.042	0.0304
0.04	0.012	0.016	0.071	0.084	0.231	0.082	0.609	0.032	0
0.129	0.016	0.04	0.083	0.152	0.063	0.082	2.83	0	0
0.208	0	0.043	0.461	0.104	1.65	0.13	3.45	0	0
0.094	0.007	0.025	0.061	0.108	0.063	0.082	4.87	0	0
0.082	0.01	0.025	0.06	0	0.063	0	2.96	0	0.0276
0	0.017	0.033	0.042	0.261	0.063	0.101	2.59	0	0.00125
0	0.007	0.034	0.089	0.103	0.063	0.082	0.151	0.032	0.045
0.334	0.007	0.047	0.046	0.078	0	0.082	0.385	0.032	0.128
0	0.017	0.016	0.078	0.131	0.063	0.154	0.21	0.036	0.0845
0	0.031	0.041	0.057	0.106	0.114	0.082	0.078	0.033	0.318
0.255	0.022	0.058	0.055	0.159	0.063	0	7.27	0.032	0.142
0.255	0.007	0.058	0.101	0.165	0.197	0.124	0.412	0.046	0.0822
0.322	0.007	0.033	0.148	0.139	0.063	0.152	2.11	0.036	0.277
0.066	0.05	0.016	0.052	0.082	0	0.082	0.233	0.042	0.0075
0	0.044	0.025	0.038	0	0.063	0	0.101	0.04	0.0305
0	0.023	0.016	0.047	0.111	0.09	0.105	0.776	0.084	0.23
0.607	0.021	0.035	0.761	0.071	0.753	0.082	0.828	0.138	0.263
0	0.012	0.032	0	0.078	0.126	0.106	0.018	0.033	0.0252
0.04	0.07	0.025	0.058	0	0.113	0	0.016	0	0.00125
0	0.007	0.035	0.068	0.126	0.063	0.082	0.214	0.032	0.178
0.04	0.012	0.02	0.075	0.081	0	0.153	0.297	0.033	0.0343
0.397	0.02	0.032	0.188	0.071	1.13	0.104	0.111	0.436	0.122
0.04	0.052	0.046	0.044	0.192	0.138	0	0.251	0.035	0.00765
0	0.042	0.034	0.086	0.071	0.063	0	0.04	0.034	0.0688
0	0.132	0.044	0.048	0.203	0.088	0	0.193	0.039	0.0625
1.09	0.007	0.044	0.038	0.071	0.063	0.082	0.538	0.04	0.0493
0	0.007	0.051	0.059	0.092	0.063	0	0.195	0.032	0.0316
0	0.02	0.043	0.05	0.071	0.063	0.082	0.044	0.058	0.0615
0.084	0.027	0.028	0	0.106	0.063	0.082	0.47	0.033	0.133
0	0.012	0.016	0.064	0.133	0.063	0.082	0.538	0.041	0.129
0.51	0.007	0.042	0.05	0.245	0.316	0	0.204	0.032	0.0346
0.153	0.042	0.027	0.053	0.127	0.242	0.11	0.667	0.043	0.0558
0	0.071	0.05	0.052	0.623	0.139	0.082	2.17	0.032	0.00164
0.208	0.007	0.016	0.248	0.084	1.2	0	0.81	2.01	0.194
0.188	0.028	0.045	0.096	0.122	0.375	0	0.306	0.032	0.112
0	0.025	0.044	0.038	0.084	0.063	0.098	0.24	0.038	0.0253
0.606	0.038	0.038	0.127	0.17	0.107	0.168	0.358	0.134	0.248
0	0.014	0.024	0.123	0.1	0.063	0	0.225	0.034	0.0646
0	0.017	0.038	0.038	0.244	0.126	0.082	0.652	0.05	0.12
0	0.027	0.016	0.069	0.206	0.063	0	0.666	0.04	0.0227
1.24	0.029	0.016	0.056	0.109	0.063	0	0.179	0.032	0.0883
0	0.026	0.016	0.085	0.102	0.063	0	0.792	0.032	0.0394
0.363	0.032	0.016	0.052	0.167	0.063	0	0.201	0.032	0.0196
0	0.016	0.032	0.073	0.145	0.316	0.082	0.163	0.034	0.0316
1.27	0.007	0.016	0.051	0.108	0.156	0.082	2.03	0.04	0.186
0	0.056	0.04	0.055	0.071	0.103	0.133	0.145	0.052	0.0371
0.205	0.007	0.023	0.772	0.071	0.732	0.082	5.34	1.65	0.152
0.188	0.051	0.027	0.052	0.119	0.088	0.094	0.189	0.051	0.0596
0	0.038	0.027	0.065	0.118	0.063	0.082	0.373	0.039	0.0295
0.252	0.016	0.03	0.074	0.143	0.063	0.082	0.424	0.04	0.193
0	0.032	0.032	0.048	0.115	0.135	0	0.088	0.032	0.105
0.21	0.007	0.016	0.149	0.087	0.428	0.172	0.067	0.187	0.492
0.344	0.047	0.039	0.145	0.112	1.09	0.253	1.69	0.094	0.0584
0	0.012	0.039	0.038	0.094	0.078	0.088	2.29	0.04	0.063
0.315	0.037	0.024	0.038	0.136	0.083	0.082	0.042	0.035	0.091
0	0.057	0.035	0.072	0.149	0.13	0.082	1.17	0.051	0.00214
0.282	0.028	0.028	0.164	0.17	0.063	0	2.07	0.039	0.00236
0.322	0.034	0.016	0.06	0.138	0.063	0.082	1.36	0.037	0.0035
0.134	0.011	0.016	0.135	0.101	0.099	0.146	8.98	0.056	0.0664
0	0.048	0.016	0.097	0.079	0.12	0.137	1.13	0.04	0.0334
1.78	0.032	0.038	0.06	0.22	0.063	0.082	58.7	0.045	0.178
1.22	0.025	0.024	0.054	0.124	0.105	0.082	0.426	0.045	0.0607
0.04	0.018	0.025	0.085	0.102	0.126	0	0.082	0.049	0.0962
0.251	0.012	0.041	0.038	0.153	0.063	0.082	0.108	0.033	0.028
0	0.029	0.036	0.05	0.098	0.063	0.082	0.182	0.039	0.0275
0	0.02	0.068	0.1	0.115	0.063	0.106	0.062	0.038	0.018
0.268	0.017	0.033	0.294	0.071	0.315	0.082	0.922	0.117	0.166
0.04	0.007	0.016	0.182	0.104	0.212	0.082	1.02	0.032	0.0631
0.35	0.025	0.043	0.098	0.1	0.063	0.082	0.67	0.042	0.229
0	0.022	0.028	0.088	0.084	0.163	0.138	0.844	0.034	0.0918
0	0.03	0.016	0.056	0.071	0.063	0	0.108	0.054	0.00377
0	0.013	0.049	0.056	0.131	0.063	0.082	1.2	0.035	0.0991
0.322	0.016	0.03	0.038	0.097	0.115	0.082	0.34	0.038	0.0471
0.08	0.059	0.016	0.043	0.094	0.134	0.218	0.542	0	0
0	0.014	0.042	0.043	0.088	0.063	0.082	0.55	0.032	0.0478
0.084	0.033	0.048	0.043	0.071	0.063	0.082	0.083	0.032	0.0134
0	0.028	0.026	0.076	0.176	0.164	0.082	2.65	0.035	0.146
0	0.018	0.026	0.096	0.266	0.063	0.082	0.189	0.038	0.451
0.51	0.05	0.021	0.056	0.195	0.212	0.098	0.321	0.057	0.133
0	0.007	0.04	0.038	0.071	0.084	0.198	0.316	0.04	0.184
0.295	0.012	0.036	0.077	0.077	0.063	0.089	0.617	0.036	0.258
0	0.042	0.02	0.049	0.118	0.114	0.082	0.503	0.038	0.231
0.43	0.029	0.016	0.054	0.071	0.114	0.106	0.124	0.032	0.336
0	0.013	0.034	0.051	0.118	0.088	0	0.168	0.044	0.0735
0.266	0.022	0.032	0.115	0.087	0.107	0.106	0.226	0.04	0.0955
0	0.028	0.058	0.067	0.085	0.063	0.082	0.877	0.032	0.0137
0	0.123	0.016	0.101	0.155	0.113	0	0.109	0.032	0.0114
0	0.1	0.026	0.038	0.071	0.063	0.082	0.088	0	0
0.228	0.03	0.028	0.468	0.071	0.711	0.094	0.209	0	2.14
0	0.027	0.034	0.044	0.148	0.113	0.082	0.156	0.057	0.763
0	0.027	0.046	0.05	0.218	0.083	0	0.214	0.038	0.0379
0.817	0.016	0.047	1.13	0.106	2.72	0	5.1	0.196	0.204
0.105	0.053	0.016	0.089	0.252	0.078	0.082	0.172	0.067	0.196
0.228	0.012	0.03	0.467	0.071	1.03	0.122	16.9	0.143	0.221
0.29	0.016	0.025	0.201	0.148	0.272	0.168	2.1	0.061	0.25
0.282	0.037	0.035	0.038	0.091	0.097	0.082	0.706	0.045	0.0535
0.322	0.026	0.034	0.625	0.361	0.26	0.096	2.23	0.051	0.715
0.118	0.014	0.037	0.089	0.071	0.083	0.103	0.107	0.132	0.0537
0.553	0.007	0.037	0.725	0.071	0.805	0.082	0.112	0.446	0.106
0.248	0.022	0.025	0.355	0.071	0.446	0.183	0.086	0.092	0.756
0	0.03	0.016	0.093	0.271	0.063	0.082	2.69	0.223	0.0933
0	0.014	0.025	0.056	0.119	0	0.082	0.184	0	0.06
0.72	0.024	0.035	0.063	0.176	0.109	0.144	1.96	0.037	0.126
0.21	0.019	0.03	0.047	0.147	0.063	0.082	0.585	0.038	0.0353
0	0.024	0.056	0.067	0.151	0.063	0.082	7.52	0.038	0.538
0.917	0.043	0.046	0.64	0.071	0.747	0.167	18.2	0.784	0.0718
0.2	0.023	0.039	0.175	0.071	0.095	0.094	1.67	0.044	0.00773
0	0.007	0.016	0.044	0.123	0.086	0.114	0.494	0.032	0.0252
0	0.007	0.022	0.086	0.099	0.162	0	0.503	0.037	0.00582
0	0.021	0.026	0.038	0.08	0.063	0	0.176	0.037	0.165
0	0.031	0.022	0.043	0.11	0.063	0.082	0.734	0.066	0.0326
0.553	0.04	0.029	0.91	0.135	0.491	0.082	1.11	0.142	0.096
0.224	0.019	0.016	0.087	0.101	0.1	0.115	0.941	0.059	0.0449
0	0.022	0.025	0.087	0.109	0.063	0.082	0.663	0.034	0.0413
0.143	0.026	0.044	0.169	0.16	0.302	0.094	0.28	0.433	0.502
0	0.028	0.029	0.072	0.224	0.113	0.117	0.364	0.043	0.12
0.04	0.013	0.02	0.052	0.102	0.063	0.088	2.21	0.046	0.136
0.04	0.019	0.033	0.09	0.093	0.212	0.082	0.235	0.034	0.0446
0	0.007	0.024	0.051	0.084	0.063	0.128	0.029	0.062	0.0015
0.426	0.019	0.026	0	0.091	0	0.082	0.026	0.046	0.185
0	0.02	0.044	0.056	0.127	0.083	0	0.103	0.042	0.019
0	0.007	0.016	0.046	0.084	0.063	0.082	0.139	0.032	0.0271
0	0.035	0.016	0.047	0.18	0.063	0.082	0.205	0.035	0.0183
0	0.027	0.045	0.043	0.134	0.125	0.104	0.096	0.039	0.00282
0	0.02	0.052	0.049	0.202	0.088	0.102	0.088	0.033	0.015
