H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0	0.014	0.048	0.086	0.071	0.063	0.082	0.004	0.033	0
0.51	0.035	0.051	0.114	0	0	0.082	0.004	0.032	0
0.179	0.022	0.03	0.085	0	0.063	0.082	0.004	0.039	0.0015
0	0.028	0.055	0.052	0.071	0.063	0.082	0.004	0.036	0
0	0.021	0.059	0.056	0	0	0.098	0.004	0.036	0
0	0.031	0.032	0.052	0	0	0	0.004	0	0
0	0.036	0.06	0.076	0	0.063	0.082	0.004	0.042	0
0	0.025	0.047	0.054	0	0	0	0.004	0.032	0
0.084	0.024	0.035	0.056	0.071	0.063	0.082	0.004	0.032	0
0.204	0.02	0.06	0.059	0.071	0.105	0.128	0.663	0.075	0.0427
0	0.015	0.016	0.038	0	0	0.082	0.004	0.032	0
0.333	0.027	0.041	0.059	0.071	0	0	0.004	0.032	0
0	0.024	0.046	0.038	0.071	0	0	0.004	0.032	0
0.271	0.017	0.047	0.04	0	0.063	0.082	0.004	0.034	0
0	0.022	0.08	0.154	0.071	0.063	0	0.004	0.04	0
0.188	0.038	0.056	0.052	0	0.063	0.082	0.004	0.039	0
0.278	0.045	0.066	0.086	0.071	0.063	0.082	0.004	0.032	0.00125
0	0.031	0.029	0.073	0	0.063	0.082	0.028	0.042	0
0	0.019	0.049	0	0	0.063	0.132	0.028	0.032	0
0.066	0.026	0.052	0.098	0.088	0	0	0.028	0.036	0
0	0.025	0.035	0	0	0.138	0	0.004	0.038	0
0.363	0.032	0.043	0.074	0	0.063	0.082	0.004	0.057	0
0	0.034	0.051	0.08	0	0.063	0	0.004	0.032	0
0.084	0.021	0.042	0.07	0.071	0.063	0	0.004	0.042	0
0.04	0.02	0.054	0.061	0.071	0.063	0.138	0.437	0.084	0.00727
0	0.014	0.046	0.135	0.071	0	0.082	0.655	0.037	0.00636
0	0.015	0.034	0.048	0	0.063	0.13	0.07	0.032	0.0644
0.206	0.036	0.051	0.038	0	0	0.158	0.004	0.064	0
0.468	0.029	0.03	0.166	0	0.188	0.098	0.021	0.292	0.0425
0.194	0.028	0.045	0.078	0.093	0	0.082	0.268	0.073	0.0317
0	0.019	0.038	0.058	0.087	0.113	0.082	0.336	0.032	0.0353
0.268	0.034	0.029	0.087	0.071	0.147	0.151	0.052	0.05	0.0211
0	0.037	0.072	0.038	0	0.09	0.082	0.068	0.057	0.00567
0	0.046	0.036	0.071	0.071	0.063	0.092	0.072	0.041	0.00306
0	0.033	0.04	0	0.071	0.063	0.087	0.061	0.037	0.00258
0.232	0.051	0.016	0.396	0	0.063	0.082	0.028	0.125	0
0	0.029	0.016	0.045	0.129	0.063	0.094	2.61	0.035	0.0728
0	0.017	0.057	0.038	0	0	0.082	0.004	0.032	0
0	0.038	0.056	0	0	0	0	0.004	0.032	0
0.258	0.022	0.062	0.061	0	0	0	0.004	0.032	0
0	0.007	0.032	0.056	0.071	0.189	0.145	0.004	0.032	0.0164
0.606	0.021	0.063	0.052	0.071	0.135	0.133	0.004	0.038	0.0153
0.322	0.028	0.06	0.048	0.071	0.212	0.082	0.004	0	0
0.105	0.024	0.056	0.064	0	0	0.082	0.004	0.038	0.001
0.336	0.019	0.048	0.062	0.071	0.063	0.082	0.004	0.032	0
0.51	0.017	0.035	0.044	0	0	0.082	0.004	0.035	0
0	0.046	0.042	0.057	0.071	0.231	0.154	0.028	0.039	0.00641
0.444	0.014	0.041	0.082	0	0	0	0.004	0.036	0
0	0.024	0.044	0.08	0	0.063	0.082	0.031	0.038	0
0.205	0.028	0.028	0.038	0.15	0	0.082	0.004	0.051	0
0.123	0.02	0.038	0.061	0.071	0.063	0.092	0.004	0.042	0.00625
0	0.007	0.031	0.056	0.071	0	0.117	0.125	0.036	0.206
0	0.029	0.042	0.061	0.071	0	0.082	0.004	0.07	0
0	0.036	0.053	0.084	0.071	0	0.082	0.004	0.032	0
0.397	0.014	0.03	0.09	0.071	0.063	0.121	0.004	0.038	0.00128
0	0.037	0.041	0.073	0.071	0.162	0.082	0.065	0.036	0.00132
0	0.024	0.016	0.038	0.11	0.063	0.082	0.047	0.054	0.00805
0	0.053	0.063	0.038	0.071	0.063	0.082	0.029	0.032	0.0104
0.363	0.016	0.031	0.056	0.071	0.063	0.082	0.004	0.039	0
0.172	0.034	0.058	0.088	0.071	0.063	0.082	0.004	0.032	0.00312
0	0.021	0.049	0.061	0.071	0.088	0.089	0.045	0.1	0.0211
0.836	0.017	0.032	0.495	0	0.605	0.082	0.093	1.02	0.437
0	0.044	0.04	0.047	0.071	0.063	0	0.028	0.052	0.00325
0.322	0.019	0.05	0.054	0.071	0.063	0.082	0.052	0.032	0
0.264	0.028	0.064	0.066	0.071	0.063	0.082	0.054	0.036	0.0152
0	0.043	0.062	0.038	0	0.063	0.082	0.052	0.032	0.00475
0.273	0.021	0.048	0.054	0.071	0.078	0.138	0.708	0.057	0.0253
0.224	0.023	0.103	0.066	0.071	0.063	0.082	0.004	0.046	0
0	0.022	0.076	0.038	0.071	0.063	0.082	0.006	0.032	0
0.17	0.034	0.064	0.052	0.071	0.063	0	0.004	0.032	0
0.254	0.007	0.042	0.291	0.071	0.767	0.103	0.325	0.186	0.0767
0.17	0.021	0.059	0.043	0	0.063	0.092	0.004	0.089	0.00278
0	0.007	0.036	0.049	0.071	0	0.154	0.028	0.032	0.00112
0	0.033	0.042	0.068	0.071	0.083	0.122	0.415	0.037	0.0197
0.64	0.018	0.034	0.041	0.071	0	0	0.004	0.032	0
0.05	0.036	0.054	0.038	0.071	0.162	0.082	0.028	0.032	0
0	0.021	0.056	0.1	0.071	0	0.082	0.004	0.04	0
0.363	0.044	0.028	0.038	0.071	0.189	0.106	0.004	0.033	0
0	0.015	0.055	0	0.071	0.063	0.082	0.343	0.046	0.0302
0.58	0.007	0.044	0.568	0	0.142	0.092	0.501	0.098	0.0208
0	0.015	0.016	0.048	0.228	0.182	0.108	0.495	0.045	0.0506
0	0.022	0.074	0.072	0.071	0.063	0	0.004	0.034	0
0	0.017	0.093	0.038	0.071	0	0	0.011	0.032	0
0.174	0.024	0.04	0.059	0.071	0.063	0.082	0.028	0.034	0
0	0.021	0.037	0.059	0.071	0.063	0	0.004	0.032	0
0.608	0.018	0.044	0.073	0.071	0.063	0.087	0.004	0.102	0.00112
0	0.019	0.059	0.1	0.071	0.063	0.106	0.052	0.032	0
0.277	0.033	0.028	0.056	0.071	0.063	0.1	0.051	0.06	0.0237
0	0.031	0.062	0.056	0	0	0.09	0.013	0.032	0.00155
0	0.02	0.05	0.047	0.071	0	0.082	0.004	0.032	0.00125
0.284	0.03	0.091	0.08	0	0.212	0.082	0.004	0.051	0
0.278	0.041	0.044	0.038	0	0	0.082	0.004	0.032	0
0	0.019	0.04	0.072	0.071	0.174	0.114	0.004	0.2	0.0628
0	0.02	0.061	0.106	0	0.063	0.151	0.004	0.043	0.00332
0	0.048	0.088	0.038	0	0.063	0	0.004	0.036	0.0015
0.076	0.034	0.044	0.06	0.071	0.063	0	0.113	0.034	0.0179
0	0.037	0.031	0.047	0.071	0.063	0.13	0.182	0.032	0.0052
0	0.018	0.057	0.049	0.071	0.063	0.106	0.195	0.032	0.0173
0	0.019	0.062	0.056	0	0.063	0.082	0.004	0.055	0
0	0.024	0.052	0.049	0	0.063	0.082	0.004	0.036	0
0.133	0.041	0.054	0.064	0.071	0.063	0	0.004	0.034	0.001
0	0.037	0.091	0.05	0.071	0.063	0	0.004	0.038	0
0	0.034	0.07	0.08	0	0.063	0	0.004	0.044	0
0	0.047	0.016	0.057	0.071	0	0.082	0.004	0.032	0
0	0.026	0.055	0.059	0.192	0.063	0	0.004	0.032	0
0	0.014	0.021	0.082	0.071	0	0	0.067	0.037	0
0	0.019	0.032	0.039	0	0.063	0.082	0.011	0.032	0
0	0.022	0.044	0.038	0.071	0	0	0.028	0.032	0
0.17	0.037	0.04	0.102	0.071	0	0.082	0.004	0.032	0
0	0.039	0.026	0.094	0.071	0	0.22	0.004	0.07	0
0	0.019	0.028	0.08	0.071	0	0	0.004	0.036	0
0	0.042	0.084	0.099	0	0	0.082	0.004	0.036	0
1.09	0.036	0.056	0.078	0.071	0.063	0	0.004	0.036	0
0.291	0.028	0.065	0.041	0.071	0.063	0.082	0.004	0.038	0
0	0.034	0.049	0.072	0.071	0	0.082	0.004	0.052	0.001
0	0.065	0.034	0.073	0.071	0.063	0	0.23	0.035	0.00259
0	0.03	0.031	0.055	0.088	0.138	0.082	0.23	0.032	0.0124
0	0.028	0.037	0.047	0.088	0.063	0.082	0.23	0.032	0.0158
0	0.03	0.06	0.048	0	0.063	0	0.389	0.038	0.00718
0	0.048	0.057	0.047	0.071	0.063	0.082	0.052	0.037	0
0	0.016	0.081	0.052	0.092	0	0.082	0.028	0.037	0.00267
0	0.04	0.05	0.08	0.071	0	0.082	0.004	0.155	0.001
0	0.038	0.039	0.038	0.071	0.063	0	0.015	0.042	0
0.356	0.049	0.047	0.073	0.071	0	0.082	0.034	0.038	0
0.192	0.026	0.042	0	0	0.063	0	0.046	0.036	0
0.253	0.007	0.024	0.056	0.071	0	0	0.077	0.041	0
0	0.02	0.06	0.074	0	0	0.082	0.103	0.032	0
0	0.038	0.057	0.068	0	0	0	0.028	0.032	0
0.236	0.029	0.057	0.038	0.071	0.212	0	0.013	0.043	0
0	0.026	0.039	0.05	0.071	0.063	0.123	0.053	0.058	0
0	0.019	0.066	0.038	0.071	0.063	0.082	0.02	0.036	0
0	0.031	0.058	0.077	0.071	0.063	0.082	0.759	0.033	0.00125
0	0.033	0.062	0.074	0.071	0.147	0.168	0.028	0.036	0.00233
0	0.047	0.073	0.062	0	0	0.082	0.072	0.032	0.00372
0.255	0.02	0.041	0.076	0.115	0.063	0	0.046	0.036	0.025
0.28	0.042	0.076	0.056	0	0	0	0.004	0.047	0
0	0.032	0.073	0.102	0.071	0.264	0.117	0.004	0.035	0
0.206	0.041	0.091	0.066	0	0.063	0.106	0.004	0.128	0.00135
0.282	0.013	0.087	0.094	0	0.063	0	0.054	0.041	0
0	0.028	0.041	0.078	0	0.063	0	0.068	0.033	0
0	0.035	0.067	0.056	0	0.063	0	0.083	0.033	0
0.101	0.023	0.078	0.047	0	0	0	0.099	0.032	0.0183
0	0.033	0.091	0	0	0.316	0	0.096	0.045	0
0	0.039	0.041	0.047	0.071	0.063	0	0.042	0.041	0.00119
0.224	0.007	0.016	0.107	0.071	0.063	0.114	0.081	0.058	0.00183
0	0.014	0.055	0.042	0.071	0	0.187	0.017	0.041	0
0.282	0.013	0.057	0.07	0.071	0.063	0	0.004	0.035	0
0.075	0.021	0.046	0.049	0	0	0.082	0.004	0.032	0
0	0.028	0.064	0.147	0.071	0	0	0.028	0.032	0
0.084	0.032	0.039	0.127	0	0.063	0.122	0.057	0.492	0
0	0.042	0.036	0.086	0	0	0.082	0.028	0.034	0.00125
0	0.035	0.04	0.044	0.071	0	0.082	0.069	0.037	0
0.206	0.014	0.038	0.05	0.18	0.125	0.133	8.11	0.032	0.142
0.224	0.025	0.049	0.069	0.1	0.063	0.157	0.118	0.033	0.0285
0.215	0.023	0.044	0.087	0	0.063	0.195	0.014	0.358	0.00818
0.156	0.014	0.054	0.047	0.071	0.063	0.112	0.091	0.032	0
0	0.034	0.106	0.047	0.071	0.063	0	0.004	0.035	0
0	0.033	0.07	0.046	0.15	0	0	0.004	0.038	0
0	0.032	0.059	0.106	0	0	0.082	0.004	0.036	0
0	0.025	0.065	0.064	0	0.063	0.082	0.004	0.032	0
0	0.026	0.045	0.038	0	0.063	0.082	0.042	0.045	0
0	0.045	0.053	0.112	0	0	0	0.028	0.045	0.00223
0.167	0.034	0.062	0.052	0	0.147	0.082	0.048	0.078	0
0.123	0.013	0.067	0.097	0.123	0	0.082	0.046	0.046	0
0	0.029	0.056	0.077	0.071	0.147	0.082	0.008	0.042	0
0	0.038	0.096	0.062	0	0.063	0	0.042	0.034	0.0025
0.17	0.018	0.088	0.058	0.071	0.063	0.082	0.004	0.035	0.00144
0.108	0.017	0.016	0.075	0.089	0	0	0.38	0.038	0.0138
0	0.018	0.019	0.04	0.123	0	0	0.195	0.032	0.0117
0.276	0.059	0.049	0.123	0.071	0	0	0.013	0.034	0.00125
0	0.053	0.059	0.068	0	0.063	0	0.004	0.044	0
0	0.03	0.062	0.056	0.071	0.063	0	0.004	0.034	0
0	0.046	0.054	0.044	0.071	0.063	0.082	0.004	0.032	0
0.282	0.066	0.023	0.046	0.071	0	0	0.004	0.032	0
0	0.042	0.031	0.049	0	0.063	0	0.004	0.032	0
0	0.067	0.035	0.042	0.088	0	0	0.004	0.032	0
0.202	0.035	0.079	0.121	0.071	0	0	0.004	0.039	0
0.166	0.048	0.053	0.066	0.071	0	0.082	0.004	0.033	0
0	0.06	0.029	0.094	0.071	0	0	0.023	0.032	0
0	0.042	0.041	0.068	0.071	0.063	0.082	0.025	0.035	0
0	0.037	0.047	0.057	0.071	0.063	0.082	0.004	0.034	0
0	0.044	0.056	0.047	0.071	0.063	0.082	0.067	0.039	0
0	0.022	0.046	0.136	0.071	0.063	0.082	0.137	0.036	0.0293
0	0.028	0.039	0.074	0	0.063	0	0.042	0.032	0
0	0.012	0.065	0.043	0	0	0.082	0.042	0.046	0
0.255	0.022	0.038	0.069	0.071	0.083	0.082	0.061	0.16	0.00595
0.228	0.024	0.019	0.047	0.071	0.063	0.082	0.004	0.043	0.0035
0	0.025	0.02	0.038	0.096	0	0.106	0.004	0.035	0.0015
0	0.041	0.036	0.068	0.071	0.063	0	0.004	0.054	0
0.277	0.022	0.03	0.06	0.156	0.063	0.082	0.576	0.039	0.0374
0	0.028	0.046	0.038	0.071	0	0.082	0.004	0.048	0
0.223	0.059	0.056	0.089	0.071	0.063	0.106	0.004	0.032	0
0.255	0.04	0.057	0.046	0	0	0.082	0.004	0.124	0
0	0.019	0.044	0.038	0	0.063	0.082	0.004	0.032	0
0	0.036	0.054	0.121	0	0.063	0	0.028	0.035	0
0	0.04	0.047	0.108	0.071	0.063	0.082	0.004	0.033	0
0	0.028	0.051	0.07	0.078	0.063	0.082	0.004	0.032	0
0	0.029	0.03	0.064	0	0.063	0	0.004	0.042	0
0	0.028	0.045	0.042	0.071	0.063	0.094	0.006	0.032	0.00325
0	0.036	0.049	0.05	0.071	0.063	0	0.004	0.032	0
0	0.049	0.057	0.048	0	0.063	0.082	0.004	0.035	0
0.141	0.04	0.059	0.105	0	0.063	0.082	0.004	0.066	0.0011
0.72	0.02	0.044	0.077	0.071	0	0.082	0.028	0.04	0.00125
0	0.039	0.022	0.075	0	0	0.082	0.028	0.037	0
0	0.023	0.025	0.038	0.143	0.063	0	0.22	0.036	0.00245
0.04	0.038	0.07	0.073	0.071	0.063	0.092	0.042	0.042	0
0.179	0.05	0.072	0.073	0.071	0	0.082	0.104	0.034	0.00125
0.158	0.015	0.046	0.045	1.19	0.133	0.154	0.054	0.379	0.001
0	0.029	0.091	0.064	0.093	0	0.113	0.087	0.052	0.00659
0	0.025	0.027	0.044	0.112	0.086	0.176	0.331	0.062	0.162
0	0.034	0.034	0.083	0	0.063	0.082	0.004	0.032	0
0	0.029	0.039	0.103	0.071	0	0.126	0.022	0.192	0.00125
0	0.007	0.054	0.077	0.071	0	0	0.004	0.032	0
0	0.04	0.056	0.126	0.071	0.063	0.082	0.082	0.037	0.0441
0.17	0.013	0.09	0.108	0.071	0.1	0.082	0.098	0.032	0.00473
0.282	0.032	0.058	0.047	0.071	0.063	0.082	0.042	0.036	0
0.322	0.024	0.07	0	0.109	0.173	0	0.042	0.047	0.00955
0	0.007	0.048	0.044	0.071	0.189	0.151	0.08	0.04	0.0044
0	0.034	0.051	0.047	0.071	0.063	0.089	0.052	0.032	0.0015
0.123	0.039	0.049	0.072	0.071	0.063	0.082	0.028	0.039	0
0	0.007	0.039	0.058	0.116	0.063	0.082	0.004	0.032	0.012
0.206	0.029	0.026	0.079	0.102	0.063	0.082	1.09	0.032	0.0608
0	0.036	0.031	0.072	0.131	0.063	0.082	1.82	0.033	0.0254
0	0.038	0.079	0.1	0.098	0.063	0.082	0.028	0.034	0.00125
0	0.048	0.022	0.05	0.071	0	0	0.004	0.032	0
0	0.028	0.048	0.046	0.071	0	0.082	0.004	0.032	0
0	0.025	0.032	0.048	0.071	0	0	0.004	0.036	0.00112
0	0.029	0.059	0.038	0.071	0.316	0	0.016	0.032	0
0	0.018	0.024	0.064	0.081	0.063	0.082	0.004	0.032	0
0.17	0.025	0.072	0.134	0	0	0	0.028	0.035	0
0	0.019	0.063	0.08	0.071	0.063	0.082	0.028	0.045	0.00217
0.088	0.017	0.067	0.072	0.071	0.063	0.154	0.011	0.067	0
0	0.03	0.061	0.06	0.071	0	0	0.004	0	0
0	0.027	0.028	0.083	0.132	0.063	0.082	0.179	0.051	0.0154
0	0.035	0.073	0.068	0.071	0	0.106	0.092	0.039	0
0	0.012	0.038	0.073	0.096	0.063	0.127	0.052	0.039	0.00618
0	0.017	0.041	0.082	0.111	0	0.082	0.103	0.042	0.00855
0	0.03	0.061	0.081	0	0.146	0	0.004	0.038	0
0	0.022	0.059	0.078	0	0.063	0	0.004	0.034	0
0.255	0.06	0.058	0.053	0	0.063	0	0.004	0.034	0
0	0.018	0.072	0.038	0	0	0.082	0.004	0.035	0.00125
0	0.01	0.039	0.05	0.131	0.063	0.115	0.184	0.056	0.0361
0	0.027	0.063	0.074	0.11	0.063	0.082	0.148	0.032	0.119
0	0.024	0.078	0.061	0.234	0.063	0.111	0.004	0.034	0
0	0.007	0.08	0.059	0	0.063	0.082	0.004	0.036	0
0	0.029	0.027	0.103	0	0.063	0.082	0.004	0.066	0.0782
0	0.034	0.047	0.07	0.071	0.063	0.082	0.004	0.032	0
0	0.02	0.044	0.058	0.103	0.189	0.082	0.65	0.049	0.0413
0	0.007	0.064	0.063	0.071	0.063	0.082	0.028	0.039	0.0011
0	0.051	0.076	0.054	0.071	0.063	0.082	0.028	0.04	0.00143
0.51	0.039	0.04	0.056	0.09	0.063	0.097	1.27	0.035	0.0598
0	0.025	0.051	0.047	0.119	0.083	0.082	0.189	0.04	0.156
0	0.025	0.054	0.047	0.071	0.063	0.082	0.098	0.032	0.0201
0	0.028	0.071	0.088	0.071	0.063	0.155	0.011	0.067	0.0015
0	0.015	0.072	0.044	0.071	0.063	0.089	0.004	0.036	0
0.467	0.032	0.067	0.08	0	0.063	0	0.004	0.033	0
0	0.036	0.042	0.057	0	0.063	0.103	0.056	0.035	0
0	0.033	0.061	0.06	0.106	0.063	0.082	0.05	0.033	0.0104
0	0.04	0.058	0.038	0.071	0.063	0	0.004	0.032	0
0	0.032	0.059	0.062	0.071	0	0.082	0.004	0.032	0.00133
0.426	0.02	0.106	0.062	0.071	0	0	0.004	0.044	0
0	0.028	0.05	0.044	0.088	0.063	0.09	0.034	0.034	0.1
0	0.035	0.024	0.052	0.071	0.099	0.089	0.121	0.041	0.436
0.17	0.035	0.054	0.071	0.071	0	0.082	0.004	0.04	0.0116
0	0.026	0.027	0.052	0	0.063	0.12	0.004	0.074	0.00367
0	0.034	0.035	0.08	0	0.063	0.096	0.004	0.032	0
0	0.007	0.031	0.108	0.071	0.063	0.103	0.004	0.032	0.145
0	0.028	0.041	0.041	0.071	0.063	0	0.004	0.032	0
0	0.016	0.029	0.07	0	0	0.112	0.004	0.042	0.00112
0	0.028	0.066	0.12	0.071	0.063	0.082	0.004	0.034	0
0	0.031	0.019	0.047	0.071	0	0	0.078	0.038	0
0.141	0.026	0.049	0.05	0	0.132	0.114	0.017	0.175	0.00575
0	0.019	0.016	0.069	0.071	0.063	0.154	0.042	0.032	0
0.15	0.013	0.027	0.067	0.104	0.214	0.123	0.004	0.084	0.0232
0.188	0.04	0.033	0.058	0.071	0.134	0.135	0.061	0.039	0.00682
0.224	0.007	0.016	0.08	0.121	0.063	0.082	0.386	0.032	0.00459
0	0.02	0	0.063	0.258	0.063	0.082	0.652	0.036	0.0586
0	0.007	0.025	0.099	0.071	0.063	0.082	0.089	0.052	0.0967
0	0.007	0.016	0	0.149	0.12	0.082	0.667	0.034	0.0742
0	0.022	0.016	0.049	0.107	0.063	0.118	0.217	0.088	0.0765
0	0.018	0.056	0.072	0.071	0.063	0.1	0.188	0.032	0.028
0	0.017	0.042	0.111	0.071	0.126	0.082	0.084	0.032	0.00509
0.206	0.026	0.044	0.067	0.071	0.063	0.082	0.004	0.045	0.0043
0.387	0.012	0.016	0.067	0.1	0.113	0.124	0.213	0.048	0.0891
0	0.022	0.016	0.056	0.081	0.063	0.082	0.042	0.043	0
0	0.019	0.05	0.047	0.071	0.063	0	0.004	0.034	0
0	0.023	0.037	0.056	0	0	0	0.004	0.032	0
0.367	0	0.054	0.077	0.071	0.113	0.152	0.102	0.215	0.0277
0	0.03	0.031	0.06	0	0	0	0.004	0.036	0.00673
0	0.007	0.099	0	0.071	0.138	0.082	0.074	0.033	0
0.374	0.022	0.038	0.114	0.071	0.083	0.082	0.004	0.087	0.00525
0	0.041	0.045	0.038	0	0.063	0	0.004	0.035	0
0	0.019	0.016	0.062	0.071	0	0.082	0.004	0.032	0
0	0.018	0.035	0.108	0.071	0.063	0	0.004	0.032	0
0	0.052	0.042	0.05	0.071	0	0	0.004	0.032	0
0	0.026	0.03	0.101	0.071	0.063	0.151	0.004	0.032	0
0	0.025	0.031	0.038	0.071	0.063	0	0.042	0.036	5e-04
0	0.032	0.025	0	0.071	0.063	0.082	0.004	0.034	0
0.255	0.016	0.029	0	0.071	0	0.082	0.004	0.032	0.0015
0	0	0.024	0.047	0.071	0.063	0	0.004	0.032	0
0.156	0.016	0	0	0.11	0.138	0.117	0.091	0.036	0.00885
0	0.022	0.042	0	0	0.063	0	0.004	0.035	0
0	0.015	0.045	0.044	0.071	0	0.106	0.004	0.032	0.0324
0	0.02	0.032	0.038	0	0.063	0	0.028	0.038	0
0.527	0.026	0.041	0.421	0.071	1.22	0.082	0.436	0.675	0.131
0.327	0.036	0.041	0	0.116	0.063	0.082	0.41	0.032	0.0405
0.389	0.04	0.037	0.056	0.089	0	0.092	0.271	0.032	0.0312
0.875	0.022	0.042	0.149	0.071	0.645	0.082	0.127	0.151	0.233
0.832	0.035	0.058	0.049	0	0	0.082	0.004	0.032	0
0	0.024	0.067	0.038	0	0	0	0.004	0.032	0
0	0.019	0.016	0	0.071	0	0.082	0.004	0.032	0
0.456	0.007	0.042	0.737	0.071	1.3	0.082	0.265	0.51	0.585
0	0.019	0.022	0.047	0.071	0.152	0.082	0.079	0.036	0.00411
0	0.011	0.047	0.052	0	0	0.082	0.06	0.032	0
0	0.019	0.016	0.038	0.071	0.063	0	0.004	0.032	0.00718
0	0.007	0.027	0.079	0.084	0.063	0.082	0.004	0.045	0.0116
0	0.025	0.046	0.075	0.084	0.134	0.129	0.316	0.032	0.00768
0	0.054	0.016	0.047	0.087	0.063	0.082	0.319	0.033	0.00541
0	0.024	0.042	0.038	0.071	0.063	0.082	0.004	0.036	0
0	0.017	0.032	0.08	0.071	0	0	0.004	0.032	0.0015
0.084	0.033	0.033	0.043	0	0	0	0.004	0.032	0
0	0.007	0.048	0.07	0.11	0.063	0.082	0.028	0.032	0
0	0.043	0.016	0.043	0.071	0.063	0	0.004	0.038	0
0.224	0.02	0.021	0	0.071	0	0.082	0.004	0.042	0
0	0.007	0.016	0.059	0.071	0.063	0	0.004	0.032	0
0.426	0.015	0.043	0	0.071	0.063	0	0.004	0.032	0
0.51	0.014	0.048	0.044	0.071	0.063	0.082	0.004	0	0
0	0.023	0.016	0.038	0.071	0.063	0.082	0.004	0.032	0
0	0.035	0.044	0.038	0	0	0.082	0.004	0.052	0
0.293	0.039	0.032	0.098	0	0.063	0.082	0.004	0.032	0
0	0.023	0.044	0.093	0.071	0.063	0.082	0.004	0.032	0.00833
0.17	0.017	0.043	0.049	0	0	0	0.004	0.044	0.00467
0	0.031	0.037	0	0.071	0.138	0	0.028	0.052	0
0	0.035	0.04	0.08	0.071	0.063	0.082	0.004	0.032	0
0	0.023	0.029	0.106	0.071	0.138	0	0.004	0.032	0
0	0.019	0.038	0	0.071	0	0.082	0.004	0.045	0
0.276	0.027	0.058	0.122	0.071	0.063	0.082	0.012	0.032	0
0	0.014	0.038	0.056	0	0.063	0	0.004	0.032	0
0	0.027	0.02	0.048	0.071	0	0	0.004	0.032	0
0	0.02	0.037	0	0.298	0.063	0.082	0.211	0.032	0.00395
0	0.023	0.059	0.038	0.071	0	0.082	0.13	0.038	0
0	0.048	0.039	0	0	0	0	0.127	0.032	0
0	0.039	0.016	0.038	0	0	0	0.004	0.032	0
0.224	0.02	0.028	0.158	0.071	0.063	0	0.06	0.042	0
0	0.03	0.041	0	0.119	0.063	0.082	0.06	0.032	0.00425
0	0.038	0.046	0	0.071	0.189	0.082	0.004	0.032	0.00161
0	0.018	0.016	0.068	0.071	0.063	0	0.004	0.032	0.0015
0	0.046	0.037	0.044	0.123	0.088	0.094	0.004	0.038	0.0207
0	0.019	0.026	0.049	0.153	0.063	0.098	0.175	0.032	0.0015
0	0.022	0.041	0	0.15	0.063	0.082	0.004	0.054	0
0	0.068	0.059	0.058	0.071	0	0	0.004	0.04	0
0.244	0.027	0.064	0.142	0.071	0.063	0.154	0.004	0.034	0
0.182	0.03	0.033	0.072	0.071	0.268	0.148	0.004	0.034	0.0015
0	0.007	0.046	0.066	0.071	0.063	0.082	0.007	0.038	0.001
0.084	0.021	0.033	0.056	0.071	0.063	0.082	0.072	0.036	0.0125
0	0.029	0.041	0.038	0.071	0.114	0.082	0.004	0.095	0.0179
0	0.021	0.042	0.066	0.071	0.097	0.132	0.004	0.039	0.0222
0	0.023	0.041	0.038	0.071	0.114	0	0.028	0.032	0
0	0.044	0.039	0	0.071	0.088	0.082	0.004	0.032	0
0.24	0.051	0.028	0	0.071	0.063	0.135	0.012	0.032	0.00112
0	0.038	0.03	0.059	0	0.063	0.082	0.004	0.032	0
0	0.007	0.068	0.084	0.101	0.083	0.149	0.178	0.038	0.0223
0	0.03	0.016	0.06	0.084	0.25	0.117	0.334	0.032	0.042
0	0.023	0.021	0.047	0.071	0.264	0	0.004	0.032	0
0	0.013	0.06	0.042	0	0.063	0.082	0.004	0.035	0
0.188	0.024	0.034	0.052	0	0	0.082	0.004	0.038	0
0	0.056	0.05	0	0.071	0.063	0	0.072	0.036	0
0	0.022	0.047	0.068	0.071	0.063	0	0.067	0.036	0.0035
0	0.012	0.066	0.08	0	0.063	0	0.004	0.032	0.00142
0	0.023	0.048	0.038	0.106	0.063	0.082	0.18	0.046	0.0339
0	0.045	0.068	0.054	0.071	0	0.082	0.004	0.032	0.00117
0.146	0.034	0.083	0	0.071	0	0	0.013	0.033	0
0.09	0.023	0.043	0.05	0.078	0.063	0	0.458	0.04	0.0015
0	0.039	0.027	0.047	0	0	0.082	0.004	0.034	0
0	0.027	0.058	0.063	0	0.097	0.082	0.004	0.045	0
0	0.041	0.048	0.038	0.071	0.114	0.082	0.004	0.045	0.00395
0.04	0.042	0.024	0.047	0.126	0.063	0	0.004	0.034	0.00381
0.169	0.038	0.032	0.06	0.071	0.063	0.082	0.004	0.04	0.00136
0.198	0.013	0.029	0.078	0	0.063	0.082	0.01	0.032	0.017
0	0.035	0.035	0.078	0	0.063	0.082	0.004	0.037	0
0	0.035	0.05	0.056	0.071	0.063	0.082	0.042	0.052	0
0	0.03	0.028	0.08	0.071	0.063	0.187	0.004	0.035	0
0	0.028	0.036	0	0	0.063	0.082	0.004	0.034	0
0	0.027	0.026	0.094	0.071	0.063	0.082	0.004	0.032	0
0	0.056	0.057	0.056	0.071	0.097	0.082	0.035	0.034	0.001
0	0.039	0.033	0.047	0	0.063	0.082	0.028	0.036	0.00206
