H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
1.4	0.085	0.068	0.383	0.088	0.386	0.112	4.16	0.482	0.161
0.022	0	0.056	0.038	0.133	0.072	0.033	0.196	0.032	0.0272
0.022	0.045	0.048	0.038	0.101	0.067	0.071	0.737	0.046	0.14
0	0.042	0.048	0.07	0	0	0	0.085	0.035	0.159
0.468	0.049	0.048	0.808	0.148	0.375	0.018	6.04	0.08	0.875
0.094	0.03	0	0.047	0.084	0.123	0.076	0.027	0.074	0.419
0	0.046	0.051	0.092	0.082	0.08	0.034	0.08	0.032	0.0284
0.122	0.035	0.058	0.08	0.081	0.126	0.086	0.01	0.049	0.0743
0.236	0.035	0.054	0.074	0.103	0.101	0.045	0.094	0.042	0.069
0.056	0.056	0.048	0.038	0.134	0.067	0.052	0.063	0.032	0.0513
0.188	0.056	0.048	0.047	0.104	0.219	0.082	0.462	0.131	0.0142
0	0.044	0.048	0.055	0.144	0	0	0.3	0.032	0.0626
0.256	0.047	0.048	0.052	0.088	0	0.032	0.011	0.032	0.0766
0.188	0.037	0.072	0.038	0	0	0.018	0.013	0.032	0.0905
0.078	0.033	0.048	0.038	0.111	0.21	0.032	0.175	0.032	0.0899
0	0.041	0.048	0.052	0.096	0	0.018	0.269	0.04	0.0757
0.078	0.051	0.065	0.077	0.138	0.065	0.133	1.08	0.038	0.262
0.154	0.05	0.057	0.059	0.125	0.113	0.122	1.21	0.045	0.254
0.022	0.056	0	0.066	0.104	0.063	0.018	1.16	0.032	0.177
1.35	0.052	0.048	0.059	0.128	0.08	0.018	1.6	0.035	0.0673
0.022	0.04	0.055	0.073	0.108	0.124	0.072	0.663	0.032	0.127
0.04	0.032	0.048	0.073	0.118	0.093	0.09	0.386	0.053	0.21
0.133	0.047	0.075	0.038	0.121	0.15	0.087	0.2	0.036	0.174
0	0.044	0.055	0.038	0.075	0	0.03	0.413	0.032	0.115
0.022	0.046	0.048	0.155	0.071	0.08	0.092	1.25	0.041	0.0473
0.044	0.039	0	0.038	0.094	0.135	0.028	0.129	0.043	0.0598
0.046	0.03	0.048	0	0.132	0	0.05	0.138	0.038	0.0382
0.022	0.038	0.048	0.038	0.136	0.32	0.042	0.695	0.032	0.0438
0.137	0.037	0.048	0.052	0.26	0.394	0.082	0.353	0.036	0.108
0.084	0.038	0.057	0.056	0.086	0.144	0.156	0.358	0.037	0.0271
0	0.045	0.048	0.038	0.071	0	0	0.18	0.032	0.118
0.022	0.071	0.048	0.06	0.096	0.076	0.083	0.047	0.05	0.0935
0.501	0.046	0.054	1.18	0.331	0.101	0.062	2.14	0.075	0.0741
0.022	0.034	0.07	0.045	0.196	0.403	0.018	0.293	0.035	0.129
0	0.036	0.085	0.099	0.148	0.21	0.082	2.33	0.044	0.387
0	0.034	0.048	0.038	0.087	0	0.033	0.523	0.032	0.0495
0.245	0.043	0.063	0.331	0.106	0.212	0.051	0.456	0.059	0.0559
0	0.053	0.056	0.038	0.071	0	0	0.008	0.035	0.0343
0	0.03	0.048	0.038	0.096	0	0.049	0.028	0.037	0.0475
0.133	0.03	0.053	0.049	0.071	0	0.026	0.107	0.04	0.0318
0.022	0.051	0.05	0	0.071	0	0.018	0.045	0	0.0697
0	0.035	0.056	0.047	0.071	0	0.124	0.072	0.036	0.0321
0	0.041	0.052	0.147	0.08	0.28	0.094	0.007	0.339	0.096
0.087	0.042	0.048	0.038	0.081	0.098	0.096	0.246	0.04	0.21
0.022	0.065	0.066	0.038	0.078	0	0.018	0.18	0.038	0.0507
0.089	0.076	0.048	0.102	0.071	0	0.08	0.375	0.036	0.0339
0.161	0.053	0.048	0.058	0.134	0	0.057	0.01	0.032	0
0.056	0.032	0.048	0.06	0.102	0.076	0.118	0.046	0.032	0.071
0.022	0.035	0.068	0.038	0.124	0.063	0.049	0.053	0.032	0.0138
0	0.173	0.852	0.117	0	0.063	0.018	0.004	0.032	0.015
0.043	0.043	0.062	0.052	0.08	0	0.065	0.052	0.032	0.024
0.022	0.07	0.06	0.075	0.194	0.357	0.062	4.57	0.034	0.146
0.596	0.046	0.048	0.059	0.119	0.103	0.063	0.529	0.058	0.102
0	0.045	0.058	0.057	0.092	0	0.039	0.011	0.032	0.0136
0.133	0.046	0.048	0.045	0.072	0.072	0.092	1.58	0.057	0.0316
0	0.038	0.048	0.038	0.071	0.106	0.048	3.22	0.032	0.0124
0.022	0.049	0.048	0.059	0.1	0.063	0.069	3.21	0.034	0.0361
0	0.03	0.066	0.038	0	0	0	0.027	0.032	0
0	0.03	0.839	0.038	0	0	0	0.006	0.032	0.0366
0	0.03	0.068	0	0	0	0	0	0	0
0.07	0.035	0.048	0.131	0.071	0.144	0.088	0.014	0.054	0.0622
0.022	0.058	0.051	0.038	0.074	0	0.067	2.62	0.032	0.0879
0.022	0.03	0.048	0.054	0.118	0.162	0.073	2.97	0.034	0.0854
0.14	0.03	0.048	0.066	0.118	0.119	0.073	0.258	0.039	0.0127
0	0.073	0.048	0.049	0.218	0.093	0	0.248	0	0.0148
1.37	0.03	0.048	0.038	0.081	0.088	0.1	4.16	0.032	0.027
0.268	0.049	0.048	0.254	0.102	0.756	0.078	0.325	0.091	0.186
0.122	0.03	0.052	0.056	0.079	0.106	0.049	0.285	0.034	0.0484
0.022	0.042	0.048	0.071	0.109	0	0.03	0.423	0.032	0.068
0.178	0.03	0.048	0.038	0.096	0	0.07	0.021	0.032	0.0289
0.123	0.03	0.932	0	0.075	0	0.018	0	0.04	0
0.715	0.034	0.048	0.517	0.448	0.31	0.11	0.23	0.144	0.138
0.022	0.053	0.053	0.047	0.071	0.189	0.049	0.078	0.032	0.0688
0	0.039	0.06	0	0.071	0	0	0.023	0.032	0.015
0.626	0.034	0.052	0.865	0.194	1.05	0.09	4.42	0.666	0.312
0.282	0.03	0.065	0.059	0.14	0.076	0.018	5.4	0.032	0.154
0.209	0.052	0.051	0.283	0.118	0.274	0.114	0.561	0.096	0.431
0.092	0.041	0	0.1	0.144	0.163	0.148	1.45	0.035	0.133
0.504	0.043	0.071	0.322	0.109	0.226	0.157	1.46	0.041	0.199
0.111	0.052	0.062	0.138	0.117	0.178	0.151	0.11	0.032	0.0669
0.142	0.034	0.079	0.038	0.083	0.404	0.079	0.166	0.033	0.0783
0.05	0.043	0.05	0.05	0.13	0.072	0.079	0.233	0.035	0.0622
0.067	0.04	0.048	0.038	0.253	0.088	0.064	0.314	0.032	0.0766
0	0.048	0.052	0.062	0	0.063	0.082	1.01	0.035	0.0209
0.161	0.04	0	0.052	0.218	0.15	0.078	0.724	0.045	0.18
0.188	0.064	0.053	0.047	0.096	0	0.018	0.338	0.038	0.0359
0.244	0.034	0.048	0.038	0.078	0	0.018	0.267	0.032	0.0693
0.022	0.056	0.048	0.231	0.097	0.54	0.062	1.51	0.131	0.435
0.222	0.039	0	0.077	0.207	0.07	0.161	1.47	0.046	0.314
0.111	0.037	0	0.038	0.083	0.066	0.051	0.345	0.043	0.194
0.022	0.03	0.048	0.038	0.079	0.063	0.028	0.436	0.036	0.157
0	0.04	0.056	0.038	0	0	0.05	0.029	0.032	0
0.035	0.032	0.048	0.038	0.158	0.303	0.062	0.042	0.032	0
0.105	0.03	0.048	0.062	0.167	0.063	0.018	0.825	0.034	0.0726
0.129	0.03	0.068	0.038	0.164	0.148	0.126	0.036	0.038	0.0153
0.187	0.036	0.055	0.047	0.087	0.087	0.073	0.03	0.035	0.0927
1.35	0.051	0.061	0.045	0.074	0.186	0.112	0.11	0.032	0.0368
0.043	0.03	0.053	0.038	0.107	0.118	0.13	0.57	0.035	0.0468
0.116	0.036	0.048	0.038	0.147	0	0.076	0.277	0.034	0.0313
0.04	0.046	0.063	0.038	0.107	0.206	0.048	0.028	0.034	0.0785
0	0.04	0.051	0.038	0	0.106	0	0.011	0.059	0
0.022	0.043	0.048	0.094	0.071	0	0.038	0.16	0.032	0.045
0	0.035	0.048	0.038	0	0	0.033	0.134	0.036	0.0525
0.267	0.04	0.048	0.047	0.139	0.118	0.146	0.398	0.046	0.0585
0.083	0.052	0.05	0.123	0.083	0.294	0.051	0.276	0.054	0.284
0.06	0.034	0.048	0.059	0.158	0	0.027	0.337	0.037	0.0379
0.105	0.047	0.048	0.066	0.151	0.27	0.053	0.512	0.036	0.0428
0.191	0.03	0.059	0.089	0.075	0.188	0.186	0.036	0.147	0.0921
0.022	0.03	0.048	0.038	0.089	0.198	0.097	0.066	0.057	0.58
0.062	0.03	0.048	0.049	0.135	0	0.052	0.864	0.036	0.114
0.767	0.039	0.058	0.489	0.226	0.252	0.132	2.07	0.103	0.156
0.022	0.03	0.063	0.047	0.163	0.063	0.05	0.038	0.039	0.128
0	0.034	0.051	0.058	0	0.084	0.018	0.135	0.043	0.085
0.022	0.043	0.059	0.106	0.071	0.154	0.018	0.949	0.049	0.155
0.07	0.037	0.057	0.052	0.12	0.072	0.068	0.544	0.032	0.033
0.022	0.035	0.048	0.063	0.124	0.063	0.08	0.381	0.032	0.0678
0.078	0.032	0	0.038	0.156	0	0.051	0.623	0	0.0488
0.022	0.048	0.059	0.038	0.097	0.063	0.033	0.221	0.036	0.0451
0.239	0.032	0.07	0.4	0.11	0.38	0.095	0.077	0.084	0.0424
0.078	0.055	0.086	0.055	0.21	0.099	0.098	0.874	0.049	0.106
0.022	0.058	0.067	0.102	0.167	0	0.096	0.637	0.037	0.0386
0.022	0	0.063	0.038	0.087	0.11	0.07	0.499	0.047	0.0954
0.022	0.032	0.048	0.072	0	0	0.018	0.009	0.032	0.015
0.147	0.032	0.068	0.061	0.089	0.416	0.07	0.466	0.04	0.0346
0.022	0.03	0.067	0.038	0.071	0	0.018	0.059	0.032	0
0.173	0.034	0.068	0.067	0.113	0.246	0.105	0.517	0.04	0.0382
0.193	0.043	0.048	0.081	0.268	0.08	0.049	0.283	0.044	0.0307
0.073	0.03	0.048	0.056	0.075	0	0.076	0.075	0.032	0
0.022	0.035	0.048	0.038	0.133	0	0.052	0.062	0.032	0
0.271	0.043	0.048	0.164	0.162	0.196	0.149	0.419	0.055	0.0745
0	0.043	0.052	0.092	0	0	0	0.014	0.032	0.077
0	0.03	0.079	0.059	0	0.063	0.018	0.009	0.032	0
0.37	0.056	0.048	0.206	0.076	0.34	0.078	0.327	0.153	0.121
0.044	0.052	0.063	0.093	0.071	0.168	0.1	0.691	0.034	0.135
0.615	0.039	0.048	0.381	0.54	0.546	0.081	1.14	0.804	0.671
0	0.073	0.064	0	0	0	0	0.019	0.032	0.0153
0.105	0.05	0.056	0.046	0.084	0	0.065	0.354	0.037	0.165
0.289	0.043	0.09	0.283	0.185	0.698	0.12	0.821	0.084	0.305
0	0.045	0.093	0.052	0	0.115	0.059	2	0.037	0.241
0.022	0.047	0.094	0.071	0.085	0	0.106	0.626	0.032	0.0745
0	0.03	0.056	0.038	0	0	0.094	0.335	0.044	0.21
0.07	0.043	0.048	0.052	0.154	0.13	0.095	0.566	0.037	0.0585
0.169	0.04	0.048	0.084	0.084	0.559	0.088	0.07	0.058	0.0861
0	0.042	0.1	0.068	0.177	0.098	0.058	2.34	0.032	0.325
0.105	0.085	0.048	0.082	0.119	0	0.049	0.711	0.037	0.0649
0.043	0.037	0.053	0.061	0.107	0.163	0.076	0.126	0.055	0.167
0.807	0.04	0.055	0.046	0.191	0.067	0.058	1.24	0.042	0.235
0.197	0.042	0.048	0.071	0.35	0.43	0.137	1.11	0.086	0.184
0.141	0.038	0.048	0.154	0.124	0.245	0.098	1.06	0.05	0.167
0.162	0.04	0.048	0.101	0.078	0.188	0.246	0.076	0.081	0.455
0.318	0.041	0.048	0.146	0.071	0.15	0.094	0.058	0.39	0.204
0.164	0.046	0.048	0.047	0.204	0.103	0.096	0.211	0.064	0.0779
0.26	0.044	0.06	0.102	0.094	0.11	0.131	0.055	0.059	0.0446
0.054	0.038	0.054	0.073	0.095	0.063	0.099	0.047	0.032	0.0208
0.369	0.039	0.081	0.188	0.218	0.076	0.151	0.162	0.07	0.0631
0.391	0.049	0.056	0.234	0.076	0.117	0.168	0.052	0.296	0.309
0	0.034	0.048	0.051	0	0.063	0	0.692	0.054	0.15
0	0.032	0.063	0.038	0.118	0	0.037	0.738	0.037	0.0438
0.044	0.035	0.053	0.056	0.106	0.063	0.05	0.096	0.063	0.0344
0.282	0.03	0.048	0.066	0.102	0.128	0.055	0.084	0.032	0.0796
0.552	0.04	0.048	0.321	1.08	0.089	0.036	0.062	0.634	0.168
0.056	0.036	0.048	0.057	0.106	0.342	0.126	1.3	0.051	0.146
0.827	0.045	0.048	0.831	0.47	0.256	0.168	1.37	0.134	0.169
0	0.036	0.052	0.038	0.071	0	0.018	0.3	0.037	0.152
0	0.041	0.048	0.068	0.082	0.093	0.041	0.148	0.052	0.33
0	0.032	0.048	0.076	0	0.093	0.05	0.058	0.035	0.0261
0.078	0.03	0.048	0.038	0.088	1.81	0.04	0.713	0.033	0.0207
0.153	0.037	0.048	0.086	0.079	0.189	0.126	0.177	0.056	0.0461
0.252	0.035	0.06	0.038	0.145	0	0.045	0.175	0.035	0.0448
0.073	0.033	0.07	0.064	0.095	0.08	0.093	0.17	0.041	0.0121
0.165	0.034	0.048	0.049	0.196	0.063	0.103	0.13	0.038	0.035
0	0.05	0.079	0.05	0.071	0	0.063	0.027	0.037	0.0356
0.082	0.032	0.051	0.069	0.077	0.223	0.199	0.036	0.048	0.0153
0.162	0.039	0.063	0.09	0.09	0.153	0.078	0.043	0.034	0.239
0	0.03	0	0.077	0.086	0.573	0.051	0.336	0.032	0.145
1.8	0.03	0.048	0.848	0.247	1.67	0.102	0.793	0.276	0.826
0.022	0.041	0.065	0.072	0.191	0	0.068	1.59	0.032	0.0631
0.213	0.051	0.048	0.128	0.178	1.22	0.104	3.21	0.61	0.604
0.574	0.04	0.058	0.075	0.225	0.217	0.144	3.17	0.052	0.346
0.022	0.058	0.052	0.068	0.077	0.135	0.018	0.334	0.032	0.026
0.022	0.036	0.048	0.071	0.116	0	0.045	0.371	0.032	0.0492
0.102	0.038	0.048	0.103	0.081	0.802	0.128	0.032	0.062	0.309
0.137	0.044	0.058	0.052	0.14	0	0.109	0.161	0.036	0.0643
0.182	0.044	0.079	0.056	0.161	0.092	0.044	0.364	0.032	0.0578
0.052	0.044	0.068	0.038	0.147	0.248	0.078	0.362	0.041	0.0623
0.033	0.032	0.048	0.038	0.098	0.063	0.018	0.46	0.032	0.0241
0.022	0.05	0.048	0.072	0.098	0	0.018	0.066	0.032	0.0315
0.168	0.045	0.048	0.049	0.093	0.226	0.069	0.362	0.165	0.0556
0.044	0.03	0.048	0.068	0.076	0.286	0.088	0.046	0.052	0.0142
0.135	0.036	0.048	0.048	0.124	0	0.08	0.031	0.037	0.105
0	0.03	0.048	0.038	0.071	0.249	0	0.199	0.033	0.157
0.043	0.03	0.048	0.088	0.104	0.1	0.14	0.133	0.052	0.0725
0.219	0.033	0	0.047	0.139	0.063	0.066	0.47	0.04	0.0349
0.242	0.052	0.057	0.038	0.18	0.068	0.061	0.274	0.039	0.0396
0.073	0.04	0.086	0.038	0.15	0.455	0.081	0.07	0.038	0.271
0.16	0.03	0.051	0.064	0.107	0.285	0.15	2.67	0.047	0.0505
0.125	0.042	0.076	0.1	0.076	0.123	0.082	0.156	0.032	0.0492
0.295	0.048	0.048	0.054	0.196	0	0.108	0.538	0.04	0.124
0.022	0.048	0.052	0.05	0.074	0.084	0.056	0.05	0.035	0.0362
0.022	0.032	0.079	0.05	0.097	0.324	0.034	0.507	0.032	0.0381
0	0.034	0	0.066	0	0.181	0.018	0.146	0.042	0.0377
0.743	0.034	0.048	0.885	0.104	0.355	0.144	0.452	0.07	0.066
0	0.036	0	0.071	0.071	0.228	0.018	0.637	0.034	0.019
0.518	0.04	0.052	0.264	0.107	0.113	0.034	0.097	0.084	0.0233
0.022	0.038	0.064	0.05	0.15	0.074	0.081	0.295	0.037	0.044
1.63	0.04	0.048	0.921	0.137	1	0.146	2.59	0.231	0.341
0.116	0.047	0.048	0.08	0.106	0.191	0.094	0.135	0.136	1.04
0.022	0.039	0.06	0.038	0.078	0.072	0.051	0.236	0.032	0.0405
0.022	0.033	0.048	0.059	0.071	0.156	0.047	0.13	0.035	0.0375
0.188	0.034	0.063	0.038	0.071	0	0.042	0.117	0.032	0.017
0.022	0.069	0.063	0.043	0.078	0.449	0.099	0.019	0.038	0.27
0.07	0.05	0.048	0.205	0.071	0.804	0.082	0.239	0.324	0.248
0.037	0.038	0.048	0.059	0.109	0.08	0.103	0.737	0.038	0.136
0.109	0.047	0.051	0.038	0.116	0.063	0.072	0.582	0.041	0.0893
0.096	0.046	0	0.052	0.085	0.063	0.063	0.02	0.046	0.0218
0.375	0.044	0.063	0.248	0.071	0.143	0.135	0.01	0.144	0.0349
0	0	0.048	0	0	0	0	0.59	0	0.0035
0	0.03	0.055	0	0	0.215	0	0.006	0.032	0
0.488	0.04	0.048	0.066	0	0	0	0.015	0.032	0.45
0	0.05	0	0.062	0	0	0	0.028	0.032	0.0149
0	0.036	0.067	0.038	0	0.063	0	0.002	0.032	0
0.022	0.03	0.048	0.038	0.079	0	0.057	0.089	0.032	0.0569
0	0.038	0.048	0.038	0.079	0	0.066	0.103	0.034	0.0343
0.022	0.053	0.048	0.113	0.144	0	0.054	0.017	0.065	0.03
0.21	0.048	0.048	0.047	0.077	0.101	0.035	0.197	0.043	0.0202
0	0.046	0.063	0.038	0.087	0	0	0.112	0.044	0.0546
0.022	0.032	0.058	0.071	0.091	0	0.082	0.052	0.032	0.0119
0	0.03	0.065	0.072	0.074	0	0.018	0.126	0.038	0.0124
0	0.043	0.068	0.08	0.071	0	0	336	0.037	185
0.188	0.033	0.048	0.038	0.096	0.114	0.081	0.034	0.038	0.0208
0.406	0.03	0.048	0.402	0.116	0.063	0.119	0.109	0.066	0.127
0.188	0.037	0.059	0.038	0.079	0.231	0.063	0.819	0.032	0.0406
0.105	0.038	0.055	0.049	0.178	0.105	0.039	1.33	0.035	0.0775
0.022	0.036	0.048	0.038	0.078	0.08	0.035	0.037	0.047	0
0.022	0.038	0.048	0.044	0.123	0.091	0.096	2.27	0.034	0.109
0.101	0.035	0.048	0.038	0.203	0.066	0.092	0.123	0.034	0.047
0.048	0.048	0.051	0.072	0.113	0.118	0.091	0.071	0.032	0.0198
0.09	0.049	0.048	0.038	0.121	0	0.072	1.22	0.032	0.0217
0.078	0.037	0.058	0.038	0.147	0.063	0.089	1.23	0.04	0.0362
0.126	0.034	0.058	0.049	0.085	0.076	0.089	0.029	0.033	0.0848
0.931	0.042	0.072	0.669	0.664	0.428	0.075	0.06	0.142	0.175
0	0.048	0.054	0.038	0.073	0.08	0	2.57	0.035	0.119
0.252	0.049	0.077	0.094	0.384	0.114	0.07	0.088	0.064	0.128
0.022	0.04	0.048	0.052	0.149	0.21	0.046	0.26	0.032	0.0434
0	0.034	0.052	0.038	0	0	0	0.018	0.036	0.0583
0.022	0.051	0.048	0.066	0.077	0.111	0.044	0.036	0.094	0.0642
2.09	0.03	0	0.582	0.292	0.287	0.217	0.383	0.34	0.207
0.022	0.037	0.051	0.084	0	0	0.018	0.626	0.032	0.0541
0.022	0.048	0.056	0.054	0.116	0.158	0.084	0.998	0.032	0.189
0.022	0.038	0.053	0.064	0.071	0	0.033	0.043	0.033	0.0599
0	0.043	0.067	0.062	0.071	0	0.018	0.116	0.032	0.0942
0.123	0.042	0.059	0.049	0.117	0	0.082	0.246	0.037	0.127
0.022	0.043	0.048	0.038	0.071	0	0	0.447	0.032	0.248
0.022	0.04	0.064	0.049	0.071	0.076	0.018	0.273	0.035	0.143
0.033	0.042	0.058	0.058	0.173	0.114	0.057	0.323	0.035	0.0754
0	0.043	0.095	0.038	0.074	0.082	0.072	0.324	0.036	0.0206
0.418	0.034	0.06	0.072	0.128	0.125	0.082	0.376	0.032	0.0432
0.043	0.038	0.048	0.12	0.164	0	0.067	1.49	0.035	0.0507
0.116	0.043	0.048	0.049	0.118	0.114	0.045	0.313	0.032	0.045
0.022	0.063	0.048	0.038	0.087	0	0.048	0.786	0.037	0.0729
0.432	0.035	0.146	0.33	0.591	0.106	0.13	0.369	0.071	0.0967
0	0.047	0.05	0.038	0	0.1	0.018	0.017	0.032	0
0	0.03	0.068	0.038	0	0	0	0.006	0.032	0.0422
0.534	0.042	0.052	0.717	0.18	0.311	0.055	1.97	0.067	0.0848
0.122	0.042	0.051	0.07	0.148	0.114	0.173	0.015	0.08	0.143
0.022	0.042	0.063	0.038	0.132	0.093	0.036	0.562	0.032	0.137
0	0.05	0.064	0.038	0.084	0	0.018	0.839	0.036	0.0677
0.203	0.045	0.048	0.052	0.092	0.157	0.079	0.946	0.036	0.0731
0.105	0.034	0.048	0.038	0.126	0	0.018	0.319	0.033	0.0738
0.073	0.051	0.048	0.038	0.105	0.1	0.093	0.026	0.039	0.0992
0.198	0.153	0.067	0.259	0.258	0.192	0.103	0.075	0.063	0.32
0	0.042	0.078	0.038	0	0	0.018	0.011	0.032	0
0	8.35	0.469	0.124	0.084	0	0.018	0.015	1.41	0.0858
0.151	0.03	0.048	0.045	0.115	0.198	0.063	0.02	0.036	0.179
0.121	0.045	0.065	0.222	0.075	0.155	0.115	0.035	0.134	0.0931
0.022	0.047	0.066	0.052	0.071	0.08	0.037	0.506	0.032	0.0173
0.08	0.042	0.051	0.056	0.074	0.609	0.078	0.503	0.034	0.0193
0.022	0.053	0.048	0.038	0	0	0.018	0.013	0.032	0.207
0.095	0.056	0.053	0.05	0.087	0.112	0.169	0.112	0.039	0.0128
0.094	0.045	0.051	0.085	0.157	0.13	0.203	0.082	0.043	0.0333
0.322	0.047	0.048	0.047	0.088	0.072	0.038	0.205	0.032	0.0487
0.031	0.03	0.048	0.052	0.092	0.086	0.099	0.505	0.037	0.0228
0	0.03	0.067	0.038	0.086	0.063	0.054	0.425	0.032	0.0211
0.022	0.052	0.082	0.049	0.147	0	0.077	0.029	0.032	0.0248
0.05	0.033	0.05	0.105	0.074	0.347	0.112	0.027	0.091	0.0274
0.022	0.035	0.064	0.038	0.124	0.12	0.043	1.33	0.035	0.036
0.122	0.043	0.048	0.052	0.222	0	0.064	3.96	0.035	0.0795
0	0	0	0	0	0	0	0.031	0	0.0478
1.39	0.03	0.048	0.776	0.168	0.555	0.281	1.8	0.445	0.376
0.044	0.092	0	0.038	0.076	0.076	0.046	1.11	0.043	0.13
0	0.036	0.048	0.052	0.078	0.088	0.018	0.126	0.036	0.129
0	0.03	0.064	0.133	0	0	0.075	0.019	0.043	0.0199
0	0.05	0.057	0.038	0.086	0.106	0.048	1.87	0.041	0.0724
0.12	0.038	0.05	0.052	0.104	0.49	0.062	1.9	0.034	0.0357
0.196	0.036	0.067	0.038	0.071	0	0.073	0.026	0.035	0.0284
0	0.037	0	0.038	0	0	0	0.125	0.032	0.065
0.741	0.038	0	0.989	0.325	0.679	0.103	0.104	0.288	0.279
0.092	0.037	0	0.038	0.076	0	0.055	0.2	0.039	0.0745
0	0.041	0.048	0.038	0.096	0.063	0	0.093	0.032	0
0.022	0.046	0.048	0.038	0.458	0.063	0.152	0.06	0.032	0.0649
0.022	0.036	0.05	0.038	0	0	0.018	0.04	0.035	0.0249
0.022	0.032	0.064	0.038	0.091	0.173	0.049	0.092	0.032	0.165
0.022	0.037	0.048	0.038	0	0.68	0	0.154	0.032	0.0157
0.03	0.054	0.048	0.062	0.088	0.063	0.129	0.039	0.042	0.0979
0.093	0.041	0.06	0.038	0.081	0.08	0.05	0.221	0.032	0.0958
0.092	0.036	0.048	0.047	0.096	0.067	0.073	0.22	0.032	0.0131
0.022	0.033	0.058	0.038	0.108	0.072	0.049	0.222	0.032	0.0167
0.022	0.047	0.054	0.038	0.143	0	0.082	0.092	0.032	0.162
0.176	0.033	0.063	0.038	0.156	0.236	0.079	1.31	0.04	0.0885
0.419	0.037	0.048	0.068	0.114	0.098	0.093	3.89	0.042	0.371
0.178	0.041	0.048	0.254	0.072	0.441	0.064	0.205	0.858	0.183
0.772	0.045	0.048	0.038	0.185	0.063	0.101	0.032	0.052	0.176
0.022	0.051	0.052	0.044	0	0	0.018	0.007	0.034	0
0.031	0.04	0.074	0.066	0.138	0.084	0.018	0.72	0.034	0.0336
1.18	0	0.058	0.639	0.215	0.385	0.103	0.136	0.18	0.0522
0	0.035	0.048	0.038	0	0.106	0.018	0.099	0.032	0.0182
0.022	0.038	0.048	0.038	0.071	0.063	0.073	0.023	0.056	0.125
0.22	0.04	0.058	0.038	0.133	0.17	0.051	1.65	0.033	0.0563
0.123	0.06	0.055	0.08	0.071	0.148	0.084	1.66	0.043	0.0505
0.118	0.03	0.065	0.067	0.092	0.145	0.135	1.78	0.12	0.0731
0.022	0.047	0.049	0.038	0.075	0.102	0.033	0.031	0.032	0.13
0.266	0.03	0.052	0.038	0.107	0.219	0.066	0.041	0.044	0.472
0.048	0.046	0.048	0.064	0.105	0.067	0.062	0.685	0.032	0.165
0.022	0.079	0.069	0.038	0.081	0.063	0.058	0.762	0	0.0359
0	0.036	0.048	0.038	0.075	0	0.033	0.995	0.032	0.0418
0.031	0.034	0.079	0.059	0.109	0.063	0.063	1.07	0.033	0.103
0.022	0.036	0.048	0.047	0.074	0.119	0.056	0.34	0.032	0.0357
0.037	0.044	0.048	0.038	0.126	0	0.084	0.188	0.032	0.0937
0.116	0.054	0.063	0.052	0.129	0	0.09	0.192	0.032	0.015
0.022	0.06	0.048	0.038	0.073	0.093	0.039	0.009	0.032	0.0224
0.109	0.032	0.048	0.052	0.106	0	0.03	0.404	0.054	0.0713
0	0.036	0.048	0.038	0.071	0	0	0.253	0.032	0.104
0	0.06	0.076	0.055	0	0.099	0	0.029	0.032	0.013
0.022	0.03	0.063	0.038	0.102	0	0.018	0.244	0.032	0.0148
0.044	0.037	0.048	0.038	0.071	0.247	0.018	0.007	0.043	0.212
0.073	0.034	0.06	0.038	0.166	0.812	0.07	0.051	0.052	0.313
0.022	0.036	0.051	0.074	0.198	0.102	0.079	0.274	0.039	0.142
0.779	0.03	0.048	0.038	0.105	0.142	0.102	0.274	0.033	0.108
0.086	0.03	0.048	0.038	0.193	0.224	0.107	0.767	0.033	0.146
0.256	0.033	0.048	0.038	0.09	0.211	0.176	0.075	0.032	0.0359
0.022	0.044	0.065	0.038	0.076	0	0.018	0.147	0.032	0.0404
0.064	0.03	0.052	0.038	0.11	0.063	0.125	0.563	0.033	0.0894
0	0.036	0.048	0.038	0.13	0.063	0.077	0.397	0.037	0.0891
0.022	0.064	0.048	0.062	0.071	0.106	0.058	0.024	0.036	0.0331
0.105	0.035	0.052	0.038	0.101	0	0.018	0.023	0.032	0.0872
0	0.042	0.054	0.066	0	0	0	0.312	0.032	0.0584
0	0.046	0.048	0.049	0.071	0.08	0.036	0.079	0.032	0.0124
0.389	0.036	0.06	0.196	0.551	0.11	0.155	0.011	0.298	0.0826
0	0	0.048	0	0.071	0	0.048	0.043	0	0.0139
0.022	0.03	0.048	0	0	0	0	0.006	0	0.0255
0	0.03	0.048	0.074	0.108	0.08	0.036	0.027	0.036	0.16
0.043	0.048	0.063	0.045	0.076	0.204	0.074	0.04	0.032	0.0369
0.152	0.033	0	0.066	0.13	0.107	0.123	0.102	0.044	0.139
0	0.102	0.048	0.057	0.074	0.215	0.018	0.374	0.039	0.0441
0.029	0.068	0.058	0.066	0.077	0.063	0.123	0.053	0.058	0.0417
0.592	0.03	0.048	0.229	0.095	0.201	0.256	0.092	0.094	0.167
0.153	0.039	0.05	0.046	0.17	0	0.079	0.039	0.036	0.131
0.022	0.038	0.052	0.038	0.104	0.164	0.096	0.032	0.032	0.0375
0.261	0.035	0.06	0.038	0.073	0	0.069	0.038	0.032	0.0203
