H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0	0.02	0.032	0.021	0.041	0.036	0.026	0	0.008	0	0.097	0	0.362	0	0.087
0.033	0.045	0.041	0.038	0.015	0	0.014	0.372	0.003	0.138	0.766	0	0.412	0	0.085
0.033	0.025	0.032	0.034	0.019	0.022	0.005	0	0.013	0	0.076	0	0.364	0.059	0.063
0.04	0.036	0.033	0.021	0.027	0.023	0.028	0	0.009	0	0.058	0	0.38	0.064	0.055
0.043	0.013	0.032	0.106	0.019	0.024	0.037	0	0.038	0	0.068	0	0.388	0.062	0.055
0.037	0.036	0.032	0.041	0.004	0.021	0.019	0.112	0.008	0.021	0.09	0	0.256	0.048	0.055
0.046	0.026	0.032	0.028	0.015	0.034	0.036	0.096	0.009	0	0.82	0	0.4	0.052	0.055
0.034	0.02	0.047	0.035	0.004	0.023	0.014	0.166	0.009	0	0.148	0	0.328	0	0.063
0.062	0.02	0.05	0	0.022	0.021	0.014	0	0.007	0.021	0.157	0	0.332	0.048	0.06
0	0.023	0.039	0.045	0.007	0.027	0.005	0	0.003	0	0.276	0	0.34	0.048	0.055
0.031	0.023	0.044	0.032	0.019	0	0.014	0	0.008	0	0.679	0	0.308	0.048	0.055
0	0.048	0.035	0.028	0.021	0.032	0.019	0	0.007	0	0.147	0	0.296	0	0.055
0.034	0.026	0.042	0.021	0.015	0.04	0.01	0	0.007	0	0.285	0	0.298	0.048	0
0.034	0.011	0.038	0.03	0.024	0.025	0.014	0.225	0.008	0	0.226	0	0.396	0.051	0.055
0	0.011	0.032	0	0.015	0.028	0.005	0.321	0.004	0	1.65	0	0.356	0	0
0.034	0.044	0.037	0.032	0.016	0.03	0.014	0	0.01	0	0.08	0	0.332	0.048	0.055
0.033	0.097	0.056	0.041	0.026	0.018	0.014	0.448	0.006	0.053	0.499	0	0.336	0.048	0.055
0.049	0.011	0.032	0.067	0.068	0.022	0.021	0	0.099	0.223	0.07	0	0.42	0.048	0.067
0.049	0.041	0.038	0.173	0.036	0.026	0.01	0	0.066	0.068	0.049	0	0.39	0.048	0.08
0	0.024	0.036	0.039	0.012	0.024	0.037	0.061	0.01	0.042	0.138	0	0.368	0.062	0.055
0	0.033	0.032	0.025	0.01	0.021	0.023	0	0.009	0	0.429	0	0.308	0.048	0.055
0.034	0.018	0.036	0.032	0.01	0.032	0.014	0	0.01	0	0.053	0	0.452	0.048	0.055
0.049	0.014	0.032	0.021	0.017	0.037	0.023	0	0.008	0	0.129	0	0.354	0.048	0.055
0.038	0.016	0.035	0.043	0.022	0.035	0.028	0	0.015	0	0.916	1	0.572	0.048	0.055
0	0.059	0.035	0.034	0.004	0.033	0.005	0.075	0.007	0.021	0.542	0	0.266	0.058	0.055
0.031	0.02	0.033	0.027	0.004	0.038	0.039	0	0.01	0	0.226	0	0.506	0.048	0.055
0.044	0.025	0.046	0.026	0.021	0.047	0.014	0	0.008	0	0.079	0	0.542	0.048	0.076
0.085	0.029	0.049	0.267	0.209	0.027	0.063	0.044	0.037	0.057	0.181	0	0.406	0.06	0.061
0.046	0.014	0.032	0.021	0.015	0.021	0.005	0	0.009	0	0.697	0	0.464	0.048	0.055
0.039	0.013	0.033	0.028	0.034	0.018	0.032	0.044	0.009	0.04	0.105	0	0.36	0.057	0.062
0.031	0.013	0.032	0	0.004	0.021	0.017	0	0.009	0	1.01	0	0.438	0.048	0
0.039	0.035	0.032	0.028	0.004	0.04	0.01	0	0.009	0	0.104	0	0.294	0.048	0.055
0	0.038	0.032	0.034	0.02	0.024	0.01	0	0.008	0	1.3	0	0.322	0	0.055
0.034	0.024	0.036	0.039	0.012	0.028	0.005	0	0.011	0	0.33	0	0.466	0.048	0.063
0.035	0.04	0.046	0.039	0.027	0.026	0.023	0.037	0.01	0.021	0.584	0	0.416	0.055	0.06
0.032	0.023	0.054	0.037	0.026	0.028	0.032	0.07	0.015	0	0.165	0	0.376	0.056	0.055
0.049	0.07	0.032	0.044	0.021	0.048	0.039	0.312	0.01	0.068	0.912	0	0.476	0.048	0.059
0.039	0.032	0.037	0.049	0.004	0.048	0.022	0	0.021	0	0.314	0	0.364	0.051	0.058
0	0.03	0.033	0.057	0.013	0.034	0.014	0	0.007	0.021	0.205	0	0.298	0	0.067
0	0.021	0.039	0.057	0.004	0.038	0.01	0	0.007	0	1.57	0	0.466	0.067	0
0.039	0.054	0.034	0	0.008	0.088	0.019	0	0.01	0	0.46	0	0.376	0.052	0.055
0.044	0.033	0.04	0.05	0.013	0.039	0.026	0	0.007	0	0.456	0	0.464	0.048	0.055
0.039	0.025	0.036	0.044	0.026	0.036	0.014	0	0.012	0	0.686	0	0.428	0.048	0.055
0	0.034	0.032	0	0.018	0.039	0.005	0	0.009	0	1.43	0	0.492	0.048	0.055
0	0.016	0.036	0.035	0.015	0.018	0.039	0	0.01	0	1.36	0	0.452	0.118	0.055
0.031	0.024	0.033	0.028	0.004	0.021	0.005	0	0.004	0	0.211	0	0.264	0.048	0.071
0	0	0.039	0	0.004	0	0.005	0.182	0.005	0	0.19	0	0.336	0	0.055
0	0	0	0	0.004	0	0.005	0.099	0.003	0	0.114	0	0.394	0	0
0.04	0.033	0.034	0.034	0.004	0.028	0.023	0.186	0.005	0	0.691	0	0.362	0.048	0.055
0.033	0.032	0.038	0.025	0.004	0.021	0.014	0.207	0.008	0.021	0.104	0	0.34	0.048	0.06
0.034	0.043	0.034	0.039	0.015	0.032	0.005	0.248	0.009	0.138	0.159	0	0.352	0.048	0.087
0.034	0.031	0.032	0.032	0.022	0.029	0.019	0	0.008	0	0.136	0	0.364	0.048	0.055
0.031	0.034	0.032	0.04	0.004	0.022	0.01	0	0.007	0	0.213	0	0.294	0.048	0.063
0.033	0.015	0.035	0.029	0.027	0.021	0.014	0	0.011	0	0.145	0	0.342	0.056	0.055
0	0.022	0.04	0.021	0.004	0.028	0.035	0	0.007	0	0.163	0	0.378	0.051	0.055
0.039	0.011	0.04	0.028	0.015	0.023	0.005	0	0.007	0	0.465	0	0.384	0.058	0.055
0.05	0.015	0.036	0.032	0.035	0.024	0.005	0	0.007	0	0.204	0	0.368	0	0.055
0.034	0.017	0.032	0.028	0.004	0	0.032	0	0.005	0	0.995	0	0.386	0	0.055
0	0.016	0.039	0.036	0.004	0.021	0.005	0	0.006	0	0.133	0	0.32	0.048	0.055
0.034	0.034	0.038	0.035	0.015	0.021	0.01	0	0.008	0	0.044	0	0.256	0.048	0
0.06	0.032	0.039	0.025	0.004	0.03	0.014	0	0.007	0	1.14	0	0.338	0.048	0.055
0.038	0.042	0.038	0.021	0.004	0.021	0.01	0	0.007	0.021	0.284	0	0.378	0.048	0.055
0.038	0.024	0.04	0	0.01	0.035	0.03	0	0.006	0	0.115	0	0.34	0.048	0.063
0.032	0.011	0.032	0	0.015	0.03	0.023	0	0.009	0	0.825	0	0.482	0.048	0.055
0.033	0.034	0.035	0	0.015	0.068	0.035	0	0.007	0	0.308	0	0.4	0.051	0.058
0.068	0.091	0.039	0.054	0.045	0.023	0.005	0.95	0.01	0.054	0.646	0	0.372	0.048	0.061
0	0.056	0.034	0.026	0.034	0	0.01	0.347	0.009	0.075	0.524	0	0.31	0.048	0.055
0.033	0.036	0.039	0.028	0.032	0.021	0.019	0	0.011	0.068	1.24	0	0.424	0.048	0.074
0.035	0.011	0.032	0.028	0.004	0.04	0.005	0	0.007	0	1.01	0	0.5	0.076	0
0.045	0.013	0.037	0.025	0.004	0.045	0.032	0	0.013	0.021	0.361	0	0.556	0.048	0.055
0.064	0.011	0.035	0.026	0.007	0.02	0.01	0	0.008	0	0.308	2	0.474	0.048	0.055
0.034	0.023	0.038	0.043	0.004	0.084	0.014	0	0.013	0	0.149	0	0.446	0.055	0.066
0.034	0.034	0.033	0.108	0.033	0.043	0.05	0.043	0.094	0	0.992	0	0.434	0.048	0.073
0.057	0.014	0.036	0.028	0.015	0.03	0.033	0	0.006	0	0.095	0	0.414	0.048	0.055
0.061	0.011	0.038	0.032	0.015	0.068	0.023	0	0.018	0	0.574	0	0.49	0.048	0.071
0.038	0.014	0.032	0.061	0.034	0.099	0.023	0.037	0.009	0	0.217	0	0.534	0.048	0.066
0.078	0.017	0.043	0.038	0.018	0.03	0.057	0.037	0.009	0	0.275	0	0.594	0.048	0.055
0.039	0.026	0.036	0.034	0.004	0.067	0.01	0	0.017	0	0.178	0	0.476	0.048	0.055
0.045	0.02	0.037	0.227	0.045	0.046	0.035	0	0.068	0	0.4	0	0.402	0.072	0.096
0.044	0.037	0.032	0.039	0.01	0.059	0.026	0	0.007	0	0.161	0	0.382	0.062	0.06
0.033	0.011	0.036	0.04	0.004	0.046	0.01	0	0.004	0	0.29	0	0.316	0.064	0.055
0.044	0.025	0.035	0	0.018	0.072	0.005	0	0.006	0	0.308	0	0.392	0.06	0.055
0	0	0	0	0.004	0.095	0.014	0	0.005	0	0.125	0	0.598	0	0
0	0	0.033	0	0.012	0.037	0.03	0.07	0.008	0	0.158	0	0.61	0.048	0.055
0.048	0.014	0.04	0.028	0.01	0.111	0.028	0	0.008	0	0.607	0	0.55	0	0.055
0.043	0.021	0.041	0.044	0.004	0.093	0.042	0	0.006	0	0.152	0	0.482	0.048	0.06
0.049	0.029	0.036	0.044	0.022	0.1	0.019	0	0.009	0	0.238	0	0.456	0.048	0.058
0.055	0.052	0.032	0.038	0.019	0.049	0.032	0.11	0.011	0.021	1.36	0	0.534	0.048	0.055
0.044	0.02	0.032	0.028	0.004	0.021	0.01	0	0.007	0	0.956	0	0.382	0	0.055
0	0.024	0.037	0.028	0.004	0.021	0.019	0	0.006	0	0.377	0	0.378	0.048	0
0.035	0.029	0.041	0.032	0.015	0.032	0.019	0	0.007	0.021	0.769	0	0.378	0.048	0.055
0.031	0.025	0.033	0.039	0.015	0.028	0.005	0	0.005	0	0.088	0	0.33	0.048	0.055
0	0.024	0.037	0.032	0.004	0.032	0.019	0	0.011	0	0.122	0	0.436	0.048	0.055
0.047	0.016	0.042	0.021	0.038	0.03	0.01	0	0.009	0	0.287	0	0.412	0.048	0.055
0.034	0.011	0.032	0.028	0.015	0.028	0.005	0	0.004	0	4.34	0	0.444	0.048	0
0	0	0.032	0	0.004	0	0.005	0	0.003	0	0.049	0	0.348	0.048	0
0	0	0	0	0.004	0	0.005	0	0	0	0.045	0	0.518	0	0
0	0	0.032	0	0.004	0	0.023	0	0.006	0	0.725	0	0.402	0.048	0.055
0	0	0	0	0.004	0	0.005	0	0	0	1.4	0	0.44	0	0
0.041	0.014	0.036	0.042	0.015	0.034	0.026	0	0.01	0	0.322	0	0.414	0.051	0.073
0.036	0.016	0.032	0.021	0.022	0.124	0.01	0	0.013	0	0.203	0	0.534	0.048	0.055
0.039	0.033	0.035	0	0.004	0.057	0.01	0	0.004	0	0.614	0	0.47	0.048	0
0	0.025	0.034	0.021	0.015	0.062	0.014	0	0.005	0	0.139	0	0.312	0.048	0.055
0.039	0.014	0.035	0.026	0.028	0.122	0.014	0	0.007	0	0.221	0	0.466	0.048	0.063
0.035	0.038	0.038	0.03	0.021	0.063	0.028	0	0.011	0	0.156	0	0.424	0.048	0.06
0.039	0.02	0.036	0.048	0.004	0.053	0.019	0	0.007	0	0.983	0	0.452	0.059	0.055
0.044	0.017	0.032	0.021	0.01	0.028	0.005	0	0.005	0	0.04	0	0.314	0	0.061
0.034	0.035	0.039	0.042	0.004	0.021	0.014	0	0.007	0	0.035	0	0.268	0	0
0.034	0.042	0.032	0.066	0.004	0.03	0.028	0	0.012	0	0.221	0	0.334	0.048	0.055
0.034	0.026	0.035	0.039	0.004	0.033	0.005	0	0.007	37	0.314	0	0.46	0.048	0.061
0.038	0.049	0.034	0.025	0.01	0.04	0.023	0	0.008	0	0.232	0	0.386	0.051	0.055
0.043	0.038	0.038	0.037	0.015	0.026	0.023	0	0.01	0	0.104	0	0.378	0	0.067
0	0.011	0.041	0.021	0.023	0.037	0.017	0	0.009	0	0.024	0	0.276	0	0.055
0	0.029	0.034	0.034	0.007	0.033	0.014	0	0.004	0	0.062	0	0.302	0.051	0.055
0.144	0.062	0.035	0.156	0.044	0.024	0.047	0.71	0.014	0.049	0.243	0	0.29	0.048	0.06
0.036	0.018	0.032	0.041	0.022	0.021	0.014	0.407	0.012	0.068	0.507	0	0.356	0.048	0.071
0.034	0.047	0.032	0.028	0.015	0.021	0.014	0	0.01	0.023	0.247	0	0.318	0.048	0.055
0.042	0.04	0.032	0.028	0.022	0.036	0.022	0.248	0.008	0.021	0.244	0	0.344	0.062	0.055
0.036	0.036	0.039	0.06	0.022	0.037	0.014	0.571	0.02	0.068	0.399	0	0.276	0.048	0.064
0.033	0.018	0.036	0.044	0.041	0.028	0.019	0	0.007	0	0.55	0	0.41	0.048	0
0.035	0.038	0.032	0.041	0.015	0.031	0.005	0	0.005	0	0.104	0	0.264	0.048	0.055
0.049	0.014	0.042	0.026	0.015	0.13	0.054	0	0.011	0	0.586	0	0.534	0.048	0.055
0.042	0.034	0.037	0.233	0.468	0.041	0.203	0.08	0.06	0.04	1.57	2	0.568	0.059	0.059
0.051	0.014	0.046	0.17	0.045	0.02	0.023	0	0.114	0.052	0.333	0	0.494	0.071	0.215
0.035	0.026	0.032	0.044	0.004	0.047	0.014	0	0.012	0	0.367	0	0.326	0.048	0.055
0.044	0.12	0.042	0.044	0.041	0.022	0.03	1.3	0.009	0.04	0.549	0	0.394	0.048	0.055
0.047	0.023	0.042	0.048	0.022	0.022	0.028	0.164	0.021	0.021	0.325	0	0.368	0.048	0.083
0.036	0.029	0.032	0.021	0.004	0.018	0.035	0	0.008	0	0.946	0	0.364	0.062	0.055
0.031	0.098	0.034	0.034	0.015	0.043	0.019	0.425	0.01	0.042	0.334	0	0.29	0.048	0.071
0	0.011	0.032	0.021	0.004	0.043	0.014	0	0.005	0	0.615	0	0.406	0.048	0.055
0.033	0.021	0.036	0.036	0.037	0.039	0.023	0	0.006	0	0.092	0	0.374	0.048	0.055
0.034	0.021	0.036	0.04	0.021	0.027	0.005	0	0.008	0	0.081	0	0.332	0.052	0.055
0.044	0.025	0.032	0.04	0.019	0.038	0.036	0	0.006	0	0.04	0	0.412	0.07	0.071
0.037	0.024	0.033	0.053	0.019	0.025	0.019	0	0.008	0	0.457	0	0.426	0.048	0.071
0.033	0.023	0.035	0.031	0.01	0.022	0.032	0	0.009	0	0.135	0	0.352	0.048	0.055
0.043	0.054	0.032	0.055	0.042	0.021	0.023	0.147	0.015	0.042	0.939	0	0.498	0.059	0.065
0.031	0.014	0.036	0.032	0.004	0.028	0.005	0	0.004	0	0.138	0	0.288	0.048	0.055
0	0.016	0.033	0	0.004	0.023	0.005	0	0.005	0	0.125	0	0.27	0.048	0.055
0.033	0.014	0.041	0	0.004	0.025	0.023	0	0.004	0	1.09	0	0.386	0.048	0
0.035	0.036	0.035	0.028	0.004	0.028	0.014	0	0.007	0	0.077	0	0.336	0	0.055
0	0.014	0.034	0.032	0.022	0.024	0.036	0	0.007	0	0.479	0	0.398	0.058	0.059
0.034	0.023	0.038	0.04	0.015	0.028	0.005	0	0.007	0	0.147	0	0.346	0.048	0.063
0.034	0.015	0.038	0.046	0.004	0.029	0.023	0	0.004	0	0.16	0	0.35	0	0.067
0	0.026	0.039	0	0.015	0.018	0.014	0	0.005	0	1.01	0	0.436	0.048	0.055
0.038	0	0.036	0.032	0.018	0.035	0.005	0	0.006	0	0.182	0	0.366	0.048	0.055
0.049	0.027	0.038	0.028	0.012	0.026	0.005	0	0.008	0	0.2	0	0.364	0.048	0.06
0.034	0.022	0.037	0.038	0.004	0.032	0.019	0	0.007	0	0.079	0	0.412	0.048	0.066
0.034	0.05	0.046	0	0.03	0.029	0.035	0	0.008	0	0.06	0	0.398	0.048	0.07
0.041	0.02	0.036	0.028	0.019	0.076	0.032	0	0.006	0	0.154	0	0.422	0.048	0.09
0.041	0.014	0.032	0.025	0.007	0.045	0.036	0	0.009	0	0.219	0	0.428	0.048	0.055
0.036	0.021	0.039	0.025	0.021	0.034	0.005	0	0.007	0	1.33	0	0.366	0.048	0.055
0	0.032	0.032	0.028	0.004	0.021	0.026	0	0.011	0	1.46	0	0.41	0.048	0.055
0.037	0.023	0.032	0	0.039	0.026	0.005	0	0.013	0.021	0.281	0	0.354	0.048	0.114
0.047	0.018	0.033	0	0.016	0.03	0.032	0	0.013	0	0.087	0	0.432	0.048	0.055
0.042	0.026	0.059	0.038	0.02	0.035	0.044	0	0.01	0	1.63	0	0.488	0.048	0.063
0.035	0	0.032	0.021	0.004	0	0.005	0	0.007	0	1.43	0	0.414	0.076	0.055
0.037	0.018	0.033	0.038	0.012	0.029	0.014	0	0.005	0	0.157	0	0.356	0.051	0.055
0.034	0.02	0.042	0.037	0.01	0.045	0.014	0	0.01	0	0.082	0	0.378	0.057	0.071
0.04	0.051	0.032	0.028	0.004	0.024	0.01	0	0.008	0	0.467	0	0.34	0.048	0.055
0.031	0.044	0.037	0.028	0.023	0.034	0.01	0	0.006	0	1.05	0	0.32	0.048	0.055
0	0.011	0.041	0.032	0.004	0.049	0.005	0	0.012	0	0.988	0	0.468	0.048	0.055
0.042	0.028	0.035	0.021	0.015	0.035	0.019	0.11	0.011	0.042	0.341	0	0.356	0.048	0.06
0.049	0.067	0.033	0.032	0.019	0.024	0.005	0.632	0.004	0.04	2.14	0	0.426	0.048	0.063
0.034	0.014	0.036	0	0.004	0.034	0.04	0	0.01	0.021	0.421	0	0.586	0.048	0.055
0.043	0.028	0.043	0.021	0.01	0.023	0.01	0	0.006	0	0.568	0	0.466	0	0.055
0.035	0.015	0.046	0	0.004	0.021	0.005	0	0.006	0	0.674	0	0.432	0.048	0.055
0.044	0.171	0.033	0.026	0.028	0.031	0.005	7.78	0.007	0.084	0.623	0	0.298	0.048	0.055
0.035	0.027	0.033	0.03	0.004	0.021	0.005	0	0.011	0	0.044	0	0.334	0.048	0.07
0.033	0.026	0.043	0	0.007	0.028	0.036	0	0.008	0	0.413	0	0.504	0.056	0.055
0.033	0.033	0.039	0.021	0.015	0.018	0.005	0	0.009	0	0.038	0	0.352	0.048	0.058
0.031	0.014	0.036	0.029	0.012	0.023	0.039	0	0.005	0	0.121	0	0.364	0	0.066
0.035	0.024	0.039	0.037	0.027	0.027	0.01	0	0.011	0	0.025	0	0.264	0	0.055
0.035	0.03	0.043	0.038	0.004	0.03	0.01	0	0.009	0	0.342	0	0.324	0.048	0.055
0.034	0.042	0.04	0.025	0.004	0.043	0.026	0	0.006	0	0.199	0	0.352	0.048	0.057
0.038	0.017	0.033	0.026	0.045	0.04	0.028	0	0.005	0	0.078	0	0.474	0.048	0.055
0	0.019	0.032	0.024	0.004	0.035	0.005	0	0.009	0	0.439	0	0.282	0.048	0.055
0.034	0.024	0.035	0	0.015	0.037	0.019	0	0.008	0	0.072	0	0.336	0.051	0.055
0.038	0.038	0.033	0.04	0.015	0.032	0.01	0	0.008	0	0.1	0	0.454	0.055	0.109
0.035	0.026	0.037	0	0.015	0.041	0.01	0	0.009	0	0.034	0	0.406	0.048	0.088
0.043	0.025	0.034	0.032	0.014	0.031	0.014	0	0.004	0	0.131	0	0.348	0.067	0.06
0.031	0	0.043	0	0.032	0.051	0.028	0.053	0.006	0	1.08	0	0.482	0.048	0.055
0.034	0.013	0.032	0.032	0.019	0.028	0.005	0	0.006	0	0.383	0	0.428	0.048	0.055
0.038	0.015	0.045	0.028	0.004	0.052	0.014	0	0.008	0	0.416	0	0.448	0.054	0.055
0.042	0.018	0.035	0.032	0.027	0.018	0.014	0	0.07	0.021	0.685	0	0.366	0.177	0.331
0.034	0.011	0.032	0.047	0.004	0.03	0.014	0	0.008	0	0.159	0	0.302	0.064	0.076
0.034	0.025	0.032	0	0.01	0.054	0.023	0	0.008	0	0.363	0	0.374	0.048	0.055
0.039	0.028	0.052	0.046	0.015	0.082	0.023	0	0.01	0	0.246	0	0.522	0.051	0.055
0.033	0.043	0.033	0.068	0.05	0.023	0.023	0.037	0.008	0	0.065	0	0.434	0.048	0
0	0.041	0.039	0.032	0.004	0.027	0.014	0.055	0.007	0	0.662	0	0.314	0	0.055
0.034	0.026	0	0.028	0.004	0.018	0.005	0.15	0.012	0	0.06	0	0.44	0.048	0.055
0.031	0.026	0.033	0.032	0.01	0.038	0.044	0	0.007	0	0.262	0	0.354	0.048	0
0	0.014	0.032	0.044	0.007	0.036	0.005	0	0.006	0	0.32	0	0.352	0	0.071
0	0.029	0.037	0.028	0.012	0.02	0.005	0	0.007	0	0.298	0	0.308	0.048	0.055
0.053	0.035	0.037	0.028	0.004	0.026	0.005	0	0.008	0	0.905	0	0.372	0	0.087
0.034	0.019	0.035	0.028	0.004	0.018	0.01	0	0.008	0	0.057	0	0.336	0.065	0.055
0.049	0.016	0.033	0.04	0.015	0.03	0.014	0	0.009	0	0.511	0	0.402	0.056	0.067
0	0.014	0.033	0	0.004	0.018	0.014	0	0.01	0	0.799	0	0.42	0	0.055
0.031	0.011	0.035	0.028	0.004	0.037	0.023	0	0.009	0	0.181	0	0.438	0.048	0.068
0	0.032	0.035	0.042	0.015	0.026	0.022	0	0.008	0	0.673	0	0.392	0.048	0.055
0.052	0.014	0.036	0.025	0.027	0.044	0.014	0	0.006	0	0.607	0	0.452	0.052	0.061
0.031	0.026	0.032	0	0.019	0.021	0.014	0	0.006	0	0.052	0	0.398	0.055	0.055
0.034	0.032	0.032	0.032	0.022	0.044	0.028	0	0.004	0	0.772	0	0.414	0	0.055
0.035	0.013	0.057	0.027	0.022	0.037	0.023	0	0.009	0	0.111	0	0.372	0.048	0.055
0.034	0.014	0.032	0.047	0.007	0.025	0.01	0	0.011	0	0.482	0	0.402	0	0.07
0.044	0.028	0.035	0.021	0.01	0.032	0.005	0.037	0.008	0	0.079	0	0.404	0.048	0.055
0.04	0.014	0.034	0.034	0.023	0.035	0.019	0	0.006	0	0.216	0	0.368	0.048	0.061
0.034	0.015	0.032	0	0.01	0.03	0.035	0	0.009	0	0.306	0	0.326	0.048	0.055
0.034	0.037	0.032	0	0.015	0	0.023	0	0.008	0	0.052	0	0.368	0.048	0.055
0.033	0.025	0.034	0.047	0.007	0.022	0.026	0.207	0.012	0.021	0.123	0	0.354	0.058	0.055
0	0.062	0.032	0	0.01	0	0.041	0.627	0.012	0.021	0.288	0	0.35	0.048	0.055
0	0.014	0.032	0.03	0.015	0.028	0.005	0.07	0.003	0	1.44	0	0.3	0	0
0	0.033	0.033	0.05	0.004	0.033	0.005	0	0.005	0	0.04	0	0.28	0.048	0.055
0	0.014	0.033	0.038	0.004	0.018	0.005	0	0.009	0	0.343	0	0.336	0.048	0.055
0.042	0.028	0.033	0.035	0.013	0.028	0.028	0	0.006	0	0.098	0	0.304	0.048	0.073
0.033	0.058	0.033	0.028	0.03	0.035	0.032	0.202	0.013	0.024	0.645	0	0.486	0.048	0.06
0.034	0.017	0.038	0.053	0.028	0.044	0.023	0	0.01	0	0.227	0	0.464	0.048	0.071
0.035	0.016	0.036	0.044	0.035	0.044	0.005	0	0.005	0	1.11	0	0.44	0.048	0.055
0.034	0.032	0.033	0.038	0.01	0.032	0.028	0	0.009	0	0.359	0	0.414	0.048	0.059
0.043	0	0.048	0.028	0.042	0.036	0.022	0	0.007	0	0.046	0	0.408	0.051	0.061
0.035	0.031	0.041	0.032	0.015	0.028	0.032	0.055	0.012	0.079	0.116	0	0.382	0.048	0.063
0	0.033	0.036	0.025	0.004	0.022	0.01	0	0.005	0	0.449	0	0.304	0	0.055
0.034	0.036	0.033	0.038	0.025	0.02	0.01	0	0.009	0	0.554	0	0.316	0.048	0.055
0.032	0.027	0.049	0.032	0.03	0.021	0.028	0	0.007	0.021	0.102	0	0.428	0.051	0.063
0	0.032	0.032	0.035	0.004	0.028	0.014	0	0.007	0	0.073	0	0.27	0.048	0.055
0.031	0.014	0.039	0.024	0.004	0.018	0.01	0.037	0.007	0	0.067	0	0.334	0	0.055
0	0.033	0.043	0.046	0.004	0.023	0.005	0.045	0.007	0	0.099	0	0.308	0.048	0.055
0.036	0.033	0.04	0.05	0.02	0.038	0.036	0.148	0.01	0.138	0.032	0	0.316	0.048	0.055
0.034	0.029	0.032	0.032	0.004	0.021	0.014	0	0.009	0	0.14	0	0.308	0.048	0.071
0.044	0.028	0.032	0.028	0.004	0	0.026	0	0.012	0	0.829	0	0.346	0	0.084
0.035	0.041	0.032	0.026	0.015	0.021	0.01	0.056	0.012	0	0.072	0	0.326	0.048	0.062
0.031	0.024	0.035	0.039	0.015	0.027	0.023	0	0.01	0	0.048	0	0.37	0.048	0.055
0.034	0.022	0.044	0.028	0.012	0.028	0.014	0	0.007	0	0.103	0	0.332	0.048	0.055
0	0.014	0.043	0.032	0.004	0.033	0.014	0	0.01	0	0.215	0	0.356	0.056	0.058
0.034	0.057	0.04	0.034	0.015	0.042	0.005	0	0.006	0	0.085	0	0.316	0	0.055
0	0.05	0.036	0.103	0.019	0.021	0.019	0	0.021	0.348	0.221	0	0.294	0.056	0.079
0	0.03	0.032	0.053	0.007	0.018	0.01	0	0.01	0	0.534	0	0.348	0.048	0.055
0.032	0.013	0.045	0.035	0.015	0.104	0.005	0.07	0.01	0	0.321	0	0.458	0.048	0.087
0.034	0.046	0.039	0.049	0.015	0.036	0.005	1.28	0.007	0.021	0.455	0	0.362	0.048	0.055
0.041	0.02	0.037	0.028	0.015	0.021	0.028	0.344	0.007	0.021	0.657	0	0.428	0.048	0.071
0.131	0.029	0.033	0.075	0.068	0.021	0.06	0.064	0.014	0.024	0.11	0	0.376	0.048	0.055
0.049	0.018	0.032	0.029	0.02	0.029	0.032	0	0.011	0	0.448	0	0.442	0.048	0.062
0.034	0.017	0.032	0.049	0.015	0.022	0.039	0	0.008	0	0.279	0	0.434	0.054	0.068
0.033	0.011	0.038	0.032	0.037	0.058	0.032	0	0.011	0	0.079	0	0.502	0.048	0.07
0.031	0.044	0.033	0.04	0.004	0.025	0.041	0	0.008	0.04	0.189	0	0.396	0.058	0.055
0	0.014	0.035	0.021	0.007	0.025	0.01	0	0.009	0	0.019	0	0.266	0.048	0.055
0.033	0.024	0.032	0.033	0.022	0.023	0.019	0.448	0.024	0.138	0.064	0	0.348	0.048	0.055
0.035	0.028	0.039	0.053	0.019	0.032	0.005	0	0.009	0	0.84	0	0.356	0.055	0.055
0.033	0.033	0.037	0.032	0.035	0.025	0.026	0	0.007	0	0.599	0	0.374	0.048	0.055
0.035	0.032	0.033	0	0.007	0.025	0.01	0	0.005	0	0.356	0	0.284	0.048	0
0.035	0.029	0.047	0.021	0.004	0.074	0.023	0	0.005	0	1.26	0	0.47	0.048	0
0.034	0.033	0.037	0.029	0.015	0.024	0.035	0	0.009	0	0.273	0	0.386	0.048	0.055
0	0.027	0.035	0.021	0.004	0.025	0.005	0.07	0.005	0	0.084	0	0.258	0.048	0
0.034	0.027	0.049	0.028	0.004	0.02	0.032	0	0.005	0	0.635	0	0.434	0.048	0.055
0.035	0.046	0.032	0.025	0.015	0.025	0.027	0	0.005	0	0.112	0	0.332	0.063	0.061
0	0.013	0.036	0	0.01	0.021	0.01	0	0.006	0	0.843	0	0.356	0.066	0.055
0.035	0.018	0.034	0.028	0.015	0.025	0.023	0	0.009	0	0.753	0	0.384	0.048	0.055
0.034	0.025	0.032	0.028	0.004	0.021	0.005	0	0.007	0	0.027	0	0.296	0.051	0.055
0	0.038	0.05	0.027	0.01	0.021	0.014	0.405	0.01	0.054	0.084	0	0.326	0.048	0
0.036	0.025	0.038	0.035	0.01	0.029	0.005	0.455	0.012	0.021	0.16	0	0.362	0.048	0.058
0	0.019	0.038	0.026	0.004	0.027	0.019	0.425	0.007	0.021	0.1	0	0.28	0	0.055
