H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.036	0.029	0.043	0.032	0.007	0.021	0.005	1.05	0.009	0.068	0.434	0	0.404	0.048	0.055
1.08	0.014	0.032	0.058	0.392	0.02	0.671	1.2	0.196	0.575	0.112	0	0.568	0.07	0.143
0.051	0.075	0.032	0.032	0.027	0.028	0.026	0.376	0.009	0.082	1.89	0	0.462	0.048	0.055
0.053	0.088	0.034	0.025	0.018	0.023	0.01	0.823	0.011	0.048	1.53	0	0.39	0.048	0.068
0.198	0.038	0.036	0.136	0.132	0.036	0.122	0.302	0.038	0.049	0.806	0	0.38	0.058	0.055
0.034	0.018	0.042	0.028	0.022	0.031	0.022	0.18	0.009	0.028	1.47	0	0.426	0.048	0.076
0.39	0.014	0.032	0.057	0.873	0	0.751	0.07	0.241	0.254	0.301	0	0.634	0.056	0.109
0.034	0.037	0.032	0.021	0.028	0.021	0.005	0.274	0.005	0.024	0.965	0	0.464	0.048	0
0	0	0.032	0	0.004	0.021	0.018	0.07	0.006	0	1.11	0	0.384	0	0
0.033	0.037	0.036	0.038	0.027	0.021	0.014	3.37	0.015	0.088	1.14	0	0.41	0.053	0.098
0.04	0.039	0.044	0.028	0.01	0.036	0.02	0.395	0.009	0.024	2.29	0	0.464	0.052	0.055
0.034	0.051	0.032	0.033	0.014	0.025	0.036	0.296	0.012	0.021	0.086	0	0.366	0.048	0.055
0.078	0.092	0.033	0.078	0.064	0.021	0.077	0.413	0.02	0.074	2.14	0	0.4	0.057	0.066
0.061	0.088	0.035	0	0.004	0.023	0.01	0.088	0.007	0.052	0.562	0	0.386	0.048	0.055
0.034	0.042	0.032	0.035	0.014	0	0.014	0.646	0.007	0.088	3.79	0	0.438	0.048	0.055
0.045	0.033	0.034	0.036	0.02	0.032	0.018	0.67	0.017	0.075	0.618	0	0.42	0.048	0.077
0.928	0	0.036	0.028	0.696	0.021	0.981	0.082	0.233	0.662	0.23	2	0.71	0.067	0.065
0.901	0.011	0.032	0.044	0.427	0.022	0.763	0.07	0.107	0.27	0.233	0	0.642	0.048	0.069
0.031	0.047	0.032	0.032	0.016	0	0.014	0.618	0.007	0.021	0.877	0	0.342	0.048	0.084
0.042	0.022	0.032	0.04	0.004	0	0.01	0.077	0.009	0.022	0.962	0	0.412	0.048	0.061
0.035	0.038	0.043	0.028	0.038	0.044	0.014	0.067	0.011	0.021	0.672	0	0.444	0.059	0.073
0.034	0.099	0.032	0.03	0.007	0.021	0.01	0.489	0.008	0.084	1.36	0	0.43	0.057	0.083
0.553	0.022	0.032	0	0.71	0.021	0.701	0.385	0.256	0.356	0.577	4	0.66	0.048	0.077
0.031	0.054	0.049	0.035	0.017	0.02	0.022	0.158	0.01	0.036	0.837	0	0.454	0.048	0.058
0.031	0.024	0.032	0	0.004	0.032	0.005	0.205	0.008	0.035	0.907	0	0.45	0.048	0
0.035	0.028	0.038	0.028	0.036	0.018	0.005	0.087	0.009	0.026	1.16	0	0.456	0.048	0.08
0.031	0.011	0	0.051	0.004	0	0.01	0.222	0.008	0.021	1.34	0	0.432	0	0
0.031	0.076	0.036	0.055	0.022	0.029	0.018	0.683	0.013	0.053	1.31	0	0.382	0.048	0.063
0.095	0.079	0.032	0.15	0.102	0.039	0.073	0.407	0.032	0.051	0.765	1	0.492	0.055	0.071
0.035	0.037	0.04	0.039	0.014	0.032	0.026	1.67	0.017	0.06	1.5	0	0.45	0.051	0.074
0.045	0.024	0.033	0.028	0.02	0.037	0.032	0	0.01	0.043	1.46	0	0.484	0.048	0.055
0.033	0	0.035	0	0.01	0.021	0.022	0	0.004	0	0.254	3	0.728	0	0.055
0.344	0.014	0.033	0.021	0.145	0.021	0.353	0	0.048	0.062	0.18	4	0.786	0.052	0.067
0.398	0.024	0.032	0.029	0.056	0	0.131	0.108	0.03	0.075	1.85	0	0.482	0.053	0.055
0.039	0.064	0.032	0.032	0.007	0.023	0.03	0.418	0.009	0.043	3.68	0	0.51	0.048	0.067
0.04	0.041	0.036	0.035	0.02	0.025	0.018	0.233	0.007	0.038	0.979	0	0.408	0.048	0.055
0.031	0.016	0.032	0	0.004	0.034	0.026	0.498	0.006	0	1.17	0	0.422	0.048	0.055
0.033	0.013	0.032	0.021	0.007	0.031	0.018	0.637	0.005	0.021	1.96	0	0.404	0.048	0.061
0.031	0.043	0.032	0.034	0.01	0.037	0.01	0.624	0.01	0.037	0.284	0	0.32	0.048	0.055
0.035	0.032	0.037	0	0.02	0	0.023	0.84	0.005	0.045	1.69	0	0.47	0.048	0
0.031	0.04	0.047	0.036	0.023	0.033	0.034	0.11	0.011	0.021	0.337	0	0.376	0.048	0.071
0.034	0.011	0.042	0.028	0.03	0.022	0.025	0.147	0.004	0	0.911	0	0.452	0.048	0.055
0.683	0.013	0.035	0.036	0.276	0.023	0.506	0.224	0.197	0.116	0.177	5	0.712	0.048	0.098
0.737	0.015	0.037	0.021	0.306	0.023	0.544	0.224	0.205	0.094	0.205	5	0.704	0.054	0.11
0.035	0.054	0.041	0.042	0.033	0.02	0.014	0.501	0.018	0.05	1.21	0	0.362	0.048	0.055
0.031	0.078	0.034	0.035	0.025	0.021	0.014	0.533	0.008	0.044	0.68	0	0.398	0.048	0.061
0	0.033	0.039	0.025	0.011	0.023	0.005	0.074	0.008	0.021	3	0	0.456	0.048	0.055
0.037	0.061	0.042	0.042	0.045	0.055	0.017	0.648	0.009	0.037	6.41	0	0.432	0.048	0.055
0.033	0.058	0.032	0.027	0.007	0.018	0.022	0.487	0.005	0.023	1.05	0	0.384	0.054	0.055
0.044	0.059	0.032	0	0.004	0.028	0.026	0.65	0.007	0.03	2.19	0	0.512	0.058	0.055
0.034	0.04	0.036	0.044	0.026	0.026	0.022	0.686	0.009	0.056	0.403	0	0.368	0.051	0.059
0.034	0.019	0.042	0.021	0.018	0.031	0.01	0	0.007	0.021	1.91	0	0.358	0.051	0.055
0.041	0.047	0.048	0.039	0.029	0.029	0.026	0.388	0.021	0.06	1.08	0	0.404	0.048	0.06
0.283	0.103	0.043	0.183	0.148	0.023	0.094	0.624	0.025	0.042	0.453	0	0.3	0.048	0.055
0.036	0.127	0.046	0.025	0.004	0.057	0.019	0.623	0.009	0.04	1.27	0	0.416	0.048	0.079
0.038	0.072	0.042	0.026	0.004	0.028	0.022	0.741	0.007	0.025	2.05	0	0.394	0.051	0.066
0	0.056	0.034	0.061	0.029	0.018	0.027	1.77	0.014	0.063	0.921	0	0.52	0.048	0.055
1.45	0.022	0.033	0.042	1.13	0.03	1.31	4.2	0.377	1.82	0.412	1	0.614	0.048	0.142
0.153	0.02	0.04	0.318	0.646	0.039	0.31	0.065	0.037	0.266	0.216	2	0.65	0.048	0.076
0.051	0.114	0.037	0.021	0.03	0.033	0.042	0.647	0.012	0.054	1.31	0	0.498	0.048	0.063
0.2	0.144	0.033	0.2	0.045	0.034	0.041	1.25	0.016	0.087	0.845	0	0.36	0.051	0.074
0.07	0.042	0.041	0.051	0.031	0.021	0.032	0.252	0.015	0.043	1.2	0	0.406	0.059	0.063
0.031	0.091	0.032	0.035	0.014	0.018	0.022	1.26	0.003	0.041	2.23	0	0.408	0.048	0.055
0.044	0.016	0.038	0.049	0.015	0.04	0.028	0.082	0.017	0.064	1.96	1	0.552	0.052	0.089
1.12	0	0.032	0.084	0.036	0.048	0.284	0	0.043	0.053	0.291	1	0.682	0.09	0.113
1.58	0.018	0.051	0.028	1.84	0.048	2.17	2.73	0.24	0.33	0.333	0	0.602	0.063	0.131
0.061	0.076	0.046	0.061	0.074	0.028	0.057	4.14	0.019	0.121	1.34	0	0.57	0.059	0.059
0.031	0.035	0.039	0.021	0.033	0.026	0.028	0.33	0.007	0.022	2.37	0	0.47	0.048	0.063
0.038	0.039	0.034	0.024	0.017	0.027	0.038	0.497	0.01	0.03	2.53	0	0.402	0.054	0.063
0.032	0.046	0.039	0.048	0.02	0.021	0.032	0.214	0.013	0.023	1.76	0	0.414	0.059	0.055
0.045	0.013	0.044	0.112	0.033	0.047	0.041	0.037	0.082	0.023	0.196	0	0.574	0.841	0.739
0.046	0.048	0.038	0.021	0.025	0.058	0.046	0.161	0.011	0	0.204	0	0.53	0.066	0.055
0.036	0.023	0.033	0.04	0.016	0.044	0.022	0.216	0.008	0.021	1.05	0	0.486	0.069	0.069
0.05	0.029	0.034	0.059	0.033	0.018	0.042	0.198	0.014	0.053	0.84	0	0.434	0.054	0.061
0.035	0.035	0.04	0.031	0.023	0.021	0.022	1.14	0.01	0.038	1.29	0	0.392	0.048	0.055
0.033	0.038	0.039	0.038	0.014	0.037	0.024	0.07	0.01	0	4.33	0	0.356	0.063	0.077
0.035	0.042	0.037	0.028	0.004	0.018	0.024	0.551	0.01	0.021	0.823	0	0.382	0.048	0.055
0.031	0.047	0.035	0.037	0.038	0.038	0.06	0.407	0.011	0.032	0.224	0	0.406	0.051	0.059
0.042	0.088	0.037	0.056	0.037	0.054	0.018	0.453	0.019	0.053	0.312	0	0.456	0.06	0.066
0.038	0.078	0.033	0.052	0.036	0.045	0.052	0.081	0.009	0.022	0.354	0	0.48	0.066	0.055
0.042	0.042	0.041	0.038	0.027	0.038	0.044	0.062	0.01	0.043	0.224	0	0.434	0.061	0.055
1.12	0.036	0.035	0.082	0.357	0.032	0.561	3.2	0.083	0.188	1.84	1	0.568	0.055	0.079
0.436	0	0.032	0.032	0.183	0.021	0.205	0.254	0.081	0.022	0.637	3	0.706	0.076	0.068
0.092	0	0.046	0	0.048	0	0.475	1.52	0.239	0.054	0.691	0	0.686	0.048	0.112
0.065	0.042	0.042	0.032	0.028	0.032	0.026	1.12	0.012	0.05	1.52	0	0.452	0.048	0.055
0.186	0.015	0.039	0.055	0.091	0.043	0.148	1.12	0.066	0.031	0.351	2	0.66	0.432	0.471
0	0	0.047	0	0.004	0	0.01	0	0.01	0.021	0.462	0	0.366	0.048	0.064
0	0	0.039	0	0.004	0	0.046	0.852	0.008	0.065	1.99	0	0.394	0.048	0.055
0	0	0.036	0	0.004	0	0.137	0	0.063	0.07	3	0	0.452	0.048	0.092
0	0	0.034	0	0.004	0	0.498	0.375	0.238	0.464	0.706	0	0.694	0	0.069
0	0	0.032	0	0.004	0	0.098	1.06	0.054	0	19	2	0.594	0.048	0.055
0.031	0.011	0.032	0.028	0.024	0.069	0.018	0.147	0.011	0.021	1.56	0	0.528	0.048	0.055
0.031	0.077	0.047	0	0.014	0.033	0.049	0.147	0.011	0.043	0.664	0	0.436	0.048	0.063
1.11	0.013	0.034	0.053	0.783	0.035	1.01	0.407	0.384	0.283	0.174	0	0.594	0.187	0.204
0.042	0.091	0.036	0.03	0.02	0.02	0.024	1.26	0.021	0.04	1.3	0	0.362	0.065	0.093
0	0.027	0.041	0.028	0.025	0.028	0.03	0.901	0.016	0.068	2.26	0	0.472	0.072	0.055
0	0	0.032	0	0.01	0.023	0.022	0.182	0.013	0.081	0.965	0	0.568	0.048	0.055
0.038	0.069	0.032	0.044	0.037	0.022	0.026	0.829	0.01	0.112	0.79	0	0.32	0.048	0.055
1.3	0.021	0.036	0.04	0.617	0.027	0.932	0.443	0.652	0.474	0.31	0	0.54	0.101	0.185
0.073	0.081	0.045	0.047	0.004	0.025	0.041	0.274	0.012	0.099	0.715	0	0.524	0.054	0.092
0.033	0.046	0.042	0.041	0.042	0.027	0.048	0.133	0.022	0.086	0.293	0	0.498	0.058	0.055
0.707	0.044	0.039	0.165	0.198	0.044	0.214	3.2	0.036	0.045	0.647	0	0.41	0.057	0.073
0.681	0.014	0.034	0.038	0.533	0.041	0.675	0.159	0.196	0.284	0.78	1	0.62	0.048	0.088
0.034	0.02	0.039	0.083	0.014	0.018	0.037	0.604	0.025	0.056	0.449	0	0.588	0.048	0.055
0.308	0.033	0.032	0.154	0.124	0.034	0.173	0.588	0.056	0.053	0.334	0	0.57	0.048	0.108
0	0.082	0.033	0.021	0.004	0.026	0.022	0.231	0.009	0.042	1.03	0	0.468	0.048	0.055
0.867	0.024	0.048	0.112	0.161	0.026	0.253	0	0.026	0.032	0.332	2	0.536	0.072	0.07
0.756	0.011	0.032	0.189	0.418	0.03	0.378	0.365	0.083	0.094	0.874	2	0.608	0.08	0.091
0.411	0.014	0.036	0.22	0.246	0.036	0.223	0.153	0.08	0.085	1.2	3	0.558	0.063	0.12
0.096	0.029	0.034	0.32	0.172	0.04	0.091	0.179	0.138	0.061	0.645	1	0.62	0.059	0.201
0.049	0.043	0.077	0.057	0.039	0.033	0.049	0.167	0.024	0.051	0.306	0	0.53	0.058	0.084
0.893	0.019	0.032	0.03	0.574	0.028	0.747	0.521	0.244	0.967	8.1	2	0.494	0.048	0.109
1.26	0.026	0.046	0.068	0.27	0.027	0.485	0.405	0.13	0.068	1.33	2	0.652	0.074	0.189
0.032	0.109	0.034	0.035	0.048	0.026	0.034	1.74	0.019	0.04	1.2	0	0.418	0.054	0.069
0.034	0.112	0.035	0.032	0.01	0.024	0.026	1.24	0.013	0.064	2.73	0	0.486	0.059	0.055
0.04	0.017	0.036	0.071	0.09	0.021	0.048	0.209	0.041	0.103	1.79	0	0.518	0.055	0.066
0.04	0.069	0.05	0.035	0.039	0.03	0.04	0.156	0.015	0.073	1.07	1	0.54	0.048	0.06
0.041	0.043	0.032	0.158	0.108	0.024	0.034	0	0.137	0.033	1.08	0	0.484	0.048	0.065
0.548	0.011	0.032	0.074	0.236	0.034	0.304	0.081	0.117	0.101	0.604	4	0.73	0.054	0.075
0.04	0.041	0.032	0.021	0.012	0.03	0.054	0.388	0.016	0.021	1.51	0	0.5	0.048	0.055
0	0.011	0.032	0.021	0.015	0.023	0.032	0	0.009	0.021	3.48	0	0.462	0.063	0.055
1.14	0.013	0.036	0.06	0.217	0.021	0.489	0.096	0.061	0.045	0.326	0	0.638	0.054	0.073
0.11	0.091	0.04	0.091	0.051	0.021	0.047	7.52	0.012	0.084	2.31	1	0.488	0	0.055
0.034	0.063	0.047	0.057	0.021	0.018	0.01	0.899	0.012	0.036	13.8	0	0.314	0.051	0.055
0.034	0.06	0.046	0.053	0.049	0.025	0.028	0.248	0.012	0.399	1.87	0	0.382	0.048	0.066
0.043	0.107	0.04	0.021	0.02	0.025	0.022	2.03	0.013	0.058	0.453	0	0.458	0.051	0.055
0.052	0.02	0.05	0.093	0.107	0.032	0.068	0.184	0.099	0.062	0.421	1	0.594	1.18	0.834
0.101	0.034	0.035	0.182	0.256	0.029	0.173	0.056	0.037	0.043	0.498	1	0.576	0.249	0.166
0.034	0.032	0.038	0.035	0.023	0.073	0.031	0.037	0.016	0	1.78	0	0.44	0.048	0.063
0.039	0.108	0.032	0.034	0.034	0.027	0.044	11.9	0.024	0.053	1.86	0	0.62	0.048	0.055
0.038	0.023	0.034	0.08	0.034	0.024	0.032	0	0.05	0.041	0.268	0	0.616	0.063	0.088
0.04	0.016	0.041	0.066	0.014	0.096	0.048	0	0.022	0.088	0.484	0	0.618	0.067	0.094
0.034	0.011	0.044	0.021	0.007	0.037	0.036	0	0.01	0	0.486	0	0.636	0.048	0.055
0.685	0	0.032	0	0.305	0.022	0.646	0.114	0.264	0.11	0.952	2	0.732	0.052	0.082
0	0.02	0.043	0.028	0.004	0.033	0.005	0	0.008	0	2.13	0	0.306	0.048	0.055
0.063	0.035	0.036	0.088	0.066	0.024	0.026	0.125	0.017	0.051	0.218	0	0.594	0.048	0.055
1.24	0.015	0.032	0.093	0.26	0.06	0.49	0.084	0.061	0.042	0.283	0	0.648	0.06	0.089
0	0.085	0.038	0.025	0.021	0.022	0.022	1.29	0.014	0.199	0.761	0	0.344	0.048	0.062
0.881	0.011	0.057	0.066	0.217	0.05	0.362	0.574	0.066	0.054	0.32	0	0.618	0.109	0.103
0.033	0.101	0.045	0.047	0.031	0.04	0.018	1.91	0.008	0.062	1.49	0	0.47	0.056	0.055
0.057	0.105	0.042	0.07	0.041	0.034	0.053	0.45	0.008	0.042	1.13	0	0.574	0.048	0.073
0.223	0.014	0.032	0.054	0.193	0.018	0.259	0.228	0.448	29.6	0.319	0	0.474	0.061	0.171
0.703	0	0.032	0.034	0.149	0.026	0.389	0	0.054	0.063	0.385	2	0.742	0.06	0.092
0.072	0.08	0.034	0.039	0.023	0.032	0.021	0.918	0.015	0.075	1.02	0	0.394	0.064	0.064
0.035	0.078	0.037	0.028	0.027	0.038	0.034	0.067	0.011	0.077	0.455	0	0.346	0.062	0.072
0.098	0.085	0.04	0.267	0.193	0.032	0.048	0.421	0.214	0.05	1.03	0	0.448	0.063	0.254
0.049	0.044	0.057	0.152	0.083	0.025	0.032	0.343	0.033	0.05	2.5	0	0.488	0.048	0.055
0.045	0.05	0.034	0.094	0.086	0.022	0.05	0.31	0.023	0.042	1.79	0	0.428	0.048	0.058
0.034	0.102	0.032	0.037	0.03	0.026	0.03	1.13	0.01	0.049	0.481	0	0.432	0.048	0.075
0.044	0.057	0.043	0.053	0.056	0.036	0.028	1.26	0.016	0.055	1.62	0	0.408	0.063	0.062
0.042	0.098	0.045	0.045	0.032	0.026	0.03	0.378	0.007	0.054	1.15	0	0.362	0.061	0.061
0.034	0.083	0.033	0.038	0.024	0.039	0.01	0.989	0.008	0.025	1.58	0	0.424	0.048	0.065
0.033	0.111	0.035	0.025	0.004	0.018	0.03	0.703	0.009	0.036	0.678	0	0.328	0.048	0.055
0.076	0.18	0.033	0.138	0.058	0.03	0.018	1.82	0.014	0.056	1.66	0	0.43	0.06	0.07
0.034	0.055	0.034	0.034	0.014	0.046	0.038	0.506	0.011	0.021	0.109	0	0.378	0.048	0.06
0.048	0.038	0.033	0.044	0.02	0.031	0.014	0.484	0.012	0	0.116	0	0.272	0.048	0.071
0.034	0.041	0.041	0.05	0.02	0.018	0.044	0.311	0.008	0.021	1.3	0	0.424	0.048	0.055
1.45	0.036	0.034	0.04	0.932	0.03	1.06	0.378	0.392	0.241	0.158	0	0.584	0.057	0.1
0.034	0.037	0.035	0.049	0.017	0.021	0.014	0.498	0.01	0.021	2.32	0	0.414	0.048	0.055
0.034	0.051	0.039	0.028	0.004	0.039	0.022	0.126	0.006	0.021	1.81	0	0.434	0	0.055
0.05	0.184	0.047	0.039	0.023	0.026	0.03	1.88	0.01	0.051	1.91	0	0.348	0.058	0.055
0.154	0.014	0.032	0.032	0.015	0.021	0.152	0	0.041	0.289	0.434	1	0.716	0.048	0.061
0.053	0.255	0.035	0.056	0.026	0.03	0.02	23.8	0.01	0.082	1.78	0	0.402	0.059	0.067
0.031	0.074	0.033	0.021	0.022	0.028	0.034	0.464	0.01	0.029	1.57	0	0.462	0.054	0.055
0.033	0.017	0.038	0.052	0.014	0.031	0.018	0.11	0.008	0.03	1.16	0	0.44	0.048	0.055
0.033	0.042	0.032	0.032	0.017	0.047	0.005	0.046	0.008	0.021	0.863	0	0.382	0.063	0.08
0.05	0.052	0.032	0.035	0.024	0.036	0.018	0.072	0.008	0.042	0.945	0	0.464	0.079	0.063
0.031	0.043	0.036	0.039	0.017	0.024	0.014	0.061	0.008	0.04	0.175	0	0.326	0.052	0.08
0.033	0.073	0.036	0.039	0.042	0.03	0.014	1.16	0.006	0.055	2.05	0	0.35	0.048	0.055
0.035	0.039	0.037	0.064	0.023	0.021	0.022	0.495	0.008	0.075	2.49	0	0.45	0.048	0.055
0.044	0.029	0.043	0.039	0.03	0.03	0.01	0	0.012	0	2.44	0	0.382	0.054	0.077
0.072	0.025	0.034	0.053	0.013	0.026	0.038	0.361	0.009	0.021	1.04	0	0.422	0.048	0.055
0.034	0.037	0.047	0.044	0.01	0.028	0.02	0.321	0.008	0.021	2.28	0	0.444	0.048	0
0.058	0.088	0.035	0.035	0.014	0.023	0.019	0.076	0.009	0.034	1.75	0	0.394	0.048	0.055
0.035	0.042	0.032	0.03	0.011	0.021	0.01	1.25	0.01	0.027	2.16	0	0.498	0.048	0.055
0	0.08	0.041	0.034	0.014	0.028	0.032	0.712	0.016	0.043	2.2	0	0.466	0.048	0.055
0.055	0.015	0.042	0.034	0.029	0.044	0.04	0	0.014	0.021	0.471	1	0.598	0.064	0.055
0.034	0.096	0.042	0.046	0.017	0.026	0.03	1.35	0.011	0.021	0.877	0	0.474	0.048	0.055
0.035	0.036	0.043	0.031	0.004	0.028	0.018	1.03	0.007	0.03	0.891	0	0.46	0.055	0.055
0.048	0.148	0.033	0.041	0.034	0.052	0.033	0.756	0.014	0.022	0.414	0	0.494	0.05	0.085
0.04	0.035	0.039	0.095	0.034	0.032	0.051	0	0.03	0.035	0.332	0	0.436	0.05	0.071
0.045	0.028	0.041	0.111	0.053	0.051	0.036	0	0.025	0.021	2.03	3	0.554	0.059	0.055
0	0.038	0.039	0.04	0.06	0.023	0.026	0.569	0.007	0.021	0.707	0	0.426	0	0.061
0.041	0.049	0.032	0.051	0.012	0.026	0.018	0.143	0.006	0.036	1.8	0	0.412	0.078	0
0.034	0.09	0.039	0.052	0.02	0.027	0.005	0.807	0.008	0.038	2.5	0	0.336	0.048	0.055
0.036	0.063	0.033	0.021	0.028	0.023	0.024	0.884	0.009	0.08	1.73	0	0.406	0.056	0.055
0	0.039	0.083	0.026	0.004	0.018	0.014	1.78	0.009	0.043	1.73	0	0.442	0.076	0.055
0.034	0.097	0.039	0.044	0.004	0.025	0.02	2.48	0.018	0.043	0.827	0	0.302	0.048	0.061
0	0.043	0.032	0.034	0.004	0.023	0.03	0	0.009	0.033	1.01	0	0.374	0.048	0.055
0.034	0.198	0.041	0.032	0.02	0.025	0.018	1.28	0.009	0.032	0.809	0	0.322	0.048	0.055
0.66	0.016	0.039	0.032	0.695	0.02	0.635	0.045	0.572	0.978	0.407	4	0.652	0.067	0.115
0.036	0.022	0.034	0.043	0.024	0.043	0.042	0.054	0.011	0.021	0.054	0	0.418	0.052	0.055
0.04	0.054	0.039	0.028	0.027	0.025	0.01	0.28	0.013	0.038	0.512	0	0.376	0.048	0.062
0.052	0.026	0.047	0.171	0.075	0.032	0.028	0.07	0.023	0.021	1.98	0	0.39	0.056	0.055
0.034	0.084	0.032	0.044	0.04	0.022	0.018	0.812	0.015	0.068	1.17	0	0.294	0	0.059
0.033	0.126	0.038	0.06	0.02	0.023	0.032	2.6	0.02	0.049	0.98	0	0.42	0.048	0.1
0.059	0.014	0.033	0.044	0.011	0.026	0.022	0.05	0.015	0.021	1.67	0	0.48	0.057	0.058
0.042	0.077	0.032	0.032	0.004	0.036	0.01	1.79	0.005	0.021	2.84	0	0.314	0.048	0.13
0.129	0.041	0.037	0.204	0.249	0.018	0.137	0.853	0.026	0.095	1.81	0	0.46	0.058	0.055
0.374	0.014	0.037	0.283	0.617	0.035	0.489	0.037	0.031	0.062	0.488	0	0.536	0.051	0.081
0.044	0.022	0.043	0.043	0.043	0.023	0.032	0.063	0.026	0.021	0.904	0	0.432	0.077	0.069
0.056	0.011	0.034	0.028	0.016	0.055	0.026	0	0.015	0.022	0.339	0	0.602	0.05	0.065
0.033	0.028	0.032	0.025	0.023	0.05	0.014	0	0.005	0.021	2.29	0	0.436	0.048	0.055
0.034	0.032	0.041	0.032	0.01	0.023	0.025	0	0.011	0.021	1.33	0	0.442	0	0
0.033	0.021	0.047	0.028	0.02	0.042	0.005	0	0.019	0.021	3.7	0	0.394	0.048	0
0.04	0.082	0.041	0.032	0.011	0.022	0.022	0.226	0.011	0.021	0.673	3	0.57	0.092	0.063
0.168	0.055	0.042	0.198	0.059	0.042	0.101	0.422	0.016	0.088	0.272	0	0.4	0.058	0.076
0.176	0.032	0.038	0.322	0.353	0.03	0.276	0.126	0.099	0.108	1.49	0	0.516	0.067	0.151
1.54	0.029	0.044	0.063	0.271	0.026	0.433	1.52	0.091	0.082	0.537	1	0.53	0.062	0.155
0.043	0.131	0.038	0.058	0.057	0.024	0.043	1.4	0.04	0.061	0.81	0	0.508	1.07	1.21
0.135	0.042	0.042	0.217	0.2	0.029	0.097	0.222	0.036	0.04	0.935	0	0.582	0.076	0.091
0.041	0.053	0.05	0.067	0.065	0.032	0.065	0.194	0.024	0.058	0.757	0	0.628	0.048	0.069
0.471	0.018	0.033	0.304	1.79	0.03	0.649	0.179	0.644	0.199	0.454	0	0.602	0.048	0.186
0.036	0.056	0.042	0.056	0.052	0.034	0.048	0.181	0.022	0.024	0.467	0	0.606	0.048	0.076
0.044	0.043	0.036	0.03	0.01	0.03	0.03	0.24	0.01	0.048	0.336	0	0.636	0	0.055
0.084	0.037	0.034	0.177	0.084	0.028	0.092	0.357	0.03	0.044	0.254	0	0.488	0.073	0.116
0.034	0.032	0.041	0.038	0.039	0.021	0.038	0.369	0.022	0.047	0.41	2	0.616	0.111	0.14
0.034	0.068	0.042	0.025	0.063	0.033	0.034	0.401	0.011	0.073	0.674	0	0.592	0.053	0.059
0.034	0.052	0.037	0.03	0.036	0.025	0.044	0.359	0.025	0.037	0.766	0	0.558	0.508	0.325
1.37	0.02	0.033	0.05	0.499	0.029	0.857	0.076	0.16	0.202	0.229	0	0.678	0.078	0.155
0.034	0.099	0.041	0.068	0.076	0.037	0.069	0.458	0.04	0.04	0.459	0	0.586	0.552	0.129
0.049	0.014	0.042	0.04	0.035	0.075	0.01	0	0.012	0	0.151	0	0.554	0.056	0.087
0.034	0.079	0.037	0.032	0.024	0.026	0.01	0.112	0.012	0.088	0.366	0	0.372	0.063	0.069
0.084	0.022	0.034	0.084	0.06	0.031	0.08	0.07	0.124	0.059	0.306	0	0.464	0.984	0.387
0.101	0.011	0.032	0.036	0.01	0.026	0.052	0.107	0.04	0.025	1.53	4	0.684	0.527	0.38
0.056	0.014	0.039	0.096	0.057	0.033	0.04	0.101	0.032	0.047	0.527	0	0.61	0.048	0.065
0.056	0	0.032	0.042	0.029	0.032	0.036	0	0.022	0.051	0.621	6	0.642	0.052	0.055
0.05	0	0.032	0.053	0.032	0.031	0.028	0	0.019	0.044	0.654	2	0.59	0.048	0.055
0.035	0.016	0.032	0.032	0.019	0.029	0.038	0	0.009	0.045	0.78	2	0.61	0.048	0
0.043	0.053	0.05	0.043	0.023	0.044	0.052	0.061	0.016	0.072	0.55	0	0.518	0.051	0.055
0.169	0	0.032	0.062	0.066	0	0.112	0	0.046	0.073	0.842	2	0.724	0	0.06
0.302	0.037	0.035	0.046	0.17	0.023	0.424	0	0.066	0.049	0.331	4	0.73	0.056	0.179
0.031	0.046	0.036	0.032	0.008	0.043	0.005	8.35	0.012	0.085	2.46	0	0.428	0.048	0.055
0.037	0.027	0.037	0.028	0.004	0.041	0.022	0.106	0.011	0.066	0.141	1	0.53	0.048	0.064
0.038	0.022	0.033	0.028	0.034	0.027	0.05	0.123	0.015	0.021	0.136	1	0.568	0.051	0.06
0.041	0.032	0.037	0.148	0.03	0.026	0.075	0.146	0.015	0.054	0.18	1	0.568	0.068	0.058
0.034	0.032	0.032	0.041	0.014	0.026	0.032	0.07	0.007	0.023	2.55	0	0.452	0.048	0.055
0.087	0.026	0.033	0.254	0.147	0.028	0.086	0.068	0.031	0.024	1.16	0	0.504	0.059	0.067
0.79	0.024	0.038	0.064	0.581	0.036	0.645	0.087	0.387	0.635	0.157	0	0.592	0.051	0.077
0.391	0	0.032	0.032	0.082	0.041	0.258	0	0.059	0.159	0.268	2	0.678	0.052	0.055
0.928	0.032	0.032	0.038	1.7	0.039	1.52	0.474	0.408	0.707	0.342	0	0.596	0.053	0.13
0.043	0	0.032	0	0.02	0.018	0.074	0.113	0.019	0.038	0.401	2	0.8	0.077	0.06
0.061	0.024	0.039	0.215	0.105	0.023	0.1	0	0.055	0.021	0.198	0	0.598	0.048	0.085
0.31	0.026	0.037	0.21	0.539	0.03	0.309	0.235	0.388	0.085	0.282	0	0.61	0.053	0.154
