H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.163	0.03	0.067	0.134	0.071	0.101	0.038	0.028	0.038	0
0.044	0.046	0.052	0.044	0.086	0.3	0.105	0.024	0.035	0.0152
0.089	0.042	0.063	0.168	0.109	0	0.043	0.534	0.032	0.0308
0.085	0.03	0.063	0.038	0.078	0	0.061	0.068	0.034	0
0.096	0.042	0.076	0.038	0.084	0.128	0.085	0.012	0.109	0.0174
0.459	0.04	0.05	0.044	0.071	0	0.065	0.002	0.033	0
0.049	0.03	0.048	0	0.134	0.102	0.115	0.017	0.035	0
0.031	0.033	0.057	0.047	0.12	0	0.028	0.002	0.032	0.012
0.105	0.041	0.061	0.038	0.104	0.168	0.042	0.002	0.032	0.0153
0.076	0.036	0.048	0.038	0.096	0	0.035	0.006	0.032	0
0.059	0.036	0.058	0.038	0.139	0	0.094	0.114	0.032	0
0.289	0.043	0.079	0	0.079	0	0.053	0.013	0.032	0
0	0.032	0.068	0.038	0	0	0.03	0.004	0.036	0
0.078	0.03	0.048	0.038	0.071	0.093	0.018	0.004	0.032	0
0.022	0.036	0.048	0	0.096	0	0.018	0.054	0.033	0.0258
0.278	0.034	0.048	0.038	0.102	0	0.065	0.003	0.032	0
0.072	0.03	0.058	0.038	0.123	0.072	0.088	0.013	0.059	0
0.022	0.03	0.097	0.066	0.075	0	0.059	0.018	0.045	0
0.265	0.052	0.054	0.049	0.132	0.066	0.096	0.006	0.036	0
0.166	0.03	0.05	0.038	0.111	0.216	0.051	0.062	0.037	0
0.022	0.035	0.052	0.098	0.071	0.063	0.09	0.002	0.037	0.0105
0.022	0.03	0.048	0	0.071	0	0.018	0.002	0.032	0
0.022	0.033	0	0.038	0.084	0	0.038	0.002	0.032	0
0.022	0.055	0.068	0.038	0.119	0.146	0.055	0	0.032	0
0	0.047	0.054	0	0.071	0	0.034	0.011	0.033	0
0	0.04	0.048	0.097	0	0.063	0	0.036	0.032	0
0	0.03	0.072	0.059	0	0	0	0.006	0.033	0
0	0.045	0.076	0.038	0	0	0.018	0	0.033	0.0105
0	0.037	0.048	0	0	0.072	0	0.024	0.036	0
0.022	0.036	0.048	0.038	0	0.789	0.052	0	0.032	0
0.105	0.03	0.06	0.049	0.096	0.063	0.045	0	0.034	0
0	0.04	0.053	0.038	0	0.19	0	0	0.036	0.0124
0.022	0.039	0.058	0.038	0.071	0	0.068	0.002	0.032	0
0.022	0.043	0.058	0	0	0.337	0.056	0.002	0.032	0
0.022	0.038	0.063	0.056	0.116	0	0.067	0.161	0.032	0.0529
0.022	0.034	0.048	0.057	0.163	0	0.068	0.872	0.032	0.0845
0	0.056	0.063	0.052	0	0.063	0	0.002	0.032	0
0.022	0.038	0.052	0.092	0.104	0	0	0.003	0.032	0
0	0.035	0.048	0.038	0	0	0	0	0.032	0
0	0.033	0.076	0.058	0	0	0.018	0.024	0.032	0
0.09	0.033	0.054	0.049	0.088	0.189	0.06	0.002	0.033	0
0.048	0.034	0.073	0.087	0.071	0.106	0.034	0.015	0.032	0
0.093	0.043	0.048	0.103	0.071	0.076	0.094	0.015	0.049	0
0.093	0.044	0.05	0.064	0.083	0.59	0.129	0.024	0.042	0
0.022	0.03	0.06	0.05	0.079	0.167	0.047	0.009	0.047	0.0244
0.111	0.038	0.059	0.07	0.084	0.067	0.095	0.017	0.034	0.0153
0.122	0.072	0.065	0.056	0.113	0.192	0.139	0.105	0.05	0.0459
0.222	0.033	0.065	0.05	0.071	0.063	0.058	0.042	0.039	0
0.104	0.047	0.064	0.038	0.112	0	0.088	0.047	0.039	0.0156
0.342	0.045	0.048	0.409	0.559	0.201	0.076	0.05	0.229	0.0224
0.105	0.088	0.072	0	0.084	0.232	0.073	0.029	0.032	0
0.022	0.046	0.048	0.059	0.071	0	0.018	0.004	0.047	0
0	0.036	0.058	0.066	0	0.072	0	0.013	0.044	0.0158
0	0.041	0.052	0.038	0.073	0.08	0.072	0.004	0.032	0
0.307	0.034	0.051	0.038	0.078	0	0.044	0.006	0.032	0.0436
0.173	0.038	0.096	0.098	0.433	0.199	0.123	0.006	0.133	0.0307
0.022	0.044	0.048	0.038	0.09	0	0.056	1.32	0.032	0.0541
0.373	0.044	0.092	0.189	0.098	0.063	0.108	0.009	0.091	0
0	0.03	0.048	0.038	0	0	0.018	0.011	0.033	0
0.084	0.03	0.051	0.052	0.071	0.177	0.07	0.018	0.034	0
0.044	0.039	0.055	0.038	0.074	0	0.05	0	0.032	0
0.078	0.034	0.056	0	0	0.063	0.018	0.002	0.032	0
0.022	0.03	0.05	0.06	0.1	0	0.043	0.009	0.032	0
0	0.039	0.052	0.047	0	0	0.018	0.011	0.038	0
0.022	0.039	0.048	0.038	0	0.186	0.018	0.224	0.037	0
0.655	0.043	0.048	0.376	0.098	0.144	0.139	0.637	0.101	0.0569
0.022	0.071	0.048	0.038	0	0	0.044	0	0.032	0
0	0.03	0.048	0.038	0.084	0.123	0.033	0.017	0.034	0
0	0.03	0.048	0.054	0.11	0	0.073	0.004	0.034	0
0.214	0.034	0.055	0.038	0.078	0	0.078	0.005	0.032	0
0.102	0.03	0.048	0.058	0.075	0.293	0.141	0.004	0.059	0
0	0.058	0.068	0.038	0	0	0.087	0.044	0.032	0
0.022	0.06	0.048	0.038	0.071	0.067	0.068	0.006	0.032	0
0.136	0.03	0.048	0.058	0.252	0.083	0.124	0.418	0.045	0.0198
0	0.052	0.058	0.038	0	0	0.082	0.007	0.034	0
0	0.03	0.052	0.038	0	0.063	0.043	0.004	0.035	0
0	0.038	0.064	0.038	0.152	0.063	0.045	0.003	0.033	0
0	0.035	0.065	0.038	0	0.063	0	0.04	0.032	0
0.022	0.04	0.061	0.066	0.075	0.164	0.035	0.002	0.036	0
0.219	0.03	0.048	0	0	0	0.072	0	0.036	0
0.193	0.038	0.048	0.038	0.096	0.27	0.038	0	0.032	0
0.022	0.04	0.068	0.045	0.096	0	0.018	0.322	0.032	0.0295
0.276	0.039	0.079	0.06	0.075	0.187	0.074	0.024	0.037	0.0157
2.31	0.037	0.048	0.74	0.922	0.55	0.248	0.048	0.946	0.0704
0.078	0.044	0.06	0.038	0.075	0	0.056	0	0.039	0
0.883	0.041	0.059	0.346	0.387	0.142	0.117	0.163	0.097	0.0691
0.073	0.047	0.048	0.038	0.104	0.206	0.029	0	0.042	0
0.077	0.04	0.062	0.076	0.078	0.098	0.081	0.013	0.04	0
0.022	0.055	0.048	0.047	0.118	0	0.082	0.013	0.035	0
0.044	0.033	0.068	0.038	0.144	0	0.039	0.004	0.032	0
0.188	0.03	0.054	0.056	0.077	0.189	0.03	0.004	0.051	0
0.022	0.036	0.067	0.068	0	0	0.038	0.002	0.035	0
0.029	0.036	0.068	0.038	0.071	0.076	0.082	0.002	0.042	0
0.022	0.037	0.054	0.044	0.076	0.063	0.03	0.002	0.032	0
0.147	0.038	0.05	0.038	0.071	0.063	0.018	0.006	0.032	0
0.073	0.049	0.048	0.038	0.071	0.177	0.03	0.036	0.037	0
0	0.049	0.068	0.038	0	0.063	0	0.004	0.032	0
0	0.044	0.048	0.038	0.071	0	0	0.002	0.032	0
0.17	0.043	0.1	0.038	0.091	0.084	0.018	0.031	0.032	0
0.601	0.03	0.051	0.544	0.197	0.164	0.158	0.825	0.112	0.0459
0.364	0.038	0	0.163	0.08	0.086	0.118	0.636	0.057	0.0238
0.022	0.038	0.055	0.059	0.071	0	0.037	0.002	0.033	0
0.033	0.053	0.048	0.038	0.073	0	0.083	0	0.032	0
0.185	0.039	0.082	0.141	0.075	0	0.099	0.031	0.051	0.0627
0.037	0.03	0.048	0.052	0.071	0	0.102	0.043	0.07	0.0289
0.022	0.044	0.048	0.038	0.084	0	0.049	0.167	0.038	0.0139
0.188	0.034	0.067	0	0.077	0	0.032	0.004	0.037	0
0.033	0.03	0.065	0.038	0.071	0	0.084	0.002	0.037	0
0.111	0.03	0.048	0.038	0.116	0	0.031	0	0.034	0
0.348	0.042	0.063	0.059	0.071	0.08	0.048	0	0.032	0
0	0.039	0.055	0	0	0	0.018	0.031	0.032	0
0.123	0.049	0.06	0.038	0	0	0.06	0.004	0.032	0
0.06	0.03	0.054	0.038	0.084	0.076	0.047	0.004	0.038	0
0.325	0.033	0.073	0.348	0.196	0.075	0.144	0.046	0.104	0.0162
0.731	0.046	0.056	0.551	0.119	0.157	0.168	0.044	0.266	0.258
0	0.074	0.055	0.038	0.083	0	0.079	0.017	0.035	0
0.199	0.03	0.048	0.08	0.074	0.239	0.157	0.086	0.037	0.0333
0	0.03	0.048	0	0	0.186	0.018	0.002	0.033	0
0	0.047	0.063	0.12	0	0.098	0.018	0.006	0	0
0.09	0.047	0.048	0.038	0	0	0.018	0.02	0.032	0
0	0.037	0.068	0.102	0.071	0	0.018	0.033	0.033	0
0.022	0.042	0.048	0.038	0.071	0.077	0.047	0.033	0.032	0
0.073	0.03	0.054	0.066	0.073	0.063	0.032	0.019	0.033	0.0131
0.037	0.041	0.048	0.066	0.099	0.236	0.082	0.147	0.034	0.0516
0.022	0.03	0.048	0.12	0.071	0	0.058	0.006	0.032	0
0	0.034	0.063	0.038	0.071	0	0.018	0.006	0.036	0
0.312	0.034	0.054	0.049	0.088	0.506	0.03	0.006	0.033	0
0.022	0.035	0.052	0.052	0	0	0.061	0.002	0.032	0
0.044	0.032	0.048	0	0.071	0	0.018	0.578	0.033	0.0578
0.022	0.033	0.06	0.08	0.071	0.063	0.069	0.013	0.032	0
0	0.039	0.048	0.12	0.071	0.063	0	0.06	0.039	0
0	0.038	0.05	0.103	0	0	0	0.009	0.035	0
0.022	0.059	0.061	0	0.096	0.224	0.088	0.015	0.041	0.0162
0.152	0.03	0.054	0.066	0.131	0	0.018	0.046	0.033	0
0.429	0.036	0.048	0.038	0.085	0	0.039	0.132	0.04	0.0574
0.073	0.051	0.048	0.038	0.164	0	0.091	0.155	0.032	0.0474
0.211	0.03	0.058	0.038	0.075	0	0.051	0.002	0.032	0
0.022	0.03	0.048	0.038	0	0.076	0.048	0.011	0.032	0
0	0.064	0.048	0	0.144	0.086	0.018	0.029	0.032	0
0.488	0.047	0.048	0.038	0.071	0.178	0.018	0.002	0.032	0
0.022	0.03	0.055	0.038	0.096	0.063	0.038	0.002	0.035	0
0.12	0.034	0.065	0.059	0.103	0.08	0.044	0.002	0.036	0
0.188	0.032	0.048	0.056	0.071	0	0.052	0.019	0.033	0
0.022	0.042	0.048	0.038	0.073	0.063	0.018	0.027	0.045	0.0163
0	0.04	0.06	0.06	0.071	0	0.018	0.006	0.032	0
0	0.03	0.063	0.038	0.096	0.45	0.045	0.06	0.032	0
0	0.033	0.066	0.038	0	0.082	0	0.002	0.039	0
0.033	0.032	0.057	0.052	0	0	0.096	0.002	0.032	0
0	0.034	0.065	0.038	0	0	0.018	0.046	0.032	0
0	0.03	0.048	0.038	0	0	0	0.009	0.032	0
0.188	0.035	0.048	0.038	0	0	0.048	0.048	0.032	0.016
0.199	0.036	0.048	0.038	0.103	0.063	0.025	0.06	0.032	0
0.022	0.038	0.062	0.038	0.136	0.144	0.038	0.196	0.038	0
0.152	0.036	0.079	0.038	0.088	0.063	0.036	0.004	0.034	0
0.15	0.039	0.048	0.049	0.071	0.14	0.074	0	0.046	0
0	0.038	0.048	0.059	0.106	0.24	0.049	0.392	0.036	0.0471
0	0.03	0.069	0.038	0	0	0	0.184	0	0
0.022	0.042	0.048	0.057	0.071	0.063	0.018	0.188	0.032	0
0	0.062	0.048	0.048	0	0.063	0	0.002	0.041	0
0	0.036	0.048	0.066	0	0.063	0	0.027	0.032	0
0.444	0.037	0.062	0.536	0.227	0.304	0.056	0.041	0.411	0.0907
0	0.03	0.048	0.08	0.088	0	0.068	0.002	0.037	0
0	0.043	0.061	0.038	0.071	0	0.018	0	0.032	0
0.022	0.047	0.062	0.055	0.102	0	0.046	0	0.032	0
0.734	0.03	0.07	0.372	0.073	0.212	0.116	0.022	0.099	0.0389
0.022	0.034	0.048	0.038	0.084	0	0.046	0.023	0.032	0.0609
0.146	0.033	0.073	0.099	0.135	0.092	0.126	0.031	0.032	0.0131
0.022	0.062	0.054	0.056	0.088	0.063	0.018	0.004	0.04	0.0206
0	0.047	0.074	0.066	0.071	2	0.018	0	0.032	0
0.022	0.04	0.061	0.038	0.265	0	0.073	0	0.038	0
0.022	0.036	0.055	0.038	0.084	0	0.018	0	0.032	0
0.44	0.03	0.076	0.29	0.217	0.138	0.117	0.002	0.099	0.0336
0.022	0.041	0.048	0.038	0	0.08	0.018	0	0.032	0
0.1	0.046	0.048	0.038	0.176	0.144	0.038	0.235	0.032	0.0596
0.201	0.043	0.051	0.063	0.119	0.258	0.109	0.177	0.034	0.0316
0.123	0.045	0.048	0.059	0.071	0.363	0	0.011	0.033	0
0.043	0.043	0.048	0.038	0.071	0	0.025	0	0.034	0
0.881	0.035	0.057	0.038	0	0.164	0.044	0.009	0.035	0
0.022	0.045	0.058	0.038	0	0.334	0	0.009	0.032	0
0.111	0.03	0.065	0.059	0.071	0.072	0.057	0.02	0.048	0
0.218	0.038	0.048	0.07	0.118	0.106	0.069	0.74	0.034	0.129
0.272	0.034	0.064	0.09	0.122	0.142	0.187	0.022	0.057	0.012
0.387	0.03	0.056	0.229	0.072	0	0.078	0.034	0.299	0.0176
0.027	0.055	0.076	0.069	0.123	0.35	0.121	0.05	0.036	0
0.105	0.035	0.075	0.059	0.099	0	0.073	0.154	0.032	0.0152
0.046	0.047	0.048	0.038	0.084	0	0.033	0.155	0.045	0.0153
0.022	0.037	0.08	0.087	0.071	0.106	0.048	0.476	0.038	0
0.178	0.042	0.066	0.058	0.074	0.188	0.138	0.05	0.072	0
0.098	0.033	0.068	0.038	0.071	0.668	0.086	0	0.034	0
0.064	0.04	0.058	0.093	0.083	0.067	0.047	0	0.032	0
0.07	0.035	0.051	0.093	0.074	0.374	0.075	0.002	0.032	0
0.198	0.042	0.074	0.038	0.145	0.672	0.207	0.013	0.07	0.0784
0.093	0.035	0.054	0.049	0.255	0	0.09	0.688	0.032	0.0334
0.037	0.032	0.048	0.12	0.109	0.212	0.082	0.011	0.032	0
0.074	0.048	0.082	0.038	0.073	0	0.068	0.013	0.032	0
0.033	0.033	0.048	0.071	0.08	0	0.061	0.006	0.036	0
0.03	0.034	0.048	0.038	0.095	0	0.028	0.004	0.032	0
0.073	0.034	0.062	0.047	0.085	0.063	0.075	0.002	0.036	0
0	0.052	0.068	0.073	0.095	0	0.018	0	0.032	0
0.022	0.034	0.048	0.038	0.071	0.126	0.05	0.002	0.032	0
0.106	0.03	0.06	0.078	0.086	0	0.048	0.002	0.032	0
0.09	0.036	0.048	0	0.084	0	0.018	0.002	0.032	0
0.183	0.03	0.075	0.052	0.071	0	0.076	0.009	0.036	0
0.089	0.046	0.058	0.038	0.071	0	0.032	0.009	0.032	0
0	0.048	0.062	0	0.08	0	0.018	0.042	0.032	0
0	0.04	0.048	0.038	0	0	0.036	0.011	0	0
0.591	0.047	0.061	0.43	0.275	0.235	0.12	0.033	0.1	0.0253
0	0.043	0	0.038	0	0	0.018	0.004	0.035	0
0	0.033	0.052	0.038	0	0	0	0.036	0.032	0
0	0.03	0.054	0.038	0	0.508	0.018	0.027	0.035	0
0	0.037	0.059	0.038	0	0	0.018	0.019	0.032	0
0.128	0.042	0.048	0.059	0.11	0.078	0.086	0.017	0.034	0
0.022	0.035	0.048	0.076	0.083	0.089	0.061	0.011	0.034	0.0119
0.037	0.064	0.065	0.14	0.152	0.149	0.018	0.076	0.043	0.0432
0.022	0.032	0.048	0.038	0.071	0.063	0.047	0.002	0.032	0
0.022	0.03	0	0.038	0.17	0	0.018	0.062	0.032	0
0.022	0.037	0.071	0.085	0.071	0	0.051	0.036	0.032	0
0.076	0.03	0.054	0.054	0.078	0	0.066	0.09	0.038	0
0.022	0.035	0.068	0.038	0.087	0.069	0.08	0.011	0.033	0
0.152	0.062	0.048	0.071	0.083	0.299	0.051	0.015	0.039	0
0.022	0.042	0.05	0.038	0	0.123	0.018	0	0.032	0
0.022	0.043	0.058	0.038	0	0.506	0.05	0.004	0.032	0.0085
0.022	0.03	0.048	0.038	0.079	0.063	0.038	0	0.032	0
0.022	0.032	0.061	0.038	0.071	0	0.038	0.002	0.035	0
0.132	0.047	0.048	0.054	0.071	0	0.032	0.084	0.035	0.0153
0.066	0.054	0.063	0.076	0.084	0.253	0.053	0.026	0.032	0.0152
0	0.041	0.048	0.052	0.714	0.124	0.018	0	0.032	0
0.022	0.041	0	0.038	0	0	0.018	0.009	0.037	0
0.123	0.048	0.048	0.044	0.096	0	0.018	0.002	0.032	0
0.022	0.042	0.057	0.038	0.071	0	0.044	0.004	0.032	0
0.022	0.03	0.058	0.038	0.071	0.148	0.05	0.108	0.032	0.0285
0	0.035	0.048	0.052	0	0	0.067	0.065	0.042	0.0152
0.022	0.041	0.055	0.05	0	1.49	0.094	0.009	0.04	0.0134
0.13	0.035	0.053	0.045	0.079	0.114	0.064	0.003	0.047	0.0153
0.13	0.03	0.048	0.052	0.099	0.11	0.024	0.015	0.032	0
0.022	0.064	0.076	0.08	0.08	0	0.054	0.048	0.039	0
0.224	0.038	0.079	0.038	0.094	0.093	0.044	0.017	0.035	0
0.064	0.038	0.063	0.038	0.071	0.107	0.032	0.002	0.032	0
0.188	0.033	0.048	0.038	0.081	0	0.03	0.029	0.033	0.0124
0	0.036	0.06	0.038	0.11	0.108	0.046	0.02	0.049	0
0	0.036	0.056	0.12	0	0.063	0.018	0.004	0.032	0
0.022	0.03	0.048	0.038	0	0.063	0.05	0.006	0.035	0
0.022	0.042	0.048	0.038	0	0.072	0.091	0.002	0.032	0
0.022	0.032	0.048	0.038	0	0.063	0.018	0	0.037	0
0.03	0.03	0.048	0.038	0.079	0.082	0.032	0.04	0.032	0
0	0.037	0.082	0.038	0	0.063	0.039	0.062	0.032	0
0.075	0.034	0.079	0.079	0.097	0.063	0.018	0.036	0.047	0.0177
0	0.048	0.048	0.049	0	0	0.018	0.011	0.034	0
0	0.034	0.067	0	0	0.063	0.033	0.011	0.034	0
0.022	0.074	0.063	0.038	0	0	0	0.011	0.033	0
0	0.034	0.048	0.059	0	0	0.018	0.002	0.032	0
0	0.03	0.056	0	0	0	0	0.015	0.034	0
0	0.03	0.048	0.05	0.113	0	0	0.479	0.038	0.0889
0.022	0.03	0.048	0.118	0	0.382	0.059	0.002	0.157	0.0173
0.022	0.03	0	0.059	0.071	0	0.018	0.009	0.032	0
0	0.032	0	0.054	0.071	0	0	0	0.036	0
0	0.037	0.05	0.038	0	0.08	0	0.029	0.032	0
0	0.056	0.06	0.038	0	0	0	0.006	0.032	0
0	0.03	0.065	0.038	0	0	0	0.002	0.032	0
0	0.048	0.052	0.038	0	0.114	0	0.004	0.032	0
0	0.045	0.052	0.048	0.079	0.124	0.018	0.031	0.032	0
0.022	0.046	0.048	0.061	0.071	0.063	0.058	0.002	0.032	0
0	0.038	0.07	0.038	0.071	0.068	0.036	0.002	0.039	0
0	0.036	0.06	0.038	0	0	0	0.033	0	0.0045
0	0.047	0.053	0.06	0	0	0.038	0.042	0.042	0.0439
0.022	0.047	0.068	0.052	0.087	0.106	0.09	0.005	0.032	0
0.022	0.04	0.048	0.059	0	0.063	0.057	0.002	0.032	0
0	0.056	0.048	0.038	0.071	0.291	0.018	0.002	0.032	0
0.05	0.032	0.064	0.038	0.079	0	0.052	0.005	0.036	0
0.179	0.03	0.05	0.049	0.097	0	0.13	0.011	0.041	0.0259
0	0.03	0.056	0.038	0	0	0.018	0.137	0.034	0.0162
0.022	0.037	0.07	0.071	0.071	0.063	0.049	0.011	0.032	0
0.078	0.054	0.076	0.07	0.34	0.14	0.104	0.131	0.042	0.0278
0.073	0.034	0.055	0.038	0.071	0	0.072	0.023	0.036	0.016
0.24	0.034	0.048	0.038	0.071	0.091	0.044	0.002	0.038	0
0.022	0.047	0.058	0.046	0.085	0	0.095	0.004	0.032	0
0.064	0.033	0.049	0.044	0.078	0	0.121	0.005	0.043	0
0.133	0.032	0.048	0.038	0.087	0.063	0.051	0.004	0.04	0
0.022	0.03	0.048	0.038	0.21	0.093	0.039	0.009	0.032	0
0.21	0.03	0.048	0.059	0.096	0.273	0.046	0.013	0.035	0
0.111	0.037	0.048	0.063	0	0	0.072	0.006	0.033	0.0163
0	0.03	0.054	0.052	0.071	0	0	0.004	0.036	0
0.363	0.033	0.062	0.038	0.074	0	0.026	0.111	0.033	0
0	0.04	0.058	0.038	0	0.147	0.07	0.002	0.034	0
0.022	0.036	0.05	0.08	0.071	0.08	0.018	0.006	0.036	0
0.022	0.03	0.065	0	0.071	0	0.018	0.009	0	0
0.22	0.03	0.048	0.038	0.078	0.063	0.048	0.011	0.048	0
0.022	0.05	0.068	0.038	0.071	0.076	0.205	0.006	0.039	0
0.022	0.061	0.055	0.07	0.071	0	0.018	0	0.032	0
0.073	0.03	0.048	0.08	0	0.063	0.064	0	0.032	0
0.196	0.051	0.048	0.038	0.094	0.078	0.082	0.233	0.033	0.0482
0.188	0.033	0.068	0.038	0	0.135	0.042	0.002	0.034	0
0	0.04	0.048	0.038	0.071	0.132	0.045	0.009	0.033	0
0.056	0.061	0.048	0.038	0.075	0	0.05	0.002	0.032	0
0.044	0.03	0.048	0.038	0.096	0.063	0.042	0	0.035	0
0	0.056	0.048	0.09	0	0.074	0.018	0	0.032	0
0.123	0.03	0.048	0.038	0.071	0	0.047	0.131	0.043	0.0156
0.022	0.048	0.048	0.052	0.084	0	0.045	0.044	0.032	0.0296
1.57	0.032	0.052	0.038	0.071	0	0.028	0	0.032	0
0.022	0.03	0.048	0.12	0.071	0	0.059	0	0.034	0
0.163	0.032	0.072	0.057	0.083	0	0.065	0.007	0.032	0
0.022	0.053	0.048	0	0	0.076	0.066	0.002	0.032	0
0.081	0.041	0.05	0.073	0.083	0	0.117	0.046	0.191	0.0179
0.022	0.032	0.055	0.096	0.071	0.136	0.084	0.039	0.048	0.0045
0.109	0.035	0.048	0.038	0.071	0.076	0.018	0.061	0.035	0.0115
0.282	0.052	0.05	0.063	0.144	0	0.089	0	0.04	0
0.143	0.03	0.065	0.094	0.074	0.382	0.087	0	0.046	0
0.022	0.032	0.048	0.052	0	0.08	0.038	0.002	0.037	0
0.022	0.036	0.091	0.049	0	0.08	0.018	0.036	0.04	0
0.347	0.03	0.072	0.038	0.096	0.135	0.018	0.017	0.032	0
0	0.038	0.048	0.038	0.081	0.123	0.068	0.122	0.038	0.028
0	0.039	0.051	0	0.092	1.14	0.018	0.069	0.032	0.0163
0.022	0.042	0.1	0.038	0.092	0	0.038	0.096	0.032	0.0206
0.077	0.036	0.048	0.052	0.078	0	0.045	0.022	0.032	0.0205
0	0.03	0.048	0.092	0	0	0.042	0.002	0.043	0
0.093	0.034	0.058	0.038	0.081	0.703	0.039	0.015	0.032	0
0	0.054	0.054	0.038	0.071	0.14	0.033	0.002	0.044	0
0	0.034	0.048	0.066	0.071	0.063	0.091	0.002	0.032	0
0.022	0.03	0.048	0.038	0.071	0	0.03	0.002	0.032	0
0.282	0.034	0.064	0.038	0.071	0.106	0.018	0.017	0.032	0
0	0.044	0.048	0.038	0.071	0	0.068	0.017	0.036	0
0.899	0.043	0.048	0	0.079	0.078	0.094	0.086	0.034	0.0185
0.17	0.04	0.064	0.038	0.077	0.128	0.076	0.06	0.032	0.0162
0.048	0.044	0.064	0.057	0.106	0	0.033	0.018	0.032	0.0111
0.022	0.03	0.05	0.059	0.073	0.063	0.018	0.002	0.034	0.0045
0.022	0.046	0.048	0.049	0.096	0.08	0.045	0.12	0.032	0
0	0.04	0.085	0.038	0	0	0.018	0.002	0.036	0
0.066	0.036	0.048	0	0.071	0	0.047	0.029	0.036	0
0.15	0.042	0.077	0	0.103	0.409	0.036	0.04	0.032	0
0.022	0.055	0.051	0.038	0.071	0	0.036	0.006	0.036	0
0	0.052	0.048	0.038	0.144	0	0.03	0.006	0.032	0
0.406	0.03	0.054	0.045	0.1	0.204	0.032	0.004	0.032	0
0.175	0.03	0.063	0.047	0.109	0.201	0.026	0.004	0.032	0
0.064	0.037	0.079	0.038	0.096	0.244	0.041	0.029	0.032	0
0.022	0.038	0.048	0.038	0.242	0.128	0.018	0.013	0.032	0.0163
0.022	0.048	0.1	0.066	0.071	0.178	0.028	0.013	0.033	0
0.126	0.03	0.063	0.07	0.081	0.063	0.145	0.011	0.045	0
0.108	0.042	0.049	0.038	0.079	0	0.073	0.011	0	0
0.144	0.041	0.048	0.038	0.077	0.14	0.064	0.009	0.032	0
1.05	0.03	0	0.609	0.207	0.273	0.098	0.156	0.255	0.174
0	0.052	0.048	0.054	0	0	0.044	0.159	0.032	0.022
1.7	0.03	0.061	0.736	0.071	0.095	0.256	0.182	0.155	0.106
0.192	0.034	0.055	0.078	0.084	0.232	0.1	0.027	0.078	0.0158
0.022	0.03	0.058	0.038	0.108	0	0.063	0.039	0.032	0
0	0.03	0.056	0.038	0.075	0.449	0.018	0.037	0.032	0.006
0.022	0.03	0.051	0.038	0.08	0.123	0.018	0.08	0.034	0
0.022	0.043	0.048	0.038	0.088	0.076	0.025	0.002	0.036	0
0.033	0.03	0.051	0.08	0.077	0.076	0.08	0.013	0.035	0
0.022	0.032	0.053	0.038	0	0.063	0.038	0.007	0.032	0
0.228	0.042	0.05	0.038	0.078	0.106	0.034	0	0.032	0
0.022	0.035	0.122	0.038	0.078	0.076	0.035	0.004	0.032	0
0.078	0.043	0.062	0.038	0.084	0.919	0.018	0.004	0.044	0
0.039	0.038	0.051	0.038	0.116	0.248	0.046	0.004	0.038	0
0.19	0.04	0.057	0.139	0.173	0.08	0.099	0.009	0.113	0.0305
0.609	0.042	0.048	0.5	0.516	0	0.132	0.791	0.135	0.0164
0.105	0.04	0.055	0.038	0.071	0.164	0.05	0.034	0.032	0.0112
0.39	0.034	0.048	0.07	0.079	0.063	0.084	0.029	0.047	0.0742
0.048	0.046	0.048	0.038	0.077	0.063	0.086	0.034	0.041	0
0.152	0.034	0.048	0.038	0.114	0.152	0.059	0.002	0.032	0
0.022	0.05	0.068	0.052	0.077	0	0.028	0.002	0.042	0.0158
0.105	0.052	0.048	0.038	0.27	0.186	0.06	0.027	0.032	0
0.074	0.044	0.048	0.038	0.071	0.093	0.09	0.062	0.032	0.0149
0.022	0.053	0.061	0.038	0.071	0.509	0.033	0.004	0.036	0
0.022	0.043	0.048	0.068	0.071	0.063	0.03	0.021	0.032	0
0.07	0.03	0.051	0.038	0.112	0	0.111	0.019	0.053	0.0284
0.111	0.032	0.048	0.082	0.078	0.169	0.12	0.011	0.068	0.0768
0.123	0.032	0.067	0	0.079	0.063	0.049	0.009	0.032	0.033
0.022	0.03	0.048	0.038	0.071	0	0.061	0.04	0.032	0
0.029	0.03	0.048	0.038	0.086	0	0.071	0.017	0.038	0
0.148	0	0.076	0.086	0.11	0.396	0.139	0.006	0.312	0.0531
0.104	0.05	0.048	0.093	0.082	0	0.032	0.006	0.035	0
0.022	0.034	0.06	0.043	0.075	0.152	0.018	0	0.035	0
0.152	0.03	0.066	0.038	0.084	0.544	0.018	0	0.032	0
0.037	0.034	0.057	0.038	0.071	0.072	0.018	0	0.032	0
0.043	0.03	0.048	0.038	0.071	0.324	0.026	0	0.032	0
0.022	0.05	0.051	0.091	0.075	0	0.05	0.009	0.033	0.0158
0.022	0.034	0.058	0.038	0.071	0.063	0.059	0.002	0.033	0
0.963	0.034	0.079	0.047	0.133	0.08	0.09	0.006	0.055	0
0.072	0.039	0.077	0.073	0.096	0	0.046	0.014	0.032	0
0.043	0.03	0.053	0.038	0.074	0.065	0.108	0.013	0.039	0
0.188	0.03	0.063	0.066	0.073	0.063	0.018	0.005	0.032	0
