H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
1.05	0.148	0.032	0.14	1.04	0.028	0.598	0.103	0.57	0.728	1.14	2	0.712	0.136	0.073
0.04	0.153	0.037	0.049	0.042	0.029	0.014	10.4	0.018	0.14	0.504	0	0.374	0.033	0.094
1.31	0.054	0.043	0.084	0.599	0.028	0.94	0.573	0.663	0.302	0.425	1	0.622	0.199	0.133
0.063	0.131	0.041	0.059	0.036	0.022	0.069	0.226	0.015	0.05	0.628	0	0.484	0.054	0.06
0.765	0.046	0.034	0.107	0.189	0.021	0.403	0.059	0.71	0.189	0.762	2	0.704	0.068	0.06
0.031	0.046	0.042	0.044	0.046	0.031	0.014	0.352	0.012	0.085	1.21	0	0.358	0.039	0.067
0.031	0.046	0.038	0.073	0.007	0.014	0.018	0.382	0.009	0.05	0.417	1	0.73	0.033	0.06
0.07	0.046	0.032	0.059	0.12	0.023	0.047	0.399	0.327	6.89	25	0	0.52	0.226	0.184
0.031	0.052	0.035	0.086	0.042	0.023	0.055	0.07	0.035	0.073	0.258	0	0.446	0.042	0.103
0.038	0.089	0.034	0.044	0.033	0.031	0.018	0.142	0.016	0.104	1.17	0	0.4	0.059	0.06
0.734	0.057	0.036	0.078	0.408	0.025	0.465	0.094	0.147	19.3	1.51	0	0.468	0.164	0.141
0.851	0.046	0.038	0.079	0.683	0.015	0.637	0.1	0.183	1.89	1.42	0	0.514	0.127	0.065
0.961	0.06	0.042	0.044	0.573	0.02	0.828	0.071	0.251	12	2.21	0	0.498	0.127	0.172
0.031	0.087	0.032	0.044	0.008	0.026	0.027	0.547	0.003	0.063	3.99	0	0.456	0.033	0
0.035	0.051	0.033	0.044	0.023	0.028	0.03	0.132	0.01	0.059	0.697	0	0.44	0.052	0.091
0.271	0.046	0.037	0.12	0.54	0.03	0.371	0.167	0.23	0.253	10.2	2	0.528	0.081	0.065
0.031	0.059	0.032	0.044	0.019	0.015	0.06	0.238	0.014	0.067	0.767	0	0.45	0.038	0.06
1.2	0.072	0.036	0.106	1.13	0.021	1.03	2.06	0.185	0.174	0.912	1	0.64	0.064	0.13
0.969	0.046	0.034	0.075	0.548	0.024	0.61	0.087	0.514	0.536	1.29	0	0.576	0.054	0.072
0.031	0.109	0.035	0.105	0.032	0.02	0.075	4.36	0.034	0.21	2.26	2	0.604	0.039	0.06
0.053	0.076	0.047	0.104	0.662	0.02	0.075	0.113	0.023	0.133	0.844	0	0.492	0.059	0.06
0.031	0.101	0.033	0.086	0.067	0.029	0.042	0.271	0.049	0.146	1.14	0	0.456	0.258	0.172
0.046	0.075	0.032	0.05	0.011	0.022	0.044	0.508	0.022	0.119	0.734	0	0.53	0.046	0.068
0.033	0.106	0.035	0.044	0.026	0.021	0.076	3.07	0.012	0.195	2.3	0	0.508	0.033	0.06
0.031	0.092	0.042	0.044	0.027	0.023	0.048	1.38	0.013	0.062	1.08	0	0.47	0.042	0.06
0.031	0.071	0.032	0.044	0.037	0.02	0.034	0.452	0.01	0.063	4.54	0	0.524	0	0
0.742	0	0.035	0.057	0.743	0.014	0.679	0.426	0.471	0.216	0.78	1	0.62	0.062	0.108
0.044	0.046	0.034	0.091	0.03	0.021	0.034	0.085	0.007	0.108	1.82	0	0.44	0.033	0.06
0.048	0.079	0	0.054	0.031	0.02	0.06	0.677	0.016	0.082	1.04	0	0.47	0	0.06
0.061	0.068	0.038	0.074	0.09	0.023	0.07	0.329	0.017	0.053	0.875	0	0.436	0.039	0.06
0	0.046	0.033	0	0.02	0.019	0.014	0.402	0.003	0.076	1.38	0	0.442	0.055	0.06
0.28	0.091	0.041	0.088	0.07	0.025	0.129	1.4	0.015	0.101	0.199	0	0.406	0.036	0.06
0.043	0.054	0.037	0.073	0.035	0.022	0.021	0.429	0.016	0.056	0.692	0	0.42	0.042	0.104
0.49	0.073	0	0.209	0.362	0.02	0.401	0.016	0.858	0.165	0.719	2	0.69	0.105	0.133
0.031	0.09	0.036	0.044	0.036	0.02	0.056	0.099	0.019	0.169	0.537	0	0.468	0.04	0.06
0.033	0.057	0.032	0.051	0.049	0.018	0.061	0.594	0.04	0.083	1.5	0	0.494	0.038	0.06
0.047	0.127	0.032	0.051	0.031	0.029	0.056	0.347	0.016	0.106	0.729	0	0.53	0.054	0.06
0.043	0.084	0.039	0.152	0.16	0.02	0.147	0.134	0.009	0.064	1.95	0	0.512	0.056	0.06
0.031	0.046	0.032	0.107	0.105	0.014	0.109	0.02	0.008	0	3.48	0	0.462	0.054	0
0.033	0.081	0.036	0.106	0.007	0.015	0.064	2.48	0.014	0.05	0.886	0	0.624	0.033	0.082
0.031	0.079	0.032	0.059	0.048	0.023	0.054	0.253	0.011	0.06	1.99	0	0.488	0.033	0
0.045	0.073	0.032	0.055	0.039	0.026	0.041	0.211	0.01	0.134	0.473	0	0.392	0.039	0.06
0.031	0.046	0.032	0.044	0.035	0.014	0.033	0.058	0.006	0.067	3.24	0	0.476	0	0
0.031	0.046	0.036	0.044	0.042	0.023	0.073	0.137	0.034	0.161	0.788	0	0.464	0.053	0.073
0.034	0.069	0.035	0.066	0.049	0.019	0.154	0.158	0.036	0.05	1.5	5	0.578	0.033	0.07
0.044	0.064	0.048	0.121	0.028	0.025	0.021	0.047	0.051	0.05	0.938	0	0.448	0.033	0.06
0.906	0	0.032	0.064	0.348	0.024	0.374	0.108	0.691	1.97	0.871	0	0.568	0.333	0.067
0.031	0.099	0.038	0.044	0.039	0.014	0.03	15.2	0.006	0.06	0.924	0	0.532	0.064	0.06
0.035	0.085	0.044	0.044	0.022	0.052	0.044	0.054	0.016	0.071	1.78	0	0.44	0.047	0.07
0.057	0.059	0.033	0.05	0.039	0.02	0.076	0.331	0.013	0.083	0.389	0	0.518	0.041	0.06
1.29	0.046	0.033	0.062	0.553	0.022	1.09	1.09	0.434	2.17	1.16	0	0.624	0.1	0.098
0.038	0.074	0.034	0.053	0.066	0.017	0.076	0.447	0.017	0.128	0.778	0	0.486	0.039	0.06
1.15	0.054	0.032	0.136	0.497	0.024	0.78	0.392	0.412	1.71	0.617	2	0.638	0.096	0.06
0.044	0.046	0.047	0.054	0.014	0.014	0.01	0.026	0.012	0.061	2.66	0	0.524	0	0.06
0.38	0.046	0.033	0.136	0.662	0.021	0.787	0.052	0.147	0.418	0.948	0	0.5	0.048	0.08
0.312	0.046	0.032	0.056	0.102	0.036	0.171	0.084	0.24	3.04	0.577	0	0.558	0.085	0.17
0.433	0.046	0	0.055	0.747	0.023	0.212	0.185	0.651	4.26	0.319	0	0.474	0.184	0.21
0.037	0.056	0.043	0	0.025	0.035	0.005	0.868	0.006	0.083	1.33	0	0.36	0.037	0.077
0.031	0.1	0.032	0.044	0.032	0.028	0.031	1.5	0.01	0.09	1.08	0	0.4	0.033	0.08
0.035	0.106	0.032	0.044	0.045	0.027	0.024	0.963	0.01	0.079	2.41	0	0.414	0.054	0.06
1.23	0.051	0.035	0.044	1.31	0.029	0.907	0.139	0.844	0.946	0.381	0	0.548	0.299	0.06
0.04	0.098	0.042	0.05	0.039	0.025	0.046	0.742	0.013	0.069	1.1	0	0.494	0.051	0.06
0.031	0.06	0.04	0.067	0.059	0.031	0.037	0.559	0.013	0.083	1.17	0	0.4	0.037	0.06
1.03	0.054	0.038	0.23	0.656	0.035	1.06	0.016	0.242	0.098	0.754	3	0.608	0.116	0.088
1.17	0.046	0.038	0.096	1.04	0.03	0.854	0.033	0.412	4.01	0.242	0	0.508	0.251	0.276
0.031	0.08	0.054	0.044	0.021	0.017	0.021	1.72	0.007	0.078	4.16	0	0.474	0.036	0.085
0.053	0.104	0.04	0.059	0.039	0.027	0.005	0.855	0.009	0.181	4.38	0	0.372	0.068	0.091
0.033	0.073	0.033	0.044	0.055	0.023	0.005	1.02	0.009	0.072	0.678	0	0.328	0.049	0.06
0.047	0.051	0.065	0.044	0.028	0.017	0.014	0.043	0.013	0.334	0.599	0	0.404	0.033	0.094
0.033	0.065	0.036	0.06	0.025	0.025	0.044	0	0.009	0.07	1.32	0	0.502	0.033	0.06
0.033	0.05	0.032	0.055	0.025	0.032	0.047	0.016	0.01	0.116	0.242	0	0.448	0.033	0.06
0.042	0.057	0.034	0.049	0.062	0.038	0.021	0.184	0.025	0.086	0.75	0	0.392	0.039	0.06
1.16	0	0.032	0.064	1.06	0.017	0.711	0.155	0.712	0.255	0.434	2	0.698	0.103	0.06
0.035	0.115	0.039	0.044	0.034	0.028	0.04	2.06	0.012	0.079	0.909	0	0.444	0.043	0.077
0.043	0.158	0.04	0.051	0.046	0.018	0.044	2.11	0.016	0.257	7.05	0	0.418	0.046	0.06
0.031	0.276	0.055	0.044	0.032	0.026	0.059	2.76	0.02	0.069	1.14	2	0.562	0.039	0.06
0.043	0.187	0.033	0.112	0.025	0.014	0.096	0.802	0.019	0.096	0.479	2	0.49	0.042	0.072
0.037	0.046	0.036	0.06	0.065	0.033	0.005	0.359	0.008	0.063	0.518	0	0.304	0.044	0.06
1.68	0	0.032	0.129	1.24	0.017	1.51	15	0.254	0.205	1.99	1	0.68	0.071	0.095
0.047	0.084	0.048	0.044	0.035	0.039	0.005	17.3	0.011	0.073	2.72	0	0.308	0.062	0.06
0.044	0.1	0.042	0.044	0.062	0.027	0.027	5.73	0.015	0.19	0.542	0	0.37	0.044	0.128
0.032	0.134	0.032	0.044	0.021	0.02	0.032	0.319	0.008	0.085	2.58	0	0.482	0.05	0.06
0.057	0.082	0.032	0.044	0.027	0.014	0.014	0.028	0.017	0.109	3.78	0	0.514	0.044	0.06
0.031	0.046	0.044	0.044	0.156	0.026	0.042	0.206	0.078	0.553	0.994	0	0.442	0.038	0.06
0.045	0.085	0.036	0.044	0.06	0.033	0.05	0.016	0.028	0.491	0.577	0	0.432	0.058	0.134
0	0.096	0.033	0.089	0.03	0.02	0.051	0.062	0.022	0.08	2.2	0	0.468	0.033	0.06
0.031	0.12	0.032	0.089	0.028	0.023	0.061	0.064	0.015	0.077	1.65	0	0.466	0.033	0.06
0.031	0.046	0.041	0.044	0.04	0.041	0.005	0.216	0.006	0.07	0.996	0	0.296	0.043	0.085
0.038	0.046	0.035	0.044	0.015	0.025	0.014	0.313	0.016	0.13	1	0	0.388	0.033	0.067
0.031	0	0.034	0.044	0.018	0.017	0.03	0.176	0.006	0.05	2.96	2	0.476	0.061	0
0.065	0.059	0.038	0.056	0.121	0.033	0.023	4.97	0.007	0.089	0.63	0	0.37	0.049	0.06
0.052	0.082	0.032	0.087	0.052	0.032	0.063	0.264	0.016	0.076	1.8	0	0.412	0.055	0.06
0.031	0.054	0.04	0.044	0.028	0.029	0.034	0.109	0.012	0.221	0.119	0	0.454	0.047	0.06
0.891	0.046	0.041	0.067	0.323	0.029	0.373	0.061	0.041	0.085	0.88	0	0.464	0.074	0.081
0.031	0.073	0.043	0.044	0.031	0.046	0.038	0.313	0.009	0.088	0.876	0	0.378	0.054	0.103
0.034	0.046	0.038	0.044	0.045	0.014	0.022	0.316	0.011	0.104	1.8	0	0.442	0.043	0.085
1.02	0.046	0.037	0.13	1.04	0.016	0.92	0.106	0.721	1.38	2.49	2	0.65	0.228	0.091
0.033	0.087	0.04	0.078	0.045	0.022	0.025	0.543	0.016	0.05	0.416	0	0.388	0.043	0.106
0.037	0.089	0.047	0.059	0.018	0.023	0.042	0.024	0.015	0.305	0.675	0	0.454	0.079	0.126
0.034	0.104	0.032	0.048	0.014	0.019	0.038	0.949	0.028	0.086	0.437	2	0.614	0.042	0.103
0.031	0.071	0.038	0.079	0.007	0.02	0.068	0.914	0.029	0.09	1.9	1	0.55	0.041	0.085
0.031	0.066	0.032	0.077	0.026	0.017	0.091	0.074	0.04	0.071	0.485	2	0.576	0.05	0
0.031	0.046	0.041	0.044	0.021	0.027	0.005	1.63	0.005	0.05	1.36	0	0.388	0.041	0.06
0.033	0.073	0.042	0.048	0.022	0.017	0.036	1.63	0.007	0.08	0.207	0	0.552	0.039	0.06
0.047	0.255	0.039	0.044	0.029	0.023	0.056	0.502	0.02	0.07	0.928	1	0.53	0.033	0.101
1.46	0.046	0.042	0.173	0.487	0.023	0.712	0.248	0.835	0.149	1.2	4	0.708	0.091	0.06
1.39	0.054	0.032	0.159	0.915	0.024	0.823	14.4	0.927	3.31	0.623	3	0.704	0.117	0.11
0.053	0.046	0.047	0.048	0.056	0.035	0.034	0.034	0.021	0.066	0.638	0	0.402	0.076	0.07
0.045	0.079	0.037	0.044	0.014	0.02	0.036	0.43	0.015	0.072	1.75	0	0.47	0.033	0.06
0.031	0.073	0.04	0.044	0.012	0.019	0.032	0.032	0.021	0.08	1.4	0	0.502	0.042	0.06
0.041	0.136	0.032	0.044	0.025	0.026	0.064	0.889	0.018	0.116	1.36	0	0.51	0.055	0.06
0.059	0.108	0.033	0.136	0.071	0.032	0.075	0.698	0.074	0.114	1.26	0	0.438	0.048	0.2
1.03	0.046	0.041	0.416	0.343	0.019	0.9	0.98	0.202	0.113	0.397	0	0.646	0.06	0.066
0.034	0.053	0.04	0.044	0.05	0.022	0.048	1.07	0.016	0.303	0.214	0	0.488	0.042	0.082
0.04	0.073	0.041	0.044	0.018	0.027	0.018	1.54	0.01	0.18	0.871	0	0.47	0.033	0.06
0.035	0.062	0.039	0.084	0.024	0.038	0.041	1.57	0.008	0.16	1.14	0	0.45	0.042	0.06
0.031	0.063	0.039	0.044	0.034	0.041	0.014	1.57	0.009	0.269	2.43	0	0.504	0.063	0
0.065	0.046	0.039	0.123	0.069	0.04	0.026	0.748	0.02	0.05	0.376	0	0.326	0.054	0.06
0.047	0.072	0.034	0.044	0.048	0.037	0.019	0.016	0.016	0.225	0.552	0	0.418	0.041	0.06
0.031	0.109	0.046	0.044	0.054	0.032	0.014	1.98	0.015	0.115	0.641	0	0.372	0.071	0.088
0.031	0.144	0.042	0.044	0.034	0.041	0.044	1.66	0.01	0.15	0.746	0	0.428	0.048	0.067
0.031	0.118	0.039	0.044	0.059	0.025	0.021	2.11	0.013	0.112	0.352	0	0.37	0.042	0.06
0.035	0.063	0.044	0.053	0.062	0.034	0.005	0.032	0.025	0.175	1.24	0	0.392	0.041	0.07
0.039	0.06	0.036	0.044	0.028	0.031	0.014	0.029	0.012	0.066	1.48	0	0.432	0.033	0.168
0.031	0.088	0.036	0.044	0.038	0.021	0.005	0.952	0.006	0.07	0.292	0	0.288	0.042	0.06
0.032	0.055	0.042	0.063	0.035	0.027	0.049	1.38	0.008	0.108	0.641	0	0.494	0.033	0.119
0.05	0.046	0.051	0.13	0.11	0.041	0.045	0	0.011	0.05	0.785	0	0.506	0.064	0.104
0.678	0.101	0.037	0.096	0.429	0.028	0.617	0.076	0.733	2.31	0.407	4	0.652	0.065	0.105
0.06	0.046	0.035	0.044	0.026	0.015	0.033	0.16	0.011	0.059	0.556	0	0.442	0.033	0.06
0.04	0.081	0.034	0	0.016	0.026	0.01	0.204	0.013	0.072	1.11	0	0.376	0.068	0.06
0.04	0.046	0.036	0.047	0.054	0.039	0.036	0.944	0.01	0.065	0.873	0	0.406	0.05	0.085
0.052	0.057	0.034	0.044	0.043	0.025	0.014	0.259	0.016	0.05	0.691	0	0.328	0.036	0.06
0.241	0.046	0.039	0.131	0.075	0.029	0.28	0.022	0.105	0.188	0.779	0	0.476	0.069	0.074
0.031	0.072	0.032	0.044	0.035	0.019	0.014	1.17	0.008	0.153	1.79	0	0.392	0.033	0.06
0.034	0.046	0.033	0.114	0.023	0.08	0.053	0.016	0.153	0	0.251	0	0.612	0.578	0.401
0.053	0.071	0.032	0.067	0.042	0.019	0.027	0.233	0.007	0.325	0.923	0	0.358	0.043	0.06
0.213	0.089	0.063	0.106	0.165	0.024	0.06	2.06	0.019	0.131	2.72	0	0.392	0.096	0.151
0.034	0.054	0.043	0.044	0.03	0.044	0.025	0.016	0.008	0.075	2.09	0	0.374	0.033	0.106
0.039	0.069	0.042	0.159	0.25	0.027	0.193	0.458	0.203	0.099	1.4	0	0.47	0.048	0.19
0.035	0.075	0.042	0	0.038	0.028	0.018	0.737	0.014	0.101	0.876	0	0.346	0.045	0.06
0.031	0.092	0.038	0.054	0.016	0.066	0.058	0	0.028	0.062	0.648	3	0.516	0.046	0.06
0.04	0.088	0.042	0.044	0.015	0.032	0.029	0.073	0.011	0.058	1.23	0	0.442	0.033	0.06
0.036	0.081	0.032	0.044	0.036	0.033	0.014	0.095	0.012	0.157	0.366	0	0.372	0.033	0.095
0.064	0.057	0.038	0.075	0.141	0.026	0.048	0.206	0.028	0.152	0.574	0	0.392	0.043	0.06
0.041	0.111	0.043	0.05	0.029	0.033	0.014	7.78	0.009	0.1	0.568	0	0.362	0.045	0.106
0.031	0.109	0.033	0.044	0.032	0.025	0.028	8.06	0.009	0.068	0.979	0	0.42	0.033	0.06
0	0.059	0.038	0.05	0.021	0.014	0.032	8.07	0.009	0.076	2.25	0	0.45	0.042	0.118
0.036	0.107	0.039	0.049	0.062	0.021	0.069	0.719	0.022	0.12	0.343	0	0.432	0.043	0.077
0.21	0.06	0.032	0.122	0.096	0.014	0.16	0.039	0.023	0.062	3.88	0	0.494	0.066	0.06
0.043	0.062	0.044	0.14	0.073	0.027	0.054	1.23	0.017	0.077	2.51	0	0.482	0.054	0.06
0.041	0.046	0.055	0.044	0.053	0.024	0.018	0.05	0.018	0.504	1.16	0	0.382	0.06	0.073
0.042	0.076	0.047	0.061	0.062	0.044	0.014	3.47	0.014	0.223	2.92	0	0.388	0.054	0.077
0.045	0.046	0.042	0.06	0.077	0.032	0.005	2.85	0.007	0.18	1.62	0	0.314	0.044	0.07
0.075	0.112	0.038	0.056	0.064	0.034	0.018	0.061	0.02	0.371	0.805	0	0.384	0.042	0.085
0.038	0.091	0.033	0.044	0.053	0.027	0.053	0.07	0.024	0.156	0.657	0	0.484	0.041	0.06
0.847	0.046	0.033	0.094	0.405	0.031	0.771	0.241	1.22	0.878	0.157	0	0.592	0.176	0.121
0.036	0.094	0.039	0.044	0.074	0.029	0.034	0.642	0.023	0.068	0.738	0	0.394	0.036	0.08
0.045	0.074	0.035	0.065	0.036	0.029	0.02	0.745	0.01	0.083	0.39	0	0.382	0.043	0.06
0.044	0.046	0.047	0.044	0.074	0.022	0.018	1.51	0.007	0.05	1.82	0	0.458	0.054	0.098
0.052	0.118	0.034	0.044	0.03	0.024	0.097	1.7	0.019	0.075	0.409	0	0.534	0.039	0.06
0.048	0.068	0.045	0.044	0.033	0.024	0.034	1.18	0.012	0.122	0.369	0	0.4	0.047	0.077
0.031	0.046	0.039	0.044	0.018	0.014	0.014	0.176	0.005	0.086	3.67	0	0.462	0.033	0.06
0.485	0.053	0.033	0.086	0.441	0.02	0.292	0.654	0.035	0.082	2.04	0	0.462	0.053	0.088
0.033	0.109	0.034	0.051	0.034	0.021	0.033	0.972	0.006	0.13	2.32	0	0.442	0.044	0.06
0.051	0.066	0.037	0.085	0.047	0.035	0.046	1.32	0.014	0.142	1.1	0	0.392	0.057	0.06
0.038	0.149	0.034	0.044	0.035	0.02	0.043	0.566	0.011	0.095	0.617	0	0.4	0.036	0.088
0.052	0.111	0.034	0.044	0.033	0.029	0.025	0.729	0.013	0.122	0.28	0	0.392	0.071	0.32
0.036	0.078	0.038	0.044	0.027	0.029	0.01	1.27	0.011	0.075	0.37	0	0.308	0.046	0.06
0.046	0.098	0.038	0.044	0.033	0.032	0.01	0.91	0.012	0.102	0.848	0	0.362	0.06	0.06
0.034	0.117	0.044	0.059	0.026	0.025	0.044	1.61	0.02	0.087	2.14	0	0.474	0.064	0
0.031	0.148	0.033	0.075	0.011	0.017	0.073	1.61	0.029	0.11	2.56	3	0.578	0.073	0.123
0.046	0.096	0.041	0.167	0.873	0.03	0.261	0.054	0.119	0.208	0.692	0	0.446	0.08	0.068
0.031	0.084	0.042	0.044	0.034	0.017	0.018	1.25	0.003	0.093	3.34	0	0.522	0.033	0.06
0.065	0.073	0.111	0.05	0.032	0.072	0.021	0.121	0.007	4.38	19.1	0	0.41	0.05	0.077
1.07	0.064	0.042	0.111	0.366	0.024	0.733	0.192	0.771	0.365	0.343	1	0.6	0.082	0.076
1.94	0.082	0.041	0.135	0.587	0.023	1.37	0.45	0.341	0.186	0.311	4	0.68	0.066	0.066
0.034	0.087	0.032	0.113	0.024	0.021	0.026	0.53	0.011	0.096	4.63	0	0.498	0.033	0.06
0.035	0.057	0.04	0.07	0.018	0.026	0.057	0.059	0.018	0.09	0.971	0	0.528	0.033	0.06
0.031	0.076	0.036	0.044	0.036	0.018	0.03	0.794	0.012	0.064	1.39	0	0.426	0.054	0.06
0.033	0.053	0.033	0.06	0.041	0.032	0.018	1.93	0.01	0.08	0.678	0	0.374	0.042	0.06
0.033	0.046	0.048	0.044	0.03	0.025	0.005	0.072	0.009	0.064	1.13	0	0.306	0.035	0.06
0.037	0.099	0.037	0.044	0.033	0.041	0.04	3.21	0.013	0.095	0.256	0	0.36	0.052	0.06
0.149	0.1	0.042	0.076	0.114	0.033	0.245	1.37	0.035	0.081	0.557	0	0.49	0.055	0.06
0.367	0.082	0.034	0.081	0.267	0.037	0.573	0.027	0.043	0.113	2.06	0	0.448	0.18	0.246
1.28	0.091	0.053	0.073	0.612	0.023	1.02	1.27	0.563	0.572	0.618	3	0.624	0.118	0.104
0.816	0	0	0.082	0.925	0.019	0.278	0.16	1.17	0.09	1.51	11	0.796	0.062	0.06
0.198	0.046	0.036	0.358	0.027	0.046	0.207	0	0.086	0.05	0.233	0	0.666	0.067	0.087
0.041	0.131	0.046	0.044	0.035	0.026	0.041	2.62	0.022	0.14	0.491	0	0.392	0.05	0.098
0.431	0	0.032	0.232	0.429	0.024	0.344	0.086	1.62	0.37	0.569	3	0.692	0.089	0.083
0.043	0.046	0.034	0.044	0.117	0.037	0.005	1.31	0.013	0.097	0.325	0	0.318	0.053	0.237
0.044	0.085	0.037	0.055	0.157	0.02	0.068	1.32	0.012	0.099	0.172	0	0.42	0.045	0.087
0.038	0.05	0.038	0.105	0.109	0.02	0.034	1.83	0.014	0.187	0.403	0	0.372	0.052	0.117
1.33	0.046	0.033	0.071	0.928	0.022	0.728	1.36	0.172	0.253	0.728	0	0.588	0.205	0.06
0.031	0.057	0.038	0.064	0.031	0.072	0.056	0	0.01	0.05	1.71	0	0.414	0.044	0.068
0.031	0.052	0.044	0.128	0.022	0.014	0.08	0.111	0.04	0.075	1.05	1	0.668	0.035	0.06
0.031	0.09	0.036	0.044	0.032	0.034	0.045	0.218	0.027	0.201	0.512	1	0.492	0.042	0.06
0.031	0.079	0.04	0.073	0.044	0.022	0.035	0.382	0.013	0.076	0.838	0	0.358	0.033	0.077
0.042	0.111	0.042	0.08	0.036	0.024	0.04	0.382	0.015	0.066	2.15	0	0.532	0.049	0.06
0.067	0.094	0.047	0.06	0.058	0.026	0.022	0.079	0.023	0.07	0.164	0	0.448	0.064	0.06
1.02	0.053	0.041	0.126	0.859	0.032	0.967	0.248	0.734	0.697	0.225	0	0.586	0.137	0.103
0.045	0.108	0.04	0.095	0.041	0.029	0.052	1.16	0.03	0.056	2.69	0	0.5	0.033	0.085
0.031	0.046	0.048	0.183	0.062	0.029	0.093	0.06	0.296	0.05	4.86	0	0.55	0.044	0.069
0.05	0.136	0.042	0.044	0.034	0.019	0.018	0.039	0.011	0.091	1.8	0	0.442	0.042	0.06
0.04	0.103	0.036	0.044	0.04	0.021	0.018	1.34	0.012	0.127	0.72	0	0.402	0.055	0.23
0.031	0.046	0.042	0	0.015	0.014	0.019	0.039	0.013	0	0.726	2	0.49	0	0.06
0.04	0.101	0.047	0.044	0.02	0.027	0.014	0.864	0.013	0.084	0.758	0	0.484	0.033	0.07
0.031	0.054	0.033	0.044	0.018	0.027	0.029	0.11	0.014	0.1	0.793	0	0.422	0.033	0.06
1.36	0.046	0.038	0.313	1.48	0.018	1.4	1.7	0.115	0.093	1.38	0	0.756	0.112	0.198
0.057	0.054	0.036	0.079	0.028	0.025	0.018	0.395	0.01	0.08	2.2	0	0.428	0.044	0.06
0.042	0.071	0.032	0.044	0.028	0.05	0.035	0.251	0.013	0.056	1.55	0	0.456	0.059	0.06
0.031	0.06	0.036	0.053	0.044	0.014	0.067	0.6	0.007	0.12	2	0	0.478	0.049	0.129
0.994	0.046	0.039	0.201	0.286	0.016	0.57	0.235	0.72	0.531	0.829	4	0.734	0.138	0.06
0.048	0.149	0.035	0	0.034	0.022	0.014	0.748	0.015	0.145	0.295	1	0.418	0.039	0.077
0.033	0.054	0.036	0.18	0.038	0.016	0.093	0.042	0.033	0.086	0.157	0	0.612	0.074	0.118
0.054	0.074	0.034	0.044	0.045	0.032	0.021	0.573	0.013	0.215	0.163	0	0.394	0.036	0.06
1.71	0.084	0.032	0.138	1.81	0.026	1.81	7.79	0.079	0.101	8.91	4	0.714	0.064	0.06
0.047	0.046	0.037	0.044	0.052	0.029	0.005	1.49	0.005	0.063	0.696	0	0.336	0.045	0.106
0.038	0.111	0.036	0.044	0.029	0.022	0.066	1.97	0.015	0.189	0.615	0	0.476	0.033	0.098
0.036	0.146	0.036	0.044	0.026	0.018	0.062	1.98	0.019	0.089	0.228	0	0.446	0.038	0.06
0.031	0.046	0.037	0.059	0.032	0.017	0.045	0.919	0.016	0.052	2.91	0	0.482	0.038	0.06
0.036	0.064	0.059	0.052	0.023	0.024	0.034	0.841	0.011	0.133	1.19	0	0.458	0.043	0.06
0.04	0.062	0.036	0.063	0.042	0.024	0.036	0.84	0.017	0.061	0.685	0	0.396	0.058	0.073
0.031	0.046	0.032	0.044	0.02	0.022	0.049	0.842	0.011	0.09	2.25	0	0.456	0.037	0.06
0.048	0.046	0.036	0.084	0.051	0.02	0.03	0.401	0.018	0.067	0.967	0	0.434	0.036	0.06
0.739	0.057	0.048	0.135	0.077	0.023	0.466	0.308	0.47	0.477	0.911	4	0.626	0.137	0.092
0.051	0.09	0.043	0.101	0.051	0.029	0.034	1.25	0.013	0.072	0.275	0	0.432	0.033	0.07
0.031	0.129	0.046	0.072	0.035	0.014	0.023	0.963	0.008	0.067	3.44	0	0.524	0.033	0
0.031	0.072	0.046	0.06	0.035	0.019	0.03	0.188	0.006	0.056	2.48	0	0.492	0.054	0.06
0.04	0.071	0.038	0.075	0.055	0.025	0.074	1.22	0.023	0.184	0.667	0	0.478	0.058	0.092
0.031	0.132	0.037	0.044	0.045	0.023	0.049	1.46	0.017	0.425	8.99	0	0.458	0.04	0.06
0.031	0.067	0.036	0.044	0.021	0.017	0.034	0.183	0.014	0.064	0.577	0	0.422	0.033	0.06
0.038	0.073	0.032	0.067	0.012	0.016	0.055	0.16	0.017	0.065	0.579	0	0.574	0.033	0.06
0.043	0.103	0.037	0.044	0.013	0.029	0.064	0.193	0.018	0.121	0.845	1	0.528	0.037	0.146
0.031	0.046	0.032	0	0.011	0.053	0.005	0	0.011	0.059	1.78	0	0.482	0.033	0.06
1.19	0.046	0.032	0.146	0.389	0.022	0.513	1.31	0.153	0.254	7.58	7	0.698	0.048	0.06
0.078	0.046	0.034	0.044	0.187	0.017	0.074	0.352	0.025	0.344	1.89	6	0.536	0.036	0
0.034	0.051	0.032	0.044	0.035	0.017	0.005	0.433	0.008	0.06	0.916	0	0.298	0.033	0.06
0.48	0.046	0	0.166	0.22	0.02	0.357	0.143	0.778	0.127	0.313	5	0.732	0.142	0.103
0.809	0.046	0.033	0.084	0.127	0.024	0.369	0.055	0.35	2.01	0.202	0	0.602	0.119	0.118
0.035	0.064	0.032	0.044	0.025	0.027	0.012	0.228	0.011	0.067	0.49	0	0.35	0.05	0.06
0.031	0.097	0.032	0.082	0.024	0.019	0.034	0.253	0.009	0.094	5.09	0	0.4	0.058	0.06
