H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.043	0	0.038	0.044	0.034	0.088	0.014	0	0.008	0	0.151	0	0.332	0.033	0.074
0.043	0.057	0.045	0.044	0.039	0.049	0.01	0	0.011	0	0.185	0	0.408	0.044	0.06
0.031	0.046	0.037	0	0.008	0.02	0.014	0	0.006	0	0.129	0	0.364	0.051	0
0.036	0.046	0.044	0.073	0.012	0.024	0.036	0	0.015	0	0.094	0	0.426	0.033	0.131
0.044	0.046	0.036	0.059	0.033	0.045	0.01	0.068	0.015	0	0.702	0	0.366	0.046	0.083
0.033	0.062	0.034	0.044	0.021	0.052	0.042	0	0.013	0	0.543	0	0.474	0.036	0.124
0.034	0.046	0.041	0.044	0.023	0.026	0.005	0	0.008	0	0.203	0	0.378	0.046	0.06
0.044	0	0.04	0	0.011	0.018	0.01	0	0.01	0	0.046	0	0.398	0.04	0.083
0.033	0	0.047	0	0.016	0.019	0.019	0	0.01	0	0.304	0	0.41	0.046	0
0.042	0	0.032	0.044	0.024	0.016	0.005	0	0.006	0	0.062	0	0.258	0.043	0.06
0.031	0.046	0.041	0.044	0.028	0.023	0.005	0	0.011	0	0.129	0	0.388	0.049	0.06
0.039	0.046	0.04	0.044	0.022	0.022	0.005	0	0.008	0	0.453	0	0.386	0.044	0.06
0.031	0.046	0.037	0	0.008	0.023	0.01	0	0.009	0	0.947	0	0.432	0.033	0.06
0.04	0.046	0.036	0	0.036	0.026	0.01	0	0.011	0	0.08	0	0.366	0.142	0.06
0.037	0.064	0.043	0.06	0.025	0.035	0.032	0.02	0.011	0.05	0.107	0	0.36	0.053	0.07
0.031	0.063	0.036	0	0.024	0.02	0.01	0	0.014	0	0.265	0	0.378	0.054	0.111
0	0.046	0.046	0	0.028	0.022	0.005	0.723	0.008	0.066	0.117	0	0.304	0.048	0
0.031	0.053	0.036	0.044	0.019	0.063	0.027	0	0.013	0	0.253	0	0.408	0.051	0.06
0.052	0.046	0.035	0.056	0.081	0.026	0.019	1.57	0.01	0.136	0.244	0	0.366	0.044	0.095
0.038	0.046	0.04	0.044	0.014	0.027	0.014	0	0.008	0	0.157	0	0.304	0.037	0.06
0.031	0.046	0.047	0	0.024	0.04	0.015	0	0.007	0	0.408	0	0.394	0.042	0.06
0.035	0.046	0.032	0.044	0.029	0.035	0.014	0	0.014	0	0.205	0	0.464	0.04	0.06
0.034	0	0.032	0	0.034	0.031	0.01	0	0.009	0	0.237	0	0.372	0.033	0.06
0.038	0.052	0.034	0	0.012	0.046	0.01	0	0.012	0	0.037	0	0.42	0.033	0.06
0	0	0.033	0	0.03	0.026	0.005	0	0.009	0	0.127	0	0.328	0.033	0.094
0.031	0.062	0.033	0.074	0.02	0.079	0.055	0.016	0.012	0	0.132	0	0.456	0.033	0.06
0.031	0.046	0.036	0	0.024	0.087	0.021	0	0.008	0.05	0.16	0	0.466	0.036	0.06
0.041	0.063	0.036	0.044	0.022	0.062	0.014	0	0.009	0	0.129	0	0.408	0.033	0
0.042	0.046	0.042	0.044	0.016	0.045	0.032	0	0.009	0	0.208	0	0.46	0.033	0.06
0.044	0.046	0.032	0	0.012	0.026	0.014	0	0.007	0	0.08	0	0.396	0.033	0.06
0.066	0.046	0.036	0	0.021	0.022	0.005	0	0.007	0	0.152	0	0.328	0.04	0
0.033	0	0.056	0	0.016	0.029	0.01	0	0.009	0	0.223	0	0.408	0.044	0.089
0.05	0.046	0.047	0.044	0.017	0.03	0.005	0.147	0.005	0.05	0.267	0	0.32	0.044	0
0.031	0	0.035	0	0.028	0.014	0.005	0	0.007	0	0.072	0	0.33	0.033	0.06
0.035	0.046	0.041	0.044	0.018	0.023	0.005	0	0.009	0	0.407	0	0.392	0	0.06
0.031	0	0.04	0.044	0.007	0.017	0.01	0	0.009	0	0.084	0	0.464	0.045	0.06
0.031	0.06	0.032	0	0.015	0.024	0.01	0	0.008	0	0.034	0	0.346	0.042	0.06
0.031	0.101	0.034	0.044	0.022	0.041	0.028	0.129	0.006	0	0.449	0	0.464	0.033	0.06
0.031	0.046	0.032	0.044	0.023	0.036	0.014	0	0.01	0.05	0.388	0	0.416	0.033	0
0	0.046	0	0.044	0.023	0.029	0.005	0	0.007	0	0.334	0	0.286	0.037	0
0.031	0.05	0.032	0	0.008	0.05	0.023	0.494	0.01	0.05	0.84	0	0.466	0.038	0.094
0.039	0.046	0.032	0	0.025	0.024	0.005	0	0.006	0	0.042	0	0.302	0.038	0.06
0.031	0.046	0.032	0.044	0.021	0.018	0.005	0	0.006	0	0.516	0	0.34	0.054	0.06
0.036	0.073	0.06	0	0.017	0.021	0.01	0	0.004	0	0.197	1	0.462	0.061	0.06
0.031	0	0.033	0	0.022	0.016	0.01	0	0.004	0	1.03	0	0.42	0.033	0
0.031	0.057	0.032	0.044	0.021	0.018	0.005	0.016	0.009	0	1.51	0	0.424	0.033	0.06
0	0	0.032	0	0.024	0.014	0.019	0	0.003	0.05	0.962	0	0.184	0.033	0
0.038	0.046	0.032	0.044	0.013	0.031	0.037	0	0.013	0	0.277	0	0.454	0.033	0
0.031	0	0.035	0	0.023	0.026	0.014	0	0.005	0	0.189	0	0.294	0.039	0.06
0.031	0.046	0.038	0.044	0.014	0.014	0.01	0	0.006	0.05	0.899	0	0.392	0.044	0
0.034	0.066	0.033	0.044	0.035	0.018	0.005	0	0.009	0	0.335	0	0.422	0.033	0.081
0.033	0.068	0.039	0.044	0.049	0.016	0.042	0.304	0.016	0.05	0.111	0	0.416	0.035	0.085
0.035	0.064	0.033	0.044	0.021	0.017	0.005	0.016	0.008	0	0.325	0	0.324	0.044	0.06
0.04	0.046	0.038	0	0.008	0.028	0.014	0	0.006	0	0.207	0	0.39	0.033	0.06
0.031	0	0.035	0.044	0.029	0.044	0.01	0	0.011	0	0.236	0	0.384	0.033	0.146
0.031	0.046	0.038	0.054	0.034	0.029	0.005	0	0.006	0	0.289	0	0.338	0.05	0.06
0.048	0.062	0.032	0	0.012	0.031	0.01	0.039	0.009	0	1.9	0	0.444	0.049	0
0.031	0	0.032	0.044	0.022	0.014	0.019	0	0.01	0.05	0.917	0	0.434	0.033	0
0.041	0.085	0.034	0.044	0.034	0.017	0.064	1.48	0.008	0.096	1.4	0	0.432	0.065	0.06
0.034	0.046	0.044	0.044	0.024	0.045	0.005	0	0.009	0	0.214	0	0.382	0.033	0.06
0.055	0.068	0.032	0.044	0.015	0.029	0.005	0.079	0.008	0	0.448	0	0.402	0.044	0.06
0.034	0.046	0.032	0.044	0.028	0.022	0.005	0	0.007	0	0.153	0	0.368	0.033	0.06
0.033	0.06	0.037	0	0.02	0.03	0.01	0	0.007	0	0.071	0	0.446	0.033	0.06
0.036	0.073	0.032	0.044	0.008	0.03	0.025	0	0.007	0.05	0.815	0	0.44	0.039	0.06
0.033	0.046	0.032	0	0.007	0.033	0.01	0	0.009	0	0.752	0	0.394	0.033	0.06
0.036	0.046	0.032	0	0.013	0.016	0.005	0	0.008	0	0.393	0	0.344	0.043	0.085
0.031	0	0.044	0.044	0.02	0.021	0.005	0	0.005	0	0.111	0	0.322	0.033	0.06
0.034	0.046	0.035	0	0.012	0.024	0.005	0	0.013	0	0.437	0	0.38	0.033	0
0.031	0.081	0.033	0	0.012	0.019	0.005	0	0.005	0	0.237	0	0.326	0.045	0.06
0.031	0.046	0.037	0.044	0.025	0.03	0.005	0	0.007	0	0.052	0	0.354	0.039	0
0.031	0.046	0.032	0	0.018	0.021	0.005	0	0.005	0	0.211	0	0.3	0.033	0.06
0.031	0.057	0.035	0.044	0.016	0.021	0.035	0	0.014	0	0.201	0	0.508	0.225	0.117
0.048	0	0.048	0.044	0.019	0.036	0.019	0	0.01	0	0.22	0	0.394	0	0.06
0.034	0	0.047	0	0.017	0.028	0.005	0	0.009	0	0.136	0	0.334	0.051	0.06
0.039	0.046	0.032	0.059	0.03	0.043	0.005	0	0.008	0	0.173	0	0.294	0.033	0.06
0.035	0	0.038	0	0.034	0.035	0.01	0	0.007	0	0.133	0	0.2	0.033	0.094
0.035	0.046	0.032	0.044	0.035	0.033	0.014	0.016	0.01	0	0.073	0	0.332	0.039	0.06
0.05	0	0.034	0.044	0.03	0.035	0.014	0	0.008	0	0.148	0	0.29	0.033	0.085
0.04	0.046	0.04	0.044	0.029	0.028	0.005	0	0.005	0	0.045	0	0.352	0.043	0.077
0.031	0.046	0.042	0.044	0.011	0.022	0.014	0	0.008	0	0.057	0	0.388	0.052	0.06
0.055	0.046	0.036	0	0.034	0.03	0.005	0	0.007	0	0.397	0	0.314	0.043	0.07
0.06	0.046	0.051	0	0.021	0.016	0.005	0	0.005	0	0.085	0	0.31	0.033	0.06
0.046	0.046	0.042	0.054	0.015	0.017	0.005	0	0.006	0	0.047	0	0.282	0.038	0
0.036	0.046	0.04	0	0.028	0.022	0.005	0	0.006	0	0.034	0	0.304	0.045	0.06
0.031	0.046	0.049	0.059	0.02	0.02	0.014	0	0.008	0	0.291	0	0.306	0.037	0.06
0.031	0.046	0.044	0.044	0.031	0.019	0.01	0	0.011	0	0.115	0	0.518	0.033	0.06
0.031	0.046	0.059	0.044	0.012	0.019	0.021	0.016	0.011	0	0.126	0	0.494	0.033	0.06
0.033	0	0.047	0.044	0.008	0.014	0.005	0	0.006	0	0.047	0	0.256	0.033	0.06
0.031	0.046	0.042	0.044	0.012	0.024	0.005	0	0.008	0	0.053	0	0.326	0.036	0.06
0.034	0.046	0.036	0.044	0.013	0.028	0.005	0	0.007	0	0.078	0	0.396	0.039	0.085
0.039	0.057	0.045	0	0.017	0.014	0.023	0	0.01	0	0.093	0	0.398	0.033	0.06
0.031	0.046	0.036	0.044	0.028	0.018	0.005	0	0.011	0	0.049	0	0.352	0.033	0.06
0.036	0.046	0.036	0	0.042	0.017	0.005	0	0.006	0	0.176	0	0.338	0.046	0.06
0.04	0	0.036	0	0.03	0.025	0.005	0	0.01	0	0.045	0	0.384	0.041	0.06
0.038	0	0.037	0	0.022	0.025	0.005	0	0.01	0	0.086	0	0.36	0.046	0.06
0.035	0.046	0.041	0.044	0.025	0.026	0.005	0	0.008	0	0.032	0	0.374	0.033	0.06
0.047	0.046	0.044	0.044	0.024	0.02	0.005	0	0.013	0	0.054	0	0.394	0.038	0.06
0.039	0.046	0.032	0	0.011	0.018	0.005	0.117	0.012	0	0.049	0	0.356	0.036	0
0.033	0.046	0.038	0.044	0.032	0.062	0.033	0.068	0.016	0	0.437	0	0.448	0.036	0.107
0.037	0.054	0.032	0.044	0.041	0.023	0.005	0.077	0.016	0	1.1	0	0.374	0.033	0.06
0.043	0.046	0.038	0.084	0.094	0.023	0.034	0.374	0.009	0.059	0.382	0	0.29	0.073	0.06
0.031	0	0.036	0	0.013	0.024	0.014	0.471	0.006	0	0.076	0	0.358	0.037	0
0.04	0	0.04	0	0.055	0.018	0.005	0	0.011	0	0.095	0	0.336	0.033	0.06
0.044	0	0.034	0.044	0.021	0.03	0.005	0	0.004	0	0.105	0	0.266	0.043	0.07
0.035	0	0.037	0.054	0.023	0.026	0.005	0	0.011	0	0.084	0	0.37	0.042	0.085
0.044	0	0.037	0.044	0.025	0.031	0.005	0	0.005	0	0.054	0	0.316	0.033	0.103
0.066	0	0.033	0.044	0.029	0.029	0.01	0	0.008	0	0.343	0	0.37	0.038	0.06
0.039	0.046	0.038	0.064	0.019	0.037	0.005	0.145	0.009	0.055	0.809	0	0.34	0.061	0
0.036	0.046	0.032	0.044	0.024	0.028	0.014	0.016	0.015	0	0.272	1	0.424	0.033	0.06
0.031	0.064	0.047	0.044	0.015	0.022	0.023	0	0.008	0	1.15	0	0.472	0.033	0.068
0.031	0.046	0.037	0.044	0.011	0.018	0.014	0	0.011	0	0.201	0	0.35	0.046	0.06
0.04	0.063	0.032	0.044	0.017	0.055	0.038	0	0.017	0.05	0.161	0	0.522	0.05	0.06
0.049	0.077	0.042	0.044	0.024	0.035	0.066	0	0.016	0	0.067	0	0.538	0.046	0.06
0.042	0.053	0.032	0	0.021	0.024	0.014	0	0.009	0	0.059	0	0.386	0.033	0.073
0.047	0.046	0.045	0	0.02	0.015	0.014	0	0.01	0	0.178	0	0.394	0.038	0.06
0.031	0.057	0.033	0.044	0.012	0.016	0.005	0	0.008	0	0.356	0	0.478	0.033	0.06
0.031	0.046	0.05	0	0.035	0.021	0.005	0	0.006	0	0.045	0	0.346	0.033	0.06
0.031	0.046	0.053	0.044	0.022	0.019	0.01	0	0.01	0	0.063	0	0.468	0.037	0.06
0.037	0.046	0.048	0	0.031	0.028	0.005	0	0.006	0	0.536	0	0.298	0.039	0.06
0.031	0.046	0.037	0.044	0.024	0.015	0.005	0	0.008	0	0.048	0	0.348	0.033	0.06
0.031	0.046	0.039	0	0.026	0.025	0.01	0	0.009	0	0.05	0	0.386	0.033	0.08
0.031	0.054	0.041	0.044	0.029	0.02	0.005	0.122	0.007	0.079	0.693	0	0.34	0.049	0.06
0.035	0.068	0.037	0.044	0.026	0.014	0.028	0	0.011	0	0.23	0	0.436	0.033	0.06
0.031	0.046	0.041	0	0.026	0.022	0.005	0	0.013	0	1.07	0	0.378	0.033	0.06
0	0	0.032	0	0.015	0.016	0.005	0	0.005	0	0.036	0	0.206	0.033	0.06
0.034	0.061	0.046	0.054	0.015	0.04	0.028	0	0.01	0.05	0.992	2	0.502	0.033	0.06
0.044	0.046	0.032	0.044	0.023	0.043	0.055	0	0.014	0	0.072	0	0.468	0.033	0.06
0.031	0.046	0.032	0	0.008	0.042	0.045	0	0.011	0	0.707	0	0.526	0.038	0
0.034	0.046	0.039	0.044	0.024	0.024	0.005	0.756	0.007	0.064	0.247	0	0.312	0.037	0.06
0.031	0.046	0.032	0.044	0.012	0.022	0.005	0	0.005	0	0.139	0	0.324	0.042	0.06
0.035	0	0.041	0	0.024	0.015	0.005	0.016	0.005	0	0.058	0	0.308	0.033	0.06
0.034	0.046	0.034	0.044	0.022	0.016	0.005	0	0.007	0	0.563	0	0.334	0.033	0.06
0.031	0.046	0.032	0.044	0.007	0.036	0.01	0	0.01	0	0.349	0	0.45	0.033	0.06
0.034	0.067	0.032	0	0.018	0.045	0.019	0	0.008	0	0.181	0	0.43	0	0.111
0.035	0.046	0.041	0	0.007	0.023	0.005	0	0.006	0	0.091	0	0.388	0.033	0.06
0.051	0.046	0.032	0.044	0.018	0.022	0.043	0	0.01	0.068	0.601	1	0.452	0.033	0.06
0.031	0	0.037	0.044	0.026	0.022	0.028	0	0.014	0	0.423	0	0.418	0.033	0.06
0.05	0.068	0.034	0.044	0.023	0.026	0.028	0.016	0.012	0	0.188	0	0.44	0.052	0.06
0.057	0.046	0.033	0	0.022	0.017	0.019	0.12	0.006	0.076	0.722	0	0.53	0.033	0.06
0.031	0	0.032	0.044	0.018	0.02	0.01	0	0.008	0	0.163	0	0.494	0.033	0.06
0.09	0.046	0.032	0.044	0.017	0.06	0.019	0	0.008	0	0.106	0	0.408	0.036	0.085
0.031	0.069	0.032	0.044	0.007	0.033	0.024	0	0.004	0	0.108	0	0.474	0.033	0.06
0.031	0.063	0.032	0	0.007	0.014	0.005	0	0.004	0	0.911	0	0.434	0.036	0
0.031	0	0.032	0.044	0.019	0.014	0.005	0.193	0.005	0	1.38	0	0.324	0.033	0.06
0.033	0.046	0.032	0	0.025	0.014	0.005	0.29	0.008	0.05	0.414	0	0.33	0.033	0.06
0.031	0.046	0.037	0.044	0.011	0.021	0.005	1.69	0.008	0.054	0.824	0	0.288	0.033	0.06
0.031	0.057	0.034	0.054	0.014	0.048	0.016	0	0.008	0	0.066	0	0.428	0.033	0.06
0.033	0.046	0.035	0.044	0.018	0.017	0.02	0.058	0.014	0	0.199	0	0.384	0.044	0
0.034	0.082	0.032	0	0.014	0.039	0.036	0	0.006	0	0.508	0	0.484	0.033	0.06
0.031	0.046	0.047	0.044	0.026	0.025	0.014	0.327	0.008	0.05	0.668	0	0.332	0.051	0
0	0.073	0.032	0	0.007	0.014	0.019	0.334	0.006	0.054	0.721	0	0.432	0.033	0
0.033	0.063	0.032	0.044	0.027	0.015	0.01	0.107	0.009	0	0.234	0	0.388	0.043	0.06
0.044	0.046	0.032	0.058	0.015	0.023	0.014	0	0.011	0	0.256	0	0.47	0.033	0
0.057	0	0.032	0.078	0.008	0.032	0.014	0	0.016	0	0.209	4	0.688	0.033	0
0.031	0	0.032	0.044	0.018	0.022	0.03	0	0.006	0	0.66	0	0.428	0.033	0.06
0.04	0	0.036	0.044	0.007	0.039	0.01	0	0.008	0	0.372	0	0.342	0.038	0.06
0.052	0	0.036	0.132	0.016	0.023	0.015	0.03	0.014	0.176	0.136	0	0.346	0.043	0.07
0.033	0	0.032	0.044	0.016	0.025	0.019	0	0.009	0	0.095	0	0.398	0.033	0.111
0.031	0	0	0.044	0.008	0.016	0.005	0	0.006	0	0.02	0	0.292	0.044	0.06
0.031	0.046	0.035	0.044	0.016	0.016	0.014	0	0.004	0	0.052	0	0.334	0.033	0.06
0.031	0.046	0.036	0	0.019	0.02	0.005	0	0.006	0	0.206	0	0.392	0.033	0.06
0.031	0.082	0.033	0	0.012	0.014	0.005	0	0.008	0	0.089	0	0.348	0.033	0
0.031	0.046	0.036	0.044	0.012	0.02	0.005	0	0.009	0	0.506	0	0.368	0.033	0
0.035	0.101	0.036	0	0.021	0.014	0.005	0	0.004	0	0.149	0	0.348	0.033	0
0.031	0	0.034	0.044	0.031	0.017	0.005	0	0.004	0	0.388	0	0.33	0.04	0.06
0.042	0.082	0.035	0.044	0.023	0.019	0.041	0.418	0.008	0.056	0.724	0	0.384	0.033	0
0.031	0	0.032	0	0.04	0.019	0.005	0	0.004	0	0.622	0	0.368	0	0
0.031	0	0.036	0	0.027	0.016	0.005	0	0.005	0	0.117	0	0.338	0.033	0.06
0.031	0.057	0.037	0.044	0.015	0.033	0.005	0	0.005	0	0.182	0	0.438	0.041	0.06
0.031	0.046	0.036	0.044	0.026	0.032	0.014	0.167	0.005	0.066	0.466	0	0.394	0.033	0.06
0.044	0.054	0.032	0.044	0.018	0.014	0.01	0.311	0.008	0.084	0.75	0	0.438	0.033	0
0.04	0.046	0.032	0	0.014	0.022	0.042	0.016	0.01	0	0.143	0	0.526	0.033	0
0.031	0.046	0.038	0.044	0.007	0.029	0.034	0	0.006	0	1.18	0	0.468	0.033	0
0.031	0	0.041	0	0.008	0.019	0.005	0	0.004	0	0.075	0	0.24	0	0
0.044	0	0.032	0	0.023	0.018	0.005	0	0.008	0	0.081	0	0.354	0.033	0.06
0.031	0.046	0.032	0	0.008	0.014	0.005	0	0.004	0	0.538	0	0.394	0.033	0
0.031	0.052	0.032	0.044	0.007	0.044	0.033	0	0.009	0	0.139	0	0.526	0.039	0.073
0.04	0.046	0.034	0.044	0.012	0.043	0.046	0	0.008	0	0.241	0	0.494	0.033	0.06
0.034	0.063	0.037	0.044	0.007	0.051	0.028	0	0.011	0	0.115	0	0.458	0.033	0.06
0.035	0.046	0	0	0.007	0.031	0.014	0	0.008	0	0.216	0	0.39	0.049	0
0.031	0	0.035	0.044	0.007	0.014	0.023	0	0.006	0.05	0.228	2	0.464	0.038	0.06
0.031	0.046	0.039	0.09	0.048	0.027	0.064	0	0.013	0.05	0.947	0	0.536	0.041	0.077
0.031	0.046	0.034	0	0.012	0.026	0.028	0	0.009	0	0.069	0	0.42	0	0.118
0	0.046	0	0	0.007	0.027	0.005	0	0.007	0	1.17	0	0.446	0.039	0.06
0.031	0.046	0.035	0.044	0.007	0.038	0.028	0	0.008	0	0.031	0	0.512	0	0.077
0.031	0.046	0.034	0.044	0.007	0.027	0.023	0	0.009	0	0.118	0	0.506	0	0.06
0.035	0.046	0.049	0	0.008	0.019	0.014	0	0.01	0.061	1.05	0	0.486	0.033	0.06
0.031	0.046	0	0.044	0.007	0.036	0.005	0.074	0.009	0.05	1.14	0	0.452	0.061	0.06
0.031	0.046	0.034	0.044	0.007	0.029	0.019	0	0.007	0	0.274	0	0.468	0.033	0.06
0.031	0.046	0.032	0	0.007	0.019	0.039	0	0.004	0	1.21	0	0.47	0	0.06
0.031	0.046	0.032	0	0.026	0.027	0.005	0	0.01	0	0.04	0	0.358	0.033	0.06
0.031	0.046	0.032	0	0	0.025	0.019	0	0.007	0	0.482	2	0.508	0.033	0.06
0.031	0.046	0.032	0	0.008	0.055	0.042	0	0.01	0	0.172	0	0.536	0.033	0.06
0.044	0.046	0.042	0.044	0.007	0.019	0.005	0	0.009	0	0.101	0	0.488	0.033	0
0.04	0.046	0.032	0.073	0.02	0.02	0.014	0.016	0.007	0	0.552	0	0.424	0.054	0
0.035	0.046	0.032	0	0.008	0.023	0.014	0	0.008	0	0.08	0	0.386	0.046	0
0.031	0.063	0.032	0	0.007	0.022	0.005	0	0.013	0	1.32	0	0.472	0	0.06
0.038	0	0.032	0.078	0	0.018	0.01	0	0.009	0	0.225	2	0.7	0	0
0.031	0	0.036	0.044	0.031	0.029	0.014	0	0.007	0	0.502	0	0.406	0	0.06
0.044	0	0.032	0.044	0.032	0.025	0.032	0	0.007	0	0.754	0	0.518	0.054	0
0.031	0.071	0.035	0.044	0.012	0.045	0.01	0	0.011	0	1.48	0	0.454	0.033	0
0.043	0.046	0.034	0.044	0.007	0.023	0.01	0	0.007	0	0.425	0	0.394	0.033	0
0	0.046	0.034	0	0.007	0.04	0.042	0	0.007	0	0.257	0	0.452	0	0.077
0.031	0.052	0	0.044	0.028	0.035	0.016	0	0.009	0	0.089	0	0.452	0.049	0.06
0	0.046	0.037	0.044	0.008	0.021	0.01	0	0.009	0	0.859	0	0.522	0.064	0.06
0.031	0.046	0.032	0	0.007	0.025	0.014	0	0.006	0	0.261	0	0.53	0	0
0.044	0.046	0.032	0.044	0.007	0.033	0.005	0	0.005	0	0.196	0	0.392	0.033	0.06
0.031	0.046	0.032	0	0.016	0.032	0.046	0	0.011	0	0.257	0	0.54	0.048	0.06
0.031	0.046	0.039	0.048	0.008	0.048	0.05	0	0.018	0	0.177	0	0.576	0.033	0.06
0	0.046	0.034	0.071	0.029	0.057	0.015	0	0.013	0.05	1.25	0	0.524	0.033	0
0	0	0	0	0	0	0.005	0	0	0	0.092	0	0.64	0	0
0.031	0.046	0.044	0.054	0.008	0.027	0.045	0	0.021	0	0.495	0	0.472	0.038	0.06
0.031	0	0.032	0	0.008	0.014	0.01	0	0.005	0	0.316	0	0.452	0	0
0.031	0.068	0.033	0.048	0.045	0.024	0.01	2.56	0.011	0.159	1.34	0	0.332	0.041	0.06
0.035	0.046	0.032	0.044	0.03	0.037	0.019	0	0.007	0	0.106	0	0.38	0.04	0.103
0.034	0.068	0.034	0.044	0.027	0.021	0.005	0	0.008	0.05	0.22	0	0.356	0.033	0.06
0.067	0.053	0.037	0	0.023	0.029	0.044	0.016	0.012	0	0.125	0	0.438	0.037	0.06
0.038	0.046	0.046	0.044	0.023	0.026	0.005	0.016	0.012	0	1.15	0	0.338	0	0.06
0.031	0.046	0.032	0.044	0.019	0.04	0.019	0	0.009	0	0.672	0	0.406	0.049	0.06
0.052	0.046	0.032	0.059	0.027	0.067	0.044	0.033	0.024	0	0.124	0	0.554	0.038	0.103
0.036	0.046	0.044	0.044	0.032	0.048	0.045	0	0.015	0.05	0.399	0	0.466	0.033	0.06
0.031	0	0.036	0.044	0.024	0.033	0.01	0	0.007	0	0.068	0	0.354	0.033	0.06
0.031	0.046	0.039	0.044	0.012	0.019	0.05	0	0.013	0	0.089	0	0.46	0.033	0.06
0.031	0.046	0.046	0.044	0.016	0.032	0.019	0.016	0.006	0	0.527	0	0.382	0.033	0.06
0.051	0.057	0.032	0.044	0.023	0.028	0.023	0	0.011	0	0.412	0	0.406	0.036	0.06
0.048	0.084	0.033	0.103	0.067	0.02	0.032	0.311	0.013	0.099	0.289	0	0.342	0.072	0.104
0.038	0	0.032	0	0.011	0.03	0.005	0	0.007	0	0.124	0	0.28	0.033	0.06
0.036	0.046	0.034	0.054	0.029	0.029	0.005	0	0.009	0	0.061	0	0.372	0.042	0
0.033	0.046	0.032	0	0.043	0.027	0.03	0	0.015	0	0.078	0	0.418	0.033	0.06
0.045	0.046	0.035	0.054	0.087	0.026	0.047	0.182	0.014	0.05	0.175	0	0.358	0.044	0.06
0.033	0.046	0.034	0.044	0.011	0.043	0.005	0.058	0.008	0.05	0.307	0	0.316	0.033	0.116
0.034	0.046	0.037	0.073	0.023	0.042	0.005	0	0.008	0	0.213	0	0.298	0.036	0.06
0.031	0.046	0.032	0	0.021	0.046	0.005	0	0.011	0	0.093	0	0.378	0.044	0.06
0.031	0.046	0.032	0	0.014	0.04	0.023	0	0.012	0.05	0.271	0	0.424	0.033	0.06
0.034	0.046	0.032	0.05	0.007	0.05	0.03	0.016	0.008	0	0.142	0	0.498	0.039	0.06
0.031	0	0.036	0.044	0.008	0.025	0.047	0	0.006	0	0.282	0	0.476	0.033	0.103
0.031	0.046	0.032	0	0.022	0.019	0.019	0	0.008	0	0.131	0	0.42	0.033	0.06
0.054	0	0.044	0	0.007	0.022	0.01	0	0.008	0	0.162	0	0.416	0.04	0.06
0.033	0.046	0.041	0.044	0.019	0.021	0.005	0	0.008	0	0.124	0	0.286	0.033	0.073
0.031	0.046	0.042	0	0.007	0.018	0.005	0	0.006	0.05	0.552	0	0.388	0.033	0
0.031	0.046	0.042	0.044	0.036	0.014	0.005	0	0.009	0	0.061	0	0.38	0.033	0.06
0.031	0	0.032	0.07	0.015	0.024	0.005	0	0.009	0	4.07	0	0.342	0.04	0.06
0.036	0.046	0.033	0.044	0.02	0.027	0.005	0	0.006	0	0.132	0	0.348	0.033	0.06
0.031	0.046	0.032	0.044	0.03	0.02	0.005	0	0.006	0	0.027	0	0.374	0.033	0
0.031	0	0.046	0	0.031	0.018	0.005	0	0.004	0	0.164	0	0.292	0.033	0
0.042	0	0.042	0	0.018	0.016	0.005	0	0.004	0	0.133	0	0.376	0.044	0
0.031	0.085	0.035	0.044	0.017	0.028	0.005	0	0.007	0	1.68	0	0.422	0.044	0
0.031	0	0.036	0	0.016	0.019	0.005	0	0.006	0	0.093	0	0.33	0.039	0
0.033	0.046	0.042	0	0.008	0.021	0.005	0	0.008	0	0.123	0	0.396	0.033	0.06
0.031	0.046	0.041	0.044	0.012	0.016	0.01	0	0.008	0	0.088	0	0.366	0.033	0.095
0.034	0.046	0.032	0.044	0.019	0.025	0.005	0	0.008	0	0.286	0	0.368	0.033	0.06
0.031	0	0.033	0.044	0.015	0.02	0.005	0	0.005	0	0.162	0	0.32	0.033	0.06
0.04	0	0.032	0.044	0.03	0.015	0.005	0	0.008	0	0.144	0	0.328	0.066	0.089
0.037	0.046	0.033	0	0.019	0.018	0.005	0	0.01	0	0.151	0	0.348	0.033	0.06
0.031	0	0.032	0.044	0.021	0.021	0.01	0	0.007	0	0.05	0	0.34	0.044	0.06
0.031	0	0.033	0.044	0.017	0.015	0.005	0	0.005	0	0.139	0	0.278	0.042	0
0.042	0.046	0.039	0.044	0.037	0.068	0.014	0	0.01	0	0.261	0	0.444	0.042	0.06
0.052	0	0.032	0.044	0.028	0.039	0.014	0	0.006	0	0.136	0	0.312	0.038	0.095
0.031	0.054	0.044	0.051	0.042	0.016	0.054	0.016	0.017	0	0.1	0	0.436	0.045	0.066
0.031	0.057	0.056	0.044	0.024	0.021	0.005	0	0.01	0	0.109	0	0.398	0.037	0.06
0.036	0.046	0.035	0	0.036	0.093	0.014	0	0.008	0	0.117	0	0.382	0.064	0.068
0.034	0.046	0	0	0.012	0.014	0.014	0	0.008	0	0.079	0	0.396	0.039	0
0.036	0.046	0.04	0	0.012	0.026	0.005	0	0.005	0.05	0.172	0	0.308	0.064	0.06
